,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,28031457.110302,30454138.902666,11648089.551581,6248981.084145,
Tax Rate For Calcs,0.255589,0.246052,0.249344,0.249122,
Normalized EBITDA,2773397000.0,2252624000.0,1899832000.0,2127769000.0,
Total Unusual Items,109674000.0,123771000.0,46715000.0,25084000.0,
Total Unusual Items Excluding Goodwill,109674000.0,123771000.0,46715000.0,25084000.0,
Net Income From Continuing Operation Net Minority Interest,1430753000.0,1188253000.0,846316000.0,1096806000.0,
Reconciled Depreciation,705974000.0,569962000.0,617201000.0,526861000.0,
Reconciled Cost Of Revenue,847635000.0,654384000.0,588816000.0,714991000.0,
EBITDA,2883071000.0,2376395000.0,1946547000.0,2152853000.0,
EBIT,2177097000.0,1806433000.0,1329346000.0,1625992000.0,
Net Interest Income,-209815000.0,-180167000.0,-126679000.0,-66517000.0,
Interest Expense,245456000.0,219624000.0,194246000.0,152149000.0,
Interest Income,57628000.0,59731000.0,82800000.0,97986000.0,
Normalized Income,1349110457.110302,1094936138.902666,811249089.551581,1077970981.084145,
Net Income From Continuing And Discontinued Operation,1430753000.0,1188253000.0,846316000.0,1096806000.0,
Total Expenses,4783379000.0,3836764000.0,3385629000.0,3111025000.0,
Rent Expense Supplemental,10936000.0,6597000.0,4503000.0,6256000.0,
Diluted Average Shares,102780120.0,102518211.0,102482107.0,102566130.0,
Basic Average Shares,102587847.0,102221031.0,102041263.0,101965926.0,
Diluted EPS,13.92,11.59,8.26,10.69,
Basic EPS,13.95,11.62,8.29,10.76,
Diluted NI Availto Com Stockholders,1430753000.0,1188253000.0,846316000.0,1096806000.0,
Net Income Common Stockholders,1430753000.0,1188253000.0,846316000.0,1096806000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,1430753000.0,1188253000.0,846316000.0,1096806000.0,
Minority Interests,-7182000.0,-8118000.0,-5754000.0,-9870000.0,
Net Income Including Noncontrolling Interests,1437935000.0,1196371000.0,852070000.0,1106676000.0,
Net Income Continuous Operations,1437935000.0,1196371000.0,852070000.0,1106676000.0,
Tax Provision,493706000.0,390438000.0,283030000.0,367167000.0,
Pretax Income,1931641000.0,1586809000.0,1135100000.0,1473843000.0,
Other Non Operating Income Expenses,5597000.0,4178000.0,10654000.0,5173000.0,
Special Income Charges,-8990000.0,-985000.0,-478000.0,6697000.0,
Other Special Charges,-1306000.0,-19515000.0,-860000.0,-6697000.0,
Write Off,,0.0,1338000.0,0.0,5901000.0
Restructuring And Mergern Acquisition,10296000.0,20500000.0,0.0,,
Net Non Operating Interest Income Expense,-209815000.0,-180167000.0,-126679000.0,-66517000.0,
Total Other Finance Cost,21987000.0,20274000.0,15233000.0,12354000.0,
Interest Expense Non Operating,245456000.0,219624000.0,194246000.0,152149000.0,
Interest Income Non Operating,57628000.0,59731000.0,82800000.0,97986000.0,
Operating Income,2026185000.0,1639027000.0,1204410000.0,1510103000.0,
Operating Expense,3935744000.0,3182380000.0,2796813000.0,2396034000.0,
Other Operating Expenses,830302000.0,711421000.0,605189000.0,484562000.0,
Depreciation And Amortization In Income Statement,705974000.0,569962000.0,617201000.0,526861000.0,
Amortization,21954000.0,17899000.0,14423000.0,7151000.0,
Depreciation Income Statement,684020000.0,552063000.0,602778000.0,519710000.0,
Selling General And Administration,1265645000.0,988812000.0,781670000.0,668956000.0,
Selling And Marketing Expense,102696000.0,77011000.0,57353000.0,46078000.0,
General And Administrative Expense,1162949000.0,911801000.0,724317000.0,622878000.0,
Rent And Landing Fees,10936000.0,6597000.0,4503000.0,6256000.0,
Gross Profit,5961929000.0,4821407000.0,4001223000.0,3906137000.0,
Cost Of Revenue,847635000.0,654384000.0,588816000.0,714991000.0,
Total Revenue,6809564000.0,5475791000.0,4590039000.0,4621128000.0,
Operating Revenue,6809564000.0,5475791000.0,4590039000.0,4621128000.0,
