,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,50458787.994458,112328100.454957,22523305.885236,53129032.663168
Tax Rate For Calcs,0.107407,0.089262,0.034829,0.363477
Normalized EBITDA,19353349000.0,18375216000.0,18941001000.0,15005855000.0
Total Unusual Items,469791000.0,1258412000.0,646685000.0,146169000.0
Total Unusual Items Excluding Goodwill,469791000.0,1258412000.0,646685000.0,146169000.0
Net Income From Continuing Operation Net Minority Interest,10932013000.0,9429689000.0,9261557000.0,5102579000.0
Reconciled Depreciation,3524116000.0,3187105000.0,3062095000.0,2953163000.0
Reconciled Cost Of Revenue,16911582000.0,17460307000.0,14169032000.0,12457300000.0
EBITDA,19823140000.0,19633628000.0,19587686000.0,15152024000.0
EBIT,16299024000.0,16446523000.0,16525591000.0,12198861000.0
Net Interest Income,156999000.0,-2059688000.0,-1698167000.0,-1563443000.0
Interest Expense,214152000.0,2663032000.0,3883549000.0,3309368000.0
Interest Income,415801000.0,686307000.0,2273625000.0,1817335000.0
Normalized Income,10512680787.994457,8283605100.454957,8637395305.885237,5009539032.663168
Net Income From Continuing And Discontinued Operation,10914795000.0,9437314000.0,9276744000.0,5177044000.0
Total Expenses,24823358000.0,23854299000.0,22458537000.0,22910171000.0
Rent Expense Supplemental,49844000.0,47006000.0,34181000.0,10236000.0
Diluted Average Shares,290043468.0,290201276.0,290201276.0,290451702.0
Basic Average Shares,290043468.0,290201276.0,290201276.0,290451702.0
Diluted EPS,37.63,32.52,31.965,17.825
Basic EPS,37.63,32.52,31.965,17.825
Diluted NI Availto Com Stockholders,10914795000.0,9437314000.0,9276744000.0,5177044000.0
Net Income Common Stockholders,10914795000.0,9437314000.0,9276744000.0,5177044000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,10914795000.0,9437314000.0,9276744000.0,5177044000.0
Minority Interests,-3425233000.0,-3123463000.0,-2940177000.0,-555790000.0
Net Income Including Noncontrolling Interests,14340028000.0,12560777000.0,12216921000.0,5732834000.0
Net Income Discontinuous Operations,-17218000.0,7625000.0,15187000.0,74465000.0
Net Income Continuous Operations,14357246000.0,12553152000.0,12201734000.0,5658369000.0
Tax Provision,1727626000.0,1230339000.0,440308000.0,3231124000.0
Pretax Income,16084872000.0,13783491000.0,12642042000.0,8889493000.0
Other Non Operating Income Expenses,477570000.0,134624000.0,55804000.0,64656000.0
Special Income Charges,-79000.0,1124914000.0,102015000.0,-944189000.0
Other Special Charges,79000.0,-1124914000.0,-102015000.0,944189000.0
Net Non Operating Interest Income Expense,156999000.0,-2059688000.0,-1698167000.0,-1563443000.0
Total Other Finance Cost,44650000.0,82963000.0,88243000.0,71410000.0
Interest Expense Non Operating,214152000.0,2663032000.0,3883549000.0,3309368000.0
Interest Income Non Operating,415801000.0,686307000.0,2273625000.0,1817335000.0
Operating Income,14827524000.0,14165291000.0,12624693000.0,10236889000.0
Operating Expense,7911776000.0,6393992000.0,8289505000.0,10452871000.0
Other Operating Expenses,738096000.0,-87152000.0,1729204000.0,4671122000.0
Depreciation And Amortization In Income Statement,3524116000.0,3187105000.0,3062095000.0,2953163000.0
Amortization,2654000.0,3231000.0,5378000.0,13109000.0
Depreciation Income Statement,3521462000.0,3183874000.0,3056717000.0,2940054000.0
Selling General And Administration,1253004000.0,1157898000.0,1511047000.0,1159987000.0
Selling And Marketing Expense,408600000.0,333164000.0,475038000.0,355464000.0
General And Administrative Expense,844404000.0,824734000.0,1036009000.0,804523000.0
Rent And Landing Fees,49844000.0,47006000.0,34181000.0,10236000.0
Gross Profit,22739300000.0,20559283000.0,20914198000.0,20689760000.0
Cost Of Revenue,16911582000.0,17460307000.0,14169032000.0,12457300000.0
Total Revenue,39650882000.0,38019590000.0,35083230000.0,33147060000.0
Operating Revenue,39650882000.0,38019590000.0,35083230000.0,33147060000.0
