,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,31667364.503373,108411386.102004,47774447.897896,237672284.170609,
Tax Rate For Calcs,0.230141,0.259792,0.265198,0.320234,
Normalized EBITDA,4191300000.0,4254900000.0,6025125000.0,6386997000.0,
Total Unusual Items,137600000.0,417300000.0,180146000.0,742183000.0,
Total Unusual Items Excluding Goodwill,137600000.0,417300000.0,180146000.0,742183000.0,
Net Income From Continuing Operation Net Minority Interest,2678700000.0,3002800000.0,4112900000.0,4538049000.0,
Reconciled Depreciation,774900000.0,546000000.0,464599000.0,382550000.0,
Reconciled Cost Of Revenue,3067700000.0,3178500000.0,5861949000.0,5722929000.0,
EBITDA,4328900000.0,4672200000.0,6205271000.0,7129180000.0,
EBIT,3554000000.0,4126200000.0,5725407000.0,6738208000.0,
Net Interest Income,-110800000.0,-55200000.0,-69793000.0,-84589000.0,
Interest Expense,114800000.0,69500000.0,128109000.0,62310000.0,
Interest Income,12700000.0,19300000.0,58316000.0,686000.0,
Normalized Income,2572767364.503373,2693911386.102004,3980528447.897896,4033538284.170609,
Net Income From Continuing And Discontinued Operation,2678700000.0,3002800000.0,4112900000.0,4538049000.0,
Total Expenses,8442000000.0,6796600000.0,8048098000.0,7638118000.0,
Rent Expense Supplemental,9400000.0,8800000.0,0.0,61000.0,
Diluted Average Shares,255822685.0,254564956.0,254564956.0,254565000.0,
Basic Average Shares,254564956.0,254564956.0,254564956.0,254565000.0,
Diluted EPS,10.45,11.8,16.16,17.83,
Basic EPS,10.52,11.8,16.16,17.83,
Diluted NI Availto Com Stockholders,2672200000.0,3002800000.0,4112900000.0,4538049000.0,
Average Dilution Earnings,-6500000.0,0.0,,,
Net Income Common Stockholders,2678700000.0,3002800000.0,4112900000.0,4538049000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2678700000.0,3002800000.0,4112900000.0,4538049000.0,
Minority Interests,31000000.0,0.0,,,
Net Income Including Noncontrolling Interests,2647700000.0,3002800000.0,4112903000.0,4538048000.0,
Net Income Continuous Operations,2647700000.0,3002800000.0,4112903000.0,4538048000.0,
Tax Provision,791500000.0,1053900000.0,1484395000.0,2137850000.0,
Pretax Income,3439200000.0,4056700000.0,5597298000.0,6675898000.0,
Other Non Operating Income Expenses,15000000.0,69500000.0,9563000.0,10978000.0,
Special Income Charges,-303700000.0,-31800000.0,23276000.0,-2011000.0,
Other Special Charges,1100000.0,700000.0,-23276000.0,2011000.0,
Restructuring And Mergern Acquisition,302600000.0,31100000.0,0.0,,
Net Non Operating Interest Income Expense,-110800000.0,-55200000.0,-69793000.0,-84589000.0,
Total Other Finance Cost,8700000.0,5000000.0,73745000.0,22965000.0,
Interest Expense Non Operating,114800000.0,69500000.0,128109000.0,62310000.0,
Interest Income Non Operating,12700000.0,19300000.0,58316000.0,686000.0,
Operating Income,3280800000.0,3544000000.0,5263003000.0,5431990000.0,
Operating Expense,5374300000.0,3618100000.0,2186149000.0,1915189000.0,
Other Operating Expenses,1883800000.0,1618700000.0,250303000.0,179213000.0,
Depreciation And Amortization In Income Statement,774900000.0,546000000.0,479864000.0,390972000.0,
Amortization,80500000.0,4100000.0,4009000.0,3910000.0,
Depreciation Income Statement,694400000.0,541900000.0,475855000.0,387062000.0,
Research And Development,,,85857000.0,103545000.0,110575000.0
Selling General And Administration,450400000.0,258400000.0,365680000.0,366222000.0,
Selling And Marketing Expense,143200000.0,104600000.0,176359000.0,198031000.0,
General And Administrative Expense,307200000.0,153800000.0,189321000.0,168191000.0,
Rent And Landing Fees,9400000.0,8800000.0,0.0,61000.0,
Gross Profit,8655100000.0,7162100000.0,7449152000.0,7347179000.0,
Cost Of Revenue,3067700000.0,3178500000.0,5861949000.0,5722929000.0,
Total Revenue,11722800000.0,10340600000.0,13311101000.0,13070108000.0,
Operating Revenue,11722800000.0,10340600000.0,13311101000.0,13070108000.0,
