,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,863335777.040787,109945253.462862,189810729.623679,67865311.023317,
Tax Rate For Calcs,0.239251,0.278554,0.249652,0.138585,
Normalized EBITDA,29432100000.0,22996300000.0,18655300000.0,5265600000.0,
Total Unusual Items,3608500000.0,394700000.0,760300000.0,489700000.0,
Total Unusual Items Excluding Goodwill,3608500000.0,394700000.0,760300000.0,489700000.0,
Net Income From Continuing Operation Net Minority Interest,19075900000.0,12590700000.0,10025900000.0,-2477200000.0,
Reconciled Depreciation,5181600000.0,4543000000.0,4160600000.0,4060500000.0,
Reconciled Cost Of Revenue,31943400000.0,25642300000.0,22582000000.0,15009400000.0,
EBITDA,33040600000.0,23391000000.0,19415600000.0,5755300000.0,
EBIT,27859000000.0,18848000000.0,15255000000.0,1694800000.0,
Net Interest Income,-782400000.0,-1122200000.0,-1908600000.0,-3541700000.0,
Interest Expense,2078500000.0,2192700000.0,2308600000.0,4276600000.0,
Interest Income,1301400000.0,1080000000.0,451000000.0,734900000.0,
Normalized Income,16330735777.040787,12305945253.462862,9455410729.623678,-2899034688.976683,
Net Income From Continuing And Discontinued Operation,19075900000.0,12590700000.0,10025900000.0,-2477200000.0,
Total Expenses,57899900000.0,47986900000.0,41932700000.0,29188700000.0,
Rent Expense Supplemental,554900000.0,472100000.0,433700000.0,379100000.0,
Diluted Average Shares,1423432227.0,1421286713.0,1420399789.0,1255912277.0,
Basic Average Shares,1423432227.0,1421286713.0,1420399789.0,1255912277.0,
Diluted EPS,13.4,8.86,7.06,-1.97,
Basic EPS,13.4,8.86,7.06,-1.97,
Diluted NI Availto Com Stockholders,19075900000.0,12590700000.0,10025900000.0,-2477200000.0,
Net Income Common Stockholders,19075900000.0,12590700000.0,10025900000.0,-2477200000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,19075900000.0,12590700000.0,10025900000.0,-2477200000.0,
Minority Interests,-1305000000.0,-711700000.0,-502400000.0,172500000.0,
Net Income Including Noncontrolling Interests,20380900000.0,13302400000.0,10528300000.0,-2649700000.0,
Net Income Continuous Operations,20380900000.0,13302400000.0,10528300000.0,-2649700000.0,
Tax Provision,6168000000.0,4639400000.0,3232100000.0,-357800000.0,
Pretax Income,25780500000.0,16655300000.0,12946400000.0,-2581800000.0,
Other Non Operating Income Expenses,254200000.0,222600000.0,159200000.0,421600000.0,
Special Income Charges,3054400000.0,-23800000.0,401800000.0,351700000.0,
Other Special Charges,-6400000.0,23800000.0,-401800000.0,-351700000.0,
Write Off,25600000.0,0.0,,,
Restructuring And Mergern Acquisition,-3073600000.0,0.0,,0.0,-820300000.0
Net Non Operating Interest Income Expense,-782400000.0,-1122200000.0,-1908600000.0,-3541700000.0,
Total Other Finance Cost,5300000.0,9500000.0,51000000.0,,
Interest Expense Non Operating,2078500000.0,2192700000.0,2308600000.0,4276600000.0,
Interest Income Non Operating,1301400000.0,1080000000.0,451000000.0,734900000.0,
Operating Income,22511900000.0,17055200000.0,13887800000.0,-13000000.0,
Operating Expense,25956500000.0,22344600000.0,19350700000.0,14179300000.0,
Other Operating Expenses,12852100000.0,11075400000.0,10128600000.0,6610600000.0,
Depreciation And Amortization In Income Statement,5181600000.0,4543000000.0,4160600000.0,4060500000.0,
Amortization,220000000.0,162800000.0,163100000.0,194500000.0,
Depreciation Income Statement,4961600000.0,4380200000.0,3997500000.0,3866000000.0,
Selling General And Administration,9496600000.0,8205000000.0,6286100000.0,3977400000.0,
Selling And Marketing Expense,1323600000.0,1289400000.0,980300000.0,614000000.0,
General And Administrative Expense,8173000000.0,6915600000.0,5305800000.0,3363400000.0,
Rent And Landing Fees,554900000.0,472100000.0,433700000.0,379100000.0,
Gross Profit,48468400000.0,39399800000.0,33238500000.0,14166300000.0,
Cost Of Revenue,31943400000.0,25642300000.0,22582000000.0,15009400000.0,
Total Revenue,80411800000.0,65042100000.0,55820500000.0,29175700000.0,
Operating Revenue,80411800000.0,65042100000.0,55820500000.0,29175700000.0,
