,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-92868020.0,-151946300.0,-100272960.0,-69351880.0,
Tax Rate For Calcs,0.2674,0.2585,0.2823,0.2561,
Normalized EBITDA,15129700000.0,16895300000.0,9935800000.0,7562800000.0,
Total Unusual Items,-347300000.0,-587800000.0,-355200000.0,-270800000.0,
Total Unusual Items Excluding Goodwill,-347300000.0,-587800000.0,-355200000.0,-270800000.0,
Net Income From Continuing Operation Net Minority Interest,4726400000.0,6426500000.0,1861700000.0,712000000.0,
Reconciled Depreciation,5626900000.0,5088300000.0,4693100000.0,4352000000.0,
Reconciled Cost Of Revenue,83395500000.0,70236200000.0,74795100000.0,61227000000.0,
EBITDA,14782400000.0,16307500000.0,9580600000.0,7292000000.0,
EBIT,9155500000.0,11219200000.0,4887500000.0,2940000000.0,
Net Interest Income,-2705800000.0,-2643700000.0,-2334900000.0,-2039700000.0,
Interest Expense,2721500000.0,2652200000.0,2346100000.0,1991200000.0,
Interest Income,72100000.0,46900000.0,86100000.0,29800000.0,
Normalized Income,4980831980.0,6862353700.0,2116627040.0,913448120.0,
Net Income From Continuing And Discontinued Operation,4726400000.0,6426500000.0,1861700000.0,712000000.0,
Total Expenses,121037500000.0,106374100000.0,106419700000.0,88546900000.0,
Diluted Average Shares,40450092.0,40450092.0,40450092.0,40450092.0,
Basic Average Shares,40450092.0,40450092.0,40450092.0,40450092.0,
Diluted EPS,116.85,158.87,46.03,17.6,
Basic EPS,116.85,158.87,46.03,17.6,
Diluted NI Availto Com Stockholders,4726400000.0,6426500000.0,1861700000.0,712000000.0,
Net Income Common Stockholders,4726400000.0,6426500000.0,1861700000.0,712000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4726400000.0,6426500000.0,1861700000.0,712000000.0,
Minority Interests,12700000.0,73700000.0,37800000.0,6200000.0,
Net Income Including Noncontrolling Interests,4713700000.0,6352800000.0,1823900000.0,705800000.0,
Net Income Continuous Operations,4713700000.0,6352800000.0,1823900000.0,705800000.0,
Tax Provision,1720300000.0,2214200000.0,717500000.0,243000000.0,
Pretax Income,6434000000.0,8567000000.0,2541400000.0,948800000.0,
Other Non Operating Income Expenses,99600000.0,147500000.0,78500000.0,75300000.0,
Special Income Charges,-351100000.0,-590700000.0,-355200000.0,-270800000.0,
Other Special Charges,-102100000.0,348200000.0,13400000.0,236300000.0,
Write Off,42100000.0,162700000.0,25800000.0,34500000.0,
Restructuring And Mergern Acquisition,411100000.0,79800000.0,316000000.0,70300000.0,
Net Non Operating Interest Income Expense,-2705800000.0,-2643700000.0,-2334900000.0,-2039700000.0,
Total Other Finance Cost,56400000.0,38400000.0,74900000.0,78300000.0,
Interest Expense Non Operating,2721500000.0,2652200000.0,2346100000.0,1991200000.0,
Interest Income Non Operating,72100000.0,46900000.0,86100000.0,29800000.0,
Operating Income,9169500000.0,11443000000.0,5070800000.0,2887600000.0,
Operating Expense,37642000000.0,36137900000.0,31624600000.0,27319900000.0,
Other Operating Expenses,14636600000.0,13640400000.0,11892000000.0,10472500000.0,
Depreciation And Amortization In Income Statement,5626900000.0,5088300000.0,4693100000.0,4352000000.0,
Amortization,,307000000.0,385800000.0,337500000.0,308000000.0
Depreciation Income Statement,5317800000.0,4781300000.0,4307300000.0,4014500000.0,
Selling General And Administration,10707600000.0,10480000000.0,9323300000.0,7743600000.0,
Selling And Marketing Expense,9692500000.0,8974800000.0,8199900000.0,6997600000.0,
General And Administrative Expense,1015100000.0,1505200000.0,1123400000.0,746000000.0,
Gross Profit,49857600000.0,50191100000.0,36695400000.0,30207500000.0,
Cost Of Revenue,82321100000.0,69243700000.0,74795100000.0,61227000000.0,
Total Revenue,130207000000.0,117817100000.0,111490500000.0,91434500000.0,
Operating Revenue,130207000000.0,117817100000.0,111490500000.0,91434500000.0,
