,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,4941600000.0,8601000000.0,-632800000.0,-1822800000.0,
Tax Rate For Calcs,0.24,0.3,0.28,0.28,
Normalized EBITDA,448330000000.0,366750000000.0,369450000000.0,470320000000.0,
Total Unusual Items,20590000000.0,28670000000.0,-2260000000.0,-6510000000.0,
Total Unusual Items Excluding Goodwill,20590000000.0,28670000000.0,-2260000000.0,-6510000000.0,
Net Income From Continuing Operation Net Minority Interest,149880000000.0,42390000000.0,105740000000.0,188020000000.0,
Reconciled Depreciation,111390000000.0,107440000000.0,105970000000.0,89190000000.0,
Reconciled Cost Of Revenue,890140000000.0,849260000000.0,915150000000.0,697000000000.0,
EBITDA,468920000000.0,395420000000.0,367190000000.0,463810000000.0,
EBIT,357530000000.0,287980000000.0,261220000000.0,374620000000.0,
Net Interest Income,-75260000000.0,-77790000000.0,-39630000000.0,-29050000000.0,
Interest Expense,88760000000.0,84330000000.0,58460000000.0,44980000000.0,
Interest Income,23880000000.0,16860000000.0,22620000000.0,18850000000.0,
Normalized Income,134231600000.0,22321000000.0,107367200000.0,192707200000.0,
Net Income From Continuing And Discontinued Operation,149880000000.0,42390000000.0,105740000000.0,188020000000.0,
Total Expenses,1193660000000.0,1169650000000.0,1211190000000.0,951820000000.0,
Rent Expense Supplemental,620000000.0,550000000.0,610000000.0,380000000.0,
Total Operating Income As Reported,,,,389627000000.0,186852000000.0
Diluted Average Shares,3877900000.0,3746400000.0,3733900000.0,3732036522.0,
Basic Average Shares,3846300000.0,3717900000.0,3709700000.0,3706288192.0,
Diluted EPS,38.65,11.33,28.32,50.38,
Basic EPS,38.97,11.42,28.5,50.73,
Diluted NI Availto Com Stockholders,149880000000.0,42390000000.0,105740000000.0,188020000000.0,
Net Income Common Stockholders,149880000000.0,42390000000.0,105740000000.0,188020000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,149880000000.0,42390000000.0,105740000000.0,188020000000.0,
Minority Interests,-55470000000.0,-33000000000.0,-39290000000.0,-49080000000.0,
Net Income Including Noncontrolling Interests,205350000000.0,75390000000.0,145030000000.0,237100000000.0,
Net Income Extraordinary,-7320000000.0,-65200000000.0,2740000000.0,,
Net Income Continuous Operations,205350000000.0,75390000000.0,145030000000.0,237100000000.0,
Earnings From Equity Interest Net Of Tax,,,,10000000.0,-10000000.0
Tax Provision,63420000000.0,128260000000.0,57700000000.0,92550000000.0,
Pretax Income,268770000000.0,203650000000.0,202760000000.0,329640000000.0,
Other Income Expense,,,,-363000000.0,11313000000.0
Other Non Operating Income Expenses,5000000000.0,2090000000.0,2210000000.0,1310000000.0,
Special Income Charges,20590000000.0,28670000000.0,-2260000000.0,-6510000000.0,
Other Special Charges,310000000.0,-26820000000.0,9790000000.0,6400000000.0,
Write Off,,,110000000.0,110000000.0,
Impairment Of Capital Assets,-20900000000.0,-1850000000.0,-7530000000.0,1220000000.0,
Restructuring And Mergern Acquisition,,,,0.0,-1232000000.0
Gain On Sale Of Security,,,,-363000000.0,10081000000.0
Net Non Operating Interest Income Expense,-75260000000.0,-77790000000.0,-39630000000.0,-29050000000.0,
Total Other Finance Cost,10380000000.0,10320000000.0,3790000000.0,2920000000.0,
Interest Expense Non Operating,88760000000.0,84330000000.0,58460000000.0,44980000000.0,
Interest Income Non Operating,23880000000.0,16860000000.0,22620000000.0,18850000000.0,
Operating Income,313590000000.0,248280000000.0,242850000000.0,360100000000.0,
Operating Expense,303520000000.0,320390000000.0,296040000000.0,254820000000.0,
Other Operating Expenses,270540000000.0,283600000000.0,254740000000.0,212050000000.0,
Selling General And Administration,22720000000.0,25660000000.0,31480000000.0,32130000000.0,
Selling And Marketing Expense,20360000000.0,22880000000.0,28560000000.0,29440000000.0,
General And Administrative Expense,2360000000.0,2780000000.0,2920000000.0,2690000000.0,
Other Gand A,,,,50204000000.0,39463000000.0
Rent And Landing Fees,620000000.0,550000000.0,610000000.0,380000000.0,
Salaries And Wages,,,,28110000000.0,28610000000.0
Gross Profit,617110000000.0,568670000000.0,538890000000.0,614920000000.0,
Cost Of Revenue,890140000000.0,849260000000.0,915150000000.0,697000000000.0,
Total Revenue,1507250000000.0,1417930000000.0,1454040000000.0,1311920000000.0,
Operating Revenue,1507250000000.0,1417930000000.0,1454040000000.0,1311920000000.0,
