,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,43896208.178439,26589713.669347,65706039.775411,24104792.176039,
Tax Rate For Calcs,0.199257,0.185036,0.218292,0.220538,
Normalized EBITDA,7636000000.0,1381800000.0,1822700000.0,1960600000.0,
Total Unusual Items,220300000.0,143700000.0,301000000.0,109300000.0,
Total Unusual Items Excluding Goodwill,220300000.0,143700000.0,301000000.0,109300000.0,
Net Income From Continuing Operation Net Minority Interest,5600400000.0,831100000.0,1489700000.0,1434500000.0,
Reconciled Depreciation,637500000.0,359300000.0,215900000.0,227000000.0,
Reconciled Cost Of Revenue,3094500000.0,5298700000.0,3086300000.0,1531000000.0,
EBITDA,7636000000.0,1381800000.0,2123700000.0,2069900000.0,
EBIT,6998500000.0,1022500000.0,1907800000.0,1842900000.0,
Net Interest Income,635600000.0,542400000.0,296100000.0,246100000.0,
Interest Expense,4500000.0,2700000.0,2100000.0,2400000.0,
Interest Income,640100000.0,545100000.0,298200000.0,248500000.0,
Normalized Income,5423996208.178439,713989713.669347,1254406039.775411,1349304792.176039,
Net Income From Continuing And Discontinued Operation,5600400000.0,831100000.0,1489700000.0,1434500000.0,
Total Expenses,3841100000.0,5507100000.0,3138500000.0,1849500000.0,
Rent Expense Supplemental,67200000.0,35700000.0,36000000.0,28900000.0,
Diluted Average Shares,254991845.0,254991845.0,254991845.0,254514090.0,
Basic Average Shares,254991845.0,254991845.0,254991845.0,254514090.0,
Diluted EPS,21.964,3.26,5.854,5.636,
Basic EPS,21.964,3.26,5.854,5.636,
Diluted NI Availto Com Stockholders,5600400000.0,831100000.0,1489700000.0,1434500000.0,
Net Income Common Stockholders,5600400000.0,831100000.0,1489700000.0,1434500000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5600400000.0,831100000.0,1489700000.0,1434500000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,5600400000.0,831100000.0,1489700000.0,1434500000.0,
Net Income Continuous Operations,5600400000.0,831100000.0,1489700000.0,1434600000.0,
Tax Provision,1393600000.0,188700000.0,416000000.0,405900000.0,
Pretax Income,6994000000.0,1019800000.0,1905700000.0,1840500000.0,
Other Non Operating Income Expenses,15600000.0,21600000.0,20400000.0,57000000.0,
Special Income Charges,400000.0,0.0,0.0,-205300000.0,
Other Special Charges,-400000.0,,,1000000.0,
Write Off,,,,0.0,0.0
Impairment Of Capital Assets,,,0.0,204300000.0,0.0
Net Non Operating Interest Income Expense,635600000.0,542400000.0,296100000.0,246100000.0,
Interest Expense Non Operating,4500000.0,2700000.0,2100000.0,2400000.0,
Interest Income Non Operating,640100000.0,545100000.0,298200000.0,248500000.0,
Operating Income,6103800000.0,328300000.0,1338400000.0,1443300000.0,
Operating Expense,746600000.0,208400000.0,52200000.0,318500000.0,
Other Operating Expenses,925000000.0,544800000.0,278000000.0,175800000.0,
Depreciation And Amortization In Income Statement,637500000.0,359300000.0,215900000.0,227000000.0,
Depreciation Income Statement,637500000.0,359300000.0,215900000.0,227000000.0,
Selling General And Administration,152900000.0,137400000.0,66900000.0,150700000.0,
Selling And Marketing Expense,19900000.0,17100000.0,22500000.0,21700000.0,
General And Administrative Expense,133000000.0,120300000.0,44400000.0,129000000.0,
Rent And Landing Fees,67200000.0,35700000.0,36000000.0,28900000.0,
Gross Profit,6850400000.0,536700000.0,1390600000.0,1761800000.0,
Cost Of Revenue,3094500000.0,5298700000.0,3086300000.0,1531000000.0,
Total Revenue,9944900000.0,5835400000.0,4476900000.0,3292800000.0,
Operating Revenue,9944900000.0,5835400000.0,4476900000.0,3292800000.0,
