,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-25980000.0,-17130000.0,204799.54181,678679.444667
Tax Rate For Calcs,0.3,0.3,0.107789,0.135736
Normalized EBITDA,9864600000.0,9707600000.0,10276600000.0,16866800000.0
Total Unusual Items,-86600000.0,-57100000.0,1900000.0,5000000.0
Total Unusual Items Excluding Goodwill,-86600000.0,-57100000.0,1900000.0,5000000.0
Net Income From Continuing Operation Net Minority Interest,3308700000.0,4164600000.0,5452300000.0,11856700000.0
Reconciled Depreciation,4342700000.0,3781200000.0,3104500000.0,2464000000.0
Reconciled Cost Of Revenue,53753500000.0,46572500000.0,46946200000.0,36017300000.0
EBITDA,9778000000.0,9650500000.0,10278500000.0,16871800000.0
EBIT,5435300000.0,5869300000.0,7174000000.0,14407800000.0
Net Interest Income,-2372600000.0,-1962200000.0,-1135100000.0,-769300000.0
Interest Expense,2363000000.0,1915100000.0,1063000000.0,686300000.0
Interest Income,149500000.0,70900000.0,0.0,
Normalized Income,3369320000.0,4204570000.0,5450604799.54181,11852378679.444668
Net Income From Continuing And Discontinued Operation,3308700000.0,4164600000.0,5452300000.0,11856700000.0
Total Expenses,65314800000.0,55720900000.0,56964800000.0,37047700000.0
Rent Expense Supplemental,46400000.0,27300000.0,11100000.0,73800000.0
Diluted Average Shares,362778972.0,362504035.0,362504035.0,362504035.0
Basic Average Shares,362530858.0,362504035.0,362504035.0,362504035.0
Diluted EPS,9.12,11.49,15.04,32.71
Basic EPS,9.13,11.49,15.04,32.71
Diluted NI Availto Com Stockholders,3308700000.0,4164600000.0,5452300000.0,11856700000.0
Net Income Common Stockholders,3308700000.0,4164600000.0,5452300000.0,11856700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3308700000.0,4164600000.0,5452300000.0,11856700000.0
Minority Interests,0.0,0.0,0.0,-2300000.0
Net Income Including Noncontrolling Interests,3308700000.0,4164600000.0,5452300000.0,11859000000.0
Net Income Extraordinary,0.0,0.0,0.0,0.0
Net Income Continuous Operations,3308700000.0,4164600000.0,5452300000.0,11859000000.0
Tax Provision,-236300000.0,-210500000.0,658700000.0,1862500000.0
Pretax Income,3072300000.0,3954200000.0,6111000000.0,13721500000.0
Other Non Operating Income Expenses,-181800000.0,-175000000.0,-165400000.0,-124500000.0
Special Income Charges,-86600000.0,-57100000.0,1900000.0,5000000.0
Other Special Charges,-26400000.0,39900000.0,-2300000.0,-5800000.0
Write Off,113000000.0,17200000.0,400000.0,800000.0
Net Non Operating Interest Income Expense,-2372600000.0,-1962200000.0,-1135100000.0,-769300000.0
Total Other Finance Cost,159100000.0,118000000.0,72100000.0,83000000.0
Interest Expense Non Operating,2363000000.0,1915100000.0,1063000000.0,686300000.0
Interest Income Non Operating,149500000.0,70900000.0,0.0,
Operating Income,5998400000.0,6196000000.0,7956800000.0,14864200000.0
Operating Expense,11561300000.0,9148400000.0,10018600000.0,1030400000.0
Other Operating Expenses,11930000000.0,11110000000.0,13030000000.0,19400000000.0
Depreciation And Amortization In Income Statement,4342700000.0,3781200000.0,3104500000.0,2464000000.0
Depreciation Income Statement,4342700000.0,3781200000.0,3104500000.0,2464000000.0
Selling General And Administration,4348000000.0,3093500000.0,4313900000.0,3866100000.0
Selling And Marketing Expense,3765000000.0,2710000000.0,4021000000.0,3444200000.0
General And Administrative Expense,583000000.0,383500000.0,292900000.0,421900000.0
Rent And Landing Fees,46400000.0,27300000.0,11100000.0,73800000.0
Gross Profit,17559700000.0,15344400000.0,17975400000.0,15894600000.0
Cost Of Revenue,53753500000.0,46572500000.0,46946200000.0,36017300000.0
Total Revenue,71313200000.0,61916900000.0,64921600000.0,51911900000.0
Operating Revenue,71313200000.0,61916900000.0,64921600000.0,51911900000.0
