,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,1374376883.691632,-4587581.602129,621600000.0,2146559.703795,
Tax Rate For Calcs,0.353238,0.358405,0.3,0.298133,
Normalized EBITDA,11551100000.0,9342300000.0,3742700000.0,1013200000.0,
Total Unusual Items,3890800000.0,-12800000.0,2072000000.0,7200000.0,
Total Unusual Items Excluding Goodwill,3890800000.0,-12800000.0,2072000000.0,7200000.0,
Net Income From Continuing Operation Net Minority Interest,8007400000.0,3880900000.0,1336400000.0,-910800000.0,
Reconciled Depreciation,2802400000.0,2667500000.0,2407400000.0,1909400000.0,
Reconciled Cost Of Revenue,59476300000.0,51763200000.0,39534400000.0,25969000000.0,
EBITDA,15441900000.0,9329500000.0,5814700000.0,1020400000.0,
EBIT,12639500000.0,6662000000.0,3407300000.0,-889000000.0,
Net Interest Income,-19800000.0,-524400000.0,-660500000.0,-388100000.0,
Interest Expense,256900000.0,611300000.0,683100000.0,407400000.0,
Interest Income,238900000.0,97000000.0,23500000.0,22300000.0,
Normalized Income,5490976883.691632,3889112418.397871,-114000000.0,-915853440.296205,
Net Income From Continuing And Discontinued Operation,8007400000.0,3880900000.0,1336400000.0,-910800000.0,
Total Expenses,71890300000.0,62891000000.0,48350800000.0,33314500000.0,
Rent Expense Supplemental,125900000.0,159000000.0,82900000.0,27500000.0,
Diluted Average Shares,13176262.0,13176262.0,13176262.0,13176262.0,
Basic Average Shares,13176262.0,13176262.0,13176262.0,13176262.0,
Diluted EPS,607.71,294.54,101.43,-69.13,
Basic EPS,607.71,294.54,101.43,-69.13,
Diluted NI Availto Com Stockholders,8007400000.0,3880900000.0,1336400000.0,-910800000.0,
Net Income Common Stockholders,8007400000.0,3880900000.0,1336400000.0,-910800000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,8007400000.0,3880900000.0,1336400000.0,-910800000.0,
Minority Interests,-1200000.0,-1200000.0,-1000000.0,-900000.0,
Net Income Including Noncontrolling Interests,8008600000.0,3882100000.0,1337400000.0,-909900000.0,
Net Income Continuous Operations,8008600000.0,3882100000.0,1337400000.0,-909900000.0,
Tax Provision,4374000000.0,2168600000.0,1386800000.0,-386500000.0,
Pretax Income,12382600000.0,6050700000.0,2724200000.0,-1296400000.0,
Other Non Operating Income Expenses,262300000.0,224500000.0,148700000.0,292500000.0,
Special Income Charges,3890800000.0,-12800000.0,2072000000.0,7200000.0,
Other Special Charges,-3890800000.0,12800000.0,-3071900000.0,-7200000.0,
Impairment Of Capital Assets,,0.0,999900000.0,,
Net Non Operating Interest Income Expense,-19800000.0,-524400000.0,-660500000.0,-388100000.0,
Total Other Finance Cost,1800000.0,10100000.0,900000.0,3000000.0,
Interest Expense Non Operating,256900000.0,611300000.0,683100000.0,407400000.0,
Interest Income Non Operating,238900000.0,97000000.0,23500000.0,22300000.0,
Operating Income,8178900000.0,6431900000.0,1458800000.0,-1241900000.0,
Operating Expense,12414000000.0,11127800000.0,8816400000.0,7345500000.0,
Other Operating Expenses,3857100000.0,3218600000.0,2763900000.0,1839400000.0,
Depreciation And Amortization In Income Statement,2802400000.0,2667500000.0,2407400000.0,1909400000.0,
Amortization,749300000.0,736900000.0,671600000.0,444000000.0,
Depreciation Income Statement,2053100000.0,1930600000.0,1735800000.0,1465400000.0,
Selling General And Administration,,335600000.0,255600000.0,216200000.0,161700000.0
Selling And Marketing Expense,215900000.0,222200000.0,153500000.0,128600000.0,
General And Administrative Expense,129400000.0,113400000.0,102100000.0,87600000.0,
Rent And Landing Fees,125900000.0,159000000.0,82900000.0,27500000.0,
Gross Profit,20592900000.0,17559700000.0,10275200000.0,6103600000.0,
Cost Of Revenue,59476300000.0,51763200000.0,39534400000.0,25969000000.0,
Total Revenue,80069200000.0,69322900000.0,49809600000.0,32072600000.0,
Operating Revenue,80069200000.0,69322900000.0,49809600000.0,32072600000.0,
