,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-957021600.0,152918303.810448,5584446.676407,-305625432.829864
Tax Rate For Calcs,0.3,0.241859,0.267237,0.275608
Normalized EBITDA,31049858000.0,25657021000.0,20132202000.0,20007526000.0
Total Unusual Items,-3190072000.0,632261000.0,20897000.0,-1108912000.0
Total Unusual Items Excluding Goodwill,-3190072000.0,632261000.0,20897000.0,-1108912000.0
Net Income From Continuing Operation Net Minority Interest,43676215000.0,27271051000.0,20358252000.0,15008546000.0
Reconciled Depreciation,1506621000.0,1479467000.0,1486327000.0,1494387000.0
Reconciled Cost Of Revenue,41315813000.0,27937565000.0,24339635000.0,27449623000.0
EBITDA,27859786000.0,26289282000.0,20153099000.0,18898614000.0
EBIT,26353165000.0,24809815000.0,18666772000.0,17404227000.0
Net Interest Income,4385972000.0,498573000.0,-1910291000.0,-4083621000.0
Interest Expense,3746925000.0,3304363000.0,3642578000.0,5758300000.0
Interest Income,8357928000.0,4063046000.0,2011059000.0,2161900000.0
Normalized Income,45909265400.0,26791708303.810448,20342939446.676407,15811832567.170135
Net Income From Continuing And Discontinued Operation,43676215000.0,27271051000.0,20358252000.0,15008546000.0
Total Expenses,58318048000.0,44165654000.0,40276032000.0,40506994000.0
Rent Expense Supplemental,273406000.0,238975000.0,159608000.0,196647000.0
Diluted Average Shares,2475311706.0,2475311706.0,2475311706.0,2475311706.0
Basic Average Shares,2475311706.0,2475311706.0,2475311706.0,2475311706.0
Diluted EPS,17.64,11.02,8.22,6.06
Basic EPS,17.64,11.02,8.22,6.06
Diluted NI Availto Com Stockholders,43676215000.0,27271051000.0,20358252000.0,15008546000.0
Net Income Common Stockholders,43676215000.0,27271051000.0,20358252000.0,15008546000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,43676215000.0,27271051000.0,20358252000.0,15008546000.0
Minority Interests,8021000.0,35615000.0,18786000.0,5367000.0
Net Income Including Noncontrolling Interests,43668194000.0,27235436000.0,20339466000.0,15003179000.0
Net Income Continuous Operations,43668194000.0,27235436000.0,20339466000.0,15003179000.0
Tax Provision,-4338851000.0,5201297000.0,4015017000.0,3209715000.0
Pretax Income,22606240000.0,21505452000.0,15024194000.0,11645927000.0
Other Non Operating Income Expenses,265201000.0,316884000.0,365644000.0,235572000.0
Special Income Charges,-3057587000.0,-6744000.0,-319079000.0,-2405686000.0
Other Special Charges,3020548000.0,-33646000.0,-5755000.0,314000.0
Write Off,37039000.0,40390000.0,324834000.0,2405372000.0
Net Non Operating Interest Income Expense,4385972000.0,498573000.0,-1910291000.0,-4083621000.0
Total Other Finance Cost,225031000.0,260110000.0,278772000.0,487221000.0
Interest Expense Non Operating,3746925000.0,3304363000.0,3642578000.0,5758300000.0
Interest Income Non Operating,8357928000.0,4063046000.0,2011059000.0,2161900000.0
Operating Income,21147957000.0,18326441000.0,16543683000.0,16582891000.0
Operating Expense,17002235000.0,16228089000.0,15936397000.0,13057371000.0
Other Operating Expenses,3535352000.0,4761051000.0,4936832000.0,4405636000.0
Depreciation And Amortization In Income Statement,1506621000.0,1479467000.0,1486327000.0,1494387000.0
Amortization,67069000.0,60307000.0,51762000.0,43130000.0
Depreciation Income Statement,1439552000.0,1419160000.0,1434565000.0,1451257000.0
Selling General And Administration,6147030000.0,4278661000.0,3951933000.0,3454523000.0
Selling And Marketing Expense,3443556000.0,2072296000.0,2291400000.0,1995051000.0
General And Administrative Expense,2703474000.0,2206365000.0,1660533000.0,1459472000.0
Rent And Landing Fees,273406000.0,238975000.0,159608000.0,196647000.0
Gross Profit,38150192000.0,34554530000.0,32480080000.0,29640262000.0
Cost Of Revenue,41315813000.0,27937565000.0,24339635000.0,27449623000.0
Total Revenue,79466005000.0,62492095000.0,56819715000.0,57089885000.0
Operating Revenue,79466005000.0,62492095000.0,56819715000.0,57089885000.0
