,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,133850904.648373,405947874.942924,17404912.0,10143502.624779
Tax Rate For Calcs,0.222907,0.279885,0.304,0.223948
Normalized EBITDA,7672567000.0,8468202000.0,5805357000.0,7382213000.0
Total Unusual Items,600480000.0,1450409000.0,57253000.0,45294000.0
Total Unusual Items Excluding Goodwill,600480000.0,1450409000.0,57253000.0,45294000.0
Net Income From Continuing Operation Net Minority Interest,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Reconciled Depreciation,1725433000.0,1663603000.0,1295030000.0,1138649000.0
Reconciled Cost Of Revenue,39118625000.0,39795297000.0,34619733000.0,35692984000.0
EBITDA,8273047000.0,9918611000.0,5862610000.0,7427507000.0
EBIT,6547614000.0,8255008000.0,4567580000.0,6288858000.0
Net Interest Income,-932630000.0,-814907000.0,-478115000.0,-304847000.0
Interest Expense,925109000.0,832941000.0,484433000.0,301688000.0
Interest Income,1979000.0,21355000.0,8353000.0,3842000.0
Normalized Income,3902582904.648373,4300279874.942924,2801821912.0,4611204502.624779
Net Income From Continuing And Discontinued Operation,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Total Expenses,48601925000.0,49525251000.0,42722971000.0,41798371000.0
Rent Expense Supplemental,13227000.0,12330000.0,14938000.0,11415000.0
Diluted Average Shares,202579461.0,201749245.0,203890016.0,207022892.0
Basic Average Shares,201808397.0,201749245.0,203890016.0,207022892.0
Diluted EPS,21.57,26.49,13.94,22.44
Basic EPS,21.65,26.49,13.94,22.44
Diluted NI Availto Com Stockholders,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Net Income Common Stockholders,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Net Income Including Noncontrolling Interests,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Net Income Continuous Operations,4369212000.0,5344741000.0,2841670000.0,4646355000.0
Tax Provision,1253293000.0,2077326000.0,1241477000.0,1340815000.0
Pretax Income,5622505000.0,7422067000.0,4083147000.0,5987170000.0
Other Non Operating Income Expenses,50645000.0,113451000.0,452030000.0,193035000.0
Special Income Charges,556559000.0,1346900000.0,-47167000.0,-30600000.0
Other Special Charges,-580783000.0,-1361835000.0,35116000.0,35366000.0
Write Off,24224000.0,14935000.0,12051000.0,-4766000.0
Net Non Operating Interest Income Expense,-932630000.0,-814907000.0,-478115000.0,-304847000.0
Total Other Finance Cost,9500000.0,3321000.0,2035000.0,7001000.0
Interest Expense Non Operating,925109000.0,832941000.0,484433000.0,301688000.0
Interest Income Non Operating,1979000.0,21355000.0,8353000.0,3842000.0
Operating Income,5551858000.0,6412150000.0,3935646000.0,5934277000.0
Operating Expense,9483300000.0,9729954000.0,8103238000.0,6105387000.0
Other Operating Expenses,2950922000.0,2893241000.0,2232265000.0,1363419000.0
Depreciation And Amortization In Income Statement,1725433000.0,1663603000.0,1295030000.0,1138649000.0
Amortization,2696000.0,3573000.0,3812000.0,3945000.0
Depreciation Income Statement,1722737000.0,1660030000.0,1291218000.0,1134704000.0
Selling General And Administration,871552000.0,1344914000.0,908385000.0,1227360000.0
Selling And Marketing Expense,595146000.0,1055443000.0,661801000.0,681803000.0
General And Administrative Expense,276406000.0,289471000.0,246584000.0,545557000.0
Rent And Landing Fees,13227000.0,12330000.0,14938000.0,11415000.0
Gross Profit,15035158000.0,16142104000.0,12038884000.0,12039664000.0
Cost Of Revenue,39118625000.0,39795297000.0,34619733000.0,35692984000.0
Total Revenue,54153783000.0,55937401000.0,46658617000.0,47732648000.0
Operating Revenue,54153783000.0,55937401000.0,46658617000.0,47732648000.0
