,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,128366860.0,78192220.0,149971400.0,56598700.0,
Tax Rate For Calcs,0.3194,0.2831,0.2767,0.181,
Normalized EBITDA,18703900000.0,18799400000.0,16572200000.0,14297900000.0,
Total Unusual Items,401900000.0,276200000.0,551500000.0,312700000.0,
Total Unusual Items Excluding Goodwill,401900000.0,276200000.0,542000000.0,312700000.0,
Net Income From Continuing Operation Net Minority Interest,7950200000.0,8766800000.0,8227000000.0,7044000000.0,
Reconciled Depreciation,5823400000.0,5604200000.0,5009600000.0,4395200000.0,
Reconciled Cost Of Revenue,118057400000.0,115797700000.0,105244800000.0,88193200000.0,
EBITDA,19105800000.0,19075600000.0,17123700000.0,14610600000.0,
EBIT,13282400000.0,13471400000.0,12114100000.0,10215400000.0,
Net Interest Income,-1564700000.0,-1142200000.0,-773900000.0,-562800000.0,
Interest Expense,1522800000.0,1159700000.0,738200000.0,609300000.0,
Interest Income,31800000.0,59000000.0,13100000.0,80800000.0,
Normalized Income,7676666860.0,8568792220.0,7844471400.0,6787898700.0,
Net Income From Continuing And Discontinued Operation,7950200000.0,8766800000.0,8227000000.0,43669300000.0,
Total Expenses,158943500000.0,153875600000.0,138883000000.0,117488900000.0,
Rent Expense Supplemental,732100000.0,610800000.0,561800000.0,511000000.0,
Diluted Average Shares,850000000.0,850000000.0,850000000.0,850000000.0,
Basic Average Shares,850000000.0,850000000.0,850000000.0,850000000.0,
Diluted EPS,9.35,10.31,9.68,51.38,
Basic EPS,9.35,10.31,9.68,51.38,
Diluted NI Availto Com Stockholders,7950200000.0,8766800000.0,8227000000.0,43669300000.0,
Net Income Common Stockholders,7950200000.0,8766800000.0,8227000000.0,43669300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,7950200000.0,8766800000.0,8227000000.0,43669300000.0,
Minority Interests,-54800000.0,-61400000.0,-700000.0,100900000.0,
Net Income Including Noncontrolling Interests,8005000000.0,8828200000.0,8227700000.0,43568400000.0,
Net Income Discontinuous Operations,,,0.0,36625300000.0,697000000.0
Net Income Continuous Operations,8005000000.0,8828200000.0,8227700000.0,6943100000.0,
Tax Provision,3754600000.0,3483500000.0,3148200000.0,2663000000.0,
Pretax Income,11759600000.0,12311700000.0,11375900000.0,9606100000.0,
Other Non Operating Income Expenses,168400000.0,92000000.0,80300000.0,63900000.0,
Special Income Charges,82500000.0,-246100000.0,55300000.0,-200000.0,
Other Special Charges,-111700000.0,22700000.0,-64800000.0,200000.0,
Impairment Of Capital Assets,29200000.0,223400000.0,0.0,,
Net Non Operating Interest Income Expense,-1564700000.0,-1142200000.0,-773900000.0,-562800000.0,
Total Other Finance Cost,73700000.0,41500000.0,48800000.0,34300000.0,
Interest Expense Non Operating,1522800000.0,1159700000.0,738200000.0,609300000.0,
Interest Income Non Operating,31800000.0,59000000.0,13100000.0,80800000.0,
Operating Income,12501700000.0,12854000000.0,10924300000.0,9638600000.0,
Operating Expense,40886100000.0,38077900000.0,33638200000.0,29295700000.0,
Other Operating Expenses,14989600000.0,13303400000.0,11654800000.0,9647300000.0,
Depreciation And Amortization In Income Statement,5823400000.0,5604200000.0,5009600000.0,4395200000.0,
Amortization,184200000.0,200900000.0,209100000.0,160600000.0,
Depreciation Income Statement,5639200000.0,5403300000.0,4800500000.0,4234600000.0,
Selling General And Administration,7560600000.0,7860900000.0,7360100000.0,6443300000.0,
Selling And Marketing Expense,5735200000.0,5891100000.0,5949200000.0,5022000000.0,
General And Administrative Expense,1825400000.0,1969800000.0,1410900000.0,1421300000.0,
Rent And Landing Fees,732100000.0,610800000.0,561800000.0,511000000.0,
Gross Profit,53387800000.0,50931900000.0,44562500000.0,38934300000.0,
Cost Of Revenue,118057400000.0,115797700000.0,105244800000.0,88193200000.0,
Total Revenue,171445200000.0,166729600000.0,149807300000.0,127127500000.0,
Operating Revenue,171445200000.0,166729600000.0,149807300000.0,127127500000.0,
