,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-118892319.449752,562525.364677,568899.00747,0.0,
Tax Rate For Calcs,0.28525,0.216356,0.183516,0.056214,
Normalized EBITDA,8749900000.0,13547700000.0,10607400000.0,15344500000.0,
Total Unusual Items,-416800000.0,2600000.0,3100000.0,9700000.0,
Total Unusual Items Excluding Goodwill,-416800000.0,2600000.0,3100000.0,9700000.0,
Net Income From Continuing Operation Net Minority Interest,3066300000.0,1224000000.0,1090100000.0,5259900000.0,
Reconciled Depreciation,2546800000.0,9877500000.0,7804400000.0,6405800000.0,
Reconciled Cost Of Revenue,9383900000.0,9159200000.0,7841200000.0,28917700000.0,
EBITDA,8333100000.0,13550300000.0,10610500000.0,15344500000.0,
EBIT,5786300000.0,3672800000.0,2806100000.0,8938700000.0,
Net Interest Income,-224500000.0,-1142900000.0,-911100000.0,-2570200000.0,
Interest Expense,1075700000.0,1060900000.0,851500000.0,2570200000.0,
Interest Income,1101900000.0,47800000.0,48600000.0,48000000.0,
Normalized Income,3364207680.550248,1221962525.364677,1087568899.00747,5259900000.0,
Net Income From Continuing And Discontinued Operation,53778300000.0,1292800000.0,4249100000.0,5259900000.0,
Total Expenses,35439400000.0,32712100000.0,26860500000.0,94106100000.0,
Rent Expense Supplemental,597800000.0,646700000.0,298200000.0,1033400000.0,
Diluted Average Shares,498600000.0,498000000.0,497900000.0,497625355.0,
Basic Average Shares,498000000.0,497500000.0,497300000.0,497155009.0,
Diluted EPS,107.85,2.6,8.53,10.57,
Basic EPS,107.98,2.6,8.54,10.58,
Diluted NI Availto Com Stockholders,53778300000.0,1292800000.0,4249100000.0,5259900000.0,
Net Income Common Stockholders,53778300000.0,1292800000.0,4249100000.0,5259900000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,53778300000.0,1292800000.0,4249100000.0,5259900000.0,
Minority Interests,-300600000.0,-822800000.0,-505800000.0,-750600000.0,
Net Income Including Noncontrolling Interests,54078900000.0,2115600000.0,4754900000.0,6010500000.0,
Net Income Discontinuous Operations,50712000000.0,68800000.0,3159000000.0,,
Net Income Continuous Operations,3366900000.0,2046800000.0,1595900000.0,6010500000.0,
Tax Provision,1343700000.0,565100000.0,358700000.0,358000000.0,
Pretax Income,4710600000.0,2611900000.0,1954600000.0,6368500000.0,
Other Non Operating Income Expenses,295800000.0,198100000.0,317300000.0,506600000.0,
Special Income Charges,-501400000.0,0.0,,0.0,0.0
Other Special Charges,501400000.0,,,,
Restructuring And Mergern Acquisition,501400000.0,0.0,,,
Net Non Operating Interest Income Expense,-224500000.0,-1142900000.0,-911100000.0,-2570200000.0,
Total Other Finance Cost,250700000.0,129800000.0,108200000.0,517800000.0,
Interest Expense Non Operating,1075700000.0,1060900000.0,851500000.0,2570200000.0,
Interest Income Non Operating,1101900000.0,47800000.0,48600000.0,48000000.0,
Operating Income,5254800000.0,3669800000.0,2657500000.0,8426700000.0,
Operating Expense,26055500000.0,23552900000.0,19019300000.0,65188400000.0,
Other Operating Expenses,4913200000.0,4698500000.0,4085200000.0,17990300000.0,
Depreciation And Amortization In Income Statement,2488400000.0,2199700000.0,1920400000.0,6405800000.0,
Amortization,116000000.0,124600000.0,88400000.0,471100000.0,
Depreciation Income Statement,2372400000.0,2075100000.0,1832000000.0,6405800000.0,
Selling General And Administration,11142600000.0,9855800000.0,7718800000.0,8147700000.0,
Selling And Marketing Expense,1192400000.0,1028300000.0,781500000.0,1372900000.0,
General And Administrative Expense,9950200000.0,8827500000.0,6937300000.0,8147700000.0,
Rent And Landing Fees,597800000.0,646700000.0,298200000.0,1033400000.0,
Gross Profit,31310300000.0,27222700000.0,21676800000.0,73615100000.0,
Cost Of Revenue,9383900000.0,9159200000.0,7841200000.0,28917700000.0,
Total Revenue,40694200000.0,36381900000.0,29518000000.0,102532800000.0,
Operating Revenue,40694200000.0,36381900000.0,29518000000.0,102532800000.0,
