,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,563205661.211853,-783300000.0,-8553284.273644,1738071533.32247
Tax Rate For Calcs,0.174259,0.3,0.251567,0.090435
Normalized EBITDA,41839000000.0,34812000000.0,28631000000.0,18845000000.0
Total Unusual Items,3232000000.0,-2611000000.0,-34000000.0,19219000000.0
Total Unusual Items Excluding Goodwill,3232000000.0,-2611000000.0,-34000000.0,19219000000.0
Net Income From Continuing Operation Net Minority Interest,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Reconciled Depreciation,20945000000.0,17392000000.0,15533000000.0,14410000000.0
Reconciled Cost Of Revenue,36090000000.0,30830000000.0,32025000000.0,31911000000.0
EBITDA,45071000000.0,32201000000.0,28597000000.0,38064000000.0
EBIT,24126000000.0,14809000000.0,13064000000.0,23654000000.0
Net Interest Income,-6833000000.0,-5679000000.0,-6277000000.0,-5684000000.0
Interest Expense,6038000000.0,5576000000.0,5726000000.0,5243000000.0
Interest Income,47000000.0,774000000.0,85000000.0,24000000.0
Normalized Income,12267205661.211853,6871700000.0,5517446715.726356,-734928466.67753
Net Income From Continuing And Discontinued Operation,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Total Expenses,63940000000.0,53474000000.0,52158000000.0,49271000000.0
Diluted Average Shares,500000000.0,500000000.0,500000000.0,500000000.0
Basic Average Shares,500000000.0,500000000.0,500000000.0,500000000.0
Diluted EPS,29.87,10.09,10.984,33.492
Basic EPS,29.87,10.09,10.984,33.492
Diluted NI Availto Com Stockholders,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Net Income Common Stockholders,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Net Income Including Noncontrolling Interests,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Net Income Continuous Operations,14936000000.0,5044000000.0,5492000000.0,16746000000.0
Tax Provision,3152000000.0,4189000000.0,1846000000.0,1665000000.0
Pretax Income,18088000000.0,9233000000.0,7338000000.0,18411000000.0
Other Non Operating Income Expenses,153000000.0,100000000.0,43000000.0,105000000.0
Special Income Charges,3086000000.0,-3032000000.0,-324000000.0,19200000000.0
Other Special Charges,-3183000000.0,3030000000.0,42000000.0,-19511000000.0
Write Off,97000000.0,2000000.0,324000000.0,311000000.0
Net Non Operating Interest Income Expense,-6833000000.0,-5679000000.0,-6277000000.0,-5684000000.0
Total Other Finance Cost,842000000.0,877000000.0,636000000.0,465000000.0
Interest Expense Non Operating,6038000000.0,5576000000.0,5726000000.0,5243000000.0
Interest Income Non Operating,47000000.0,774000000.0,85000000.0,24000000.0
Operating Income,21539000000.0,17414000000.0,13632000000.0,4781000000.0
Operating Expense,27850000000.0,22644000000.0,20133000000.0,17360000000.0
Other Operating Expenses,2304000000.0,1019000000.0,1171000000.0,837000000.0
Depreciation And Amortization In Income Statement,20945000000.0,17392000000.0,15533000000.0,14410000000.0
Amortization,4668000000.0,3652000000.0,3528000000.0,3491000000.0
Depreciation Income Statement,16277000000.0,13740000000.0,12005000000.0,10919000000.0
Selling General And Administration,4731000000.0,4371000000.0,3510000000.0,2089000000.0
Selling And Marketing Expense,4073000000.0,3692000000.0,3067000000.0,1993000000.0
General And Administrative Expense,658000000.0,679000000.0,443000000.0,96000000.0
Gross Profit,49389000000.0,40058000000.0,33765000000.0,22141000000.0
Cost Of Revenue,36090000000.0,30830000000.0,32025000000.0,31911000000.0
Total Revenue,85479000000.0,70888000000.0,65790000000.0,54052000000.0
Operating Revenue,85479000000.0,70888000000.0,65790000000.0,54052000000.0
