,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,1027953.993159,-1157583000.0,-91407109.922354,-1544808000.0,
Tax Rate For Calcs,0.004275,0.3,0.349175,0.3,
Normalized EBITDA,5050610000.0,5164740000.0,3352570000.0,4197790000.0,
Total Unusual Items,240450000.0,-3858610000.0,-261780000.0,-5019590000.0,
Total Unusual Items Excluding Goodwill,240450000.0,-3858610000.0,-261780000.0,-5149360000.0,
Net Income From Continuing Operation Net Minority Interest,3381760000.0,-40350000.0,948550000.0,-2525360000.0,
Reconciled Depreciation,1534460000.0,1256400000.0,1128090000.0,946790000.0,
Reconciled Cost Of Revenue,24657370000.0,25822240000.0,23074700000.0,23778330000.0,
EBITDA,5291060000.0,1306130000.0,3090790000.0,-821800000.0,
EBIT,3756600000.0,49730000.0,1962700000.0,-1768590000.0,
Net Interest Income,-96140000.0,-386150000.0,-383660000.0,-120240000.0,
Interest Expense,304070000.0,502510000.0,459730000.0,163380000.0,
Interest Income,249860000.0,119990000.0,78800000.0,46310000.0,
Normalized Income,3142337953.993159,2660677000.0,1118922890.077646,1208962000.0,
Net Income From Continuing And Discontinued Operation,3381760000.0,-40350000.0,948550000.0,-2525360000.0,
Total Expenses,37604420000.0,36597830000.0,32834500000.0,33246250000.0,
Rent Expense Supplemental,20350000.0,59770000.0,34760000.0,26480000.0,
Diluted Average Shares,149609486.0,157393996.0,157393996.0,157393996.0,
Basic Average Shares,149609486.0,144107143.0,157393996.0,157393996.0,
Diluted EPS,22.6,-0.28,6.026596,-16.044831,
Basic EPS,22.6,-0.28,6.026596,-16.044831,
Diluted NI Availto Com Stockholders,3381760000.0,-40350000.0,948550000.0,-2525360000.0,
Net Income Common Stockholders,3381760000.0,-40350000.0,948550000.0,-2525360000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3381760000.0,-40350000.0,948550000.0,-2525360000.0,
Minority Interests,-56010000.0,-48250000.0,-29620000.0,-16620000.0,
Net Income Including Noncontrolling Interests,3437770000.0,7900000.0,978170000.0,-2508740000.0,
Net Income Continuous Operations,3437770000.0,7900000.0,978170000.0,-2508740000.0,
Tax Provision,14760000.0,-460680000.0,524800000.0,576770000.0,
Pretax Income,3452530000.0,-452780000.0,1502970000.0,-1931970000.0,
Other Non Operating Income Expenses,160060000.0,120940000.0,276230000.0,87050000.0,
Special Income Charges,201780000.0,-280870000.0,-701470000.0,-207620000.0,
Other Special Charges,-204120000.0,253520000.0,-68110000.0,10110000.0,
Write Off,2340000.0,27350000.0,72080000.0,67740000.0,
Impairment Of Capital Assets,,0.0,697500000.0,0.0,0.0
Net Non Operating Interest Income Expense,-96140000.0,-386150000.0,-383660000.0,-120240000.0,
Total Other Finance Cost,41930000.0,3630000.0,2730000.0,3170000.0,
Interest Expense Non Operating,304070000.0,502510000.0,459730000.0,163380000.0,
Interest Income Non Operating,249860000.0,119990000.0,78800000.0,46310000.0,
Operating Income,3106510000.0,3598990000.0,1913140000.0,3222090000.0,
Operating Expense,12947050000.0,10775590000.0,9759800000.0,9467920000.0,
Other Operating Expenses,3706730000.0,3535810000.0,3448490000.0,2819050000.0,
Depreciation And Amortization In Income Statement,1534460000.0,1256400000.0,1128090000.0,946790000.0,
Amortization,26500000.0,22050000.0,18520000.0,29860000.0,
Depreciation Income Statement,1507960000.0,1234350000.0,1109570000.0,916930000.0,
Selling General And Administration,1025740000.0,1064810000.0,1065170000.0,878190000.0,
Selling And Marketing Expense,553620000.0,559730000.0,544000000.0,519260000.0,
General And Administrative Expense,472120000.0,505080000.0,521170000.0,358930000.0,
Rent And Landing Fees,20350000.0,59770000.0,34760000.0,26480000.0,
Gross Profit,16053560000.0,14374580000.0,11672940000.0,12690010000.0,
Cost Of Revenue,24657370000.0,25822240000.0,23074700000.0,23778330000.0,
Total Revenue,40710930000.0,40196820000.0,34747640000.0,36468340000.0,
Operating Revenue,40710930000.0,40196820000.0,34747640000.0,36468340000.0,
