,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-138783239.946754,30182719.042787,74573213.102687,31911585.430045,
Tax Rate For Calcs,0.25849,0.257752,0.258576,0.217233,
Normalized EBITDA,8958700000.0,9539000000.0,7105500000.0,9352200000.0,
Total Unusual Items,-536900000.0,117100000.0,288400000.0,146900000.0,
Total Unusual Items Excluding Goodwill,-536900000.0,117100000.0,288400000.0,146900000.0,
Net Income From Continuing Operation Net Minority Interest,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Reconciled Depreciation,1802900000.0,1912100000.0,1820800000.0,1705700000.0,
Reconciled Cost Of Revenue,130006700000.0,115040200000.0,115601500000.0,109311900000.0,
EBITDA,8421800000.0,9656100000.0,7393900000.0,9499100000.0,
EBIT,6618900000.0,7744000000.0,5573100000.0,7793400000.0,
Net Interest Income,493400000.0,323600000.0,12100000.0,-122000000.0,
Interest Expense,158300000.0,155300000.0,139100000.0,194200000.0,
Interest Income,651700000.0,478900000.0,151200000.0,72200000.0,
Normalized Income,5188716760.053246,5545782719.042787,3815073213.102687,5833411585.430045,
Net Income From Continuing And Discontinued Operation,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Total Expenses,146402700000.0,129984500000.0,130481300000.0,122900200000.0,
Rent Expense Supplemental,104000000.0,116000000.0,83000000.0,47600000.0,
Diluted Average Shares,43284958.0,43284958.0,43284958.0,43284958.0,
Basic Average Shares,43284958.0,43284958.0,43284958.0,43284958.0,
Diluted EPS,110.7,130.1,93.1,137.4,
Basic EPS,110.7,130.1,93.1,137.4,
Diluted NI Availto Com Stockholders,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Net Income Common Stockholders,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Net Income Including Noncontrolling Interests,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Net Income Continuous Operations,4790600000.0,5632700000.0,4028900000.0,5948400000.0,
Tax Provision,1670000000.0,1956000000.0,1405100000.0,1650800000.0,
Pretax Income,6460600000.0,7588700000.0,5434000000.0,7599200000.0,
Other Non Operating Income Expenses,136000000.0,175400000.0,100100000.0,109900000.0,
Special Income Charges,274800000.0,-59500000.0,266900000.0,178900000.0,
Other Special Charges,-299700000.0,-15900000.0,-276200000.0,-57900000.0,
Write Off,24900000.0,75400000.0,9300000.0,4600000.0,
Restructuring And Mergern Acquisition,,,0.0,-125600000.0,215200000.0
Net Non Operating Interest Income Expense,493400000.0,323600000.0,12100000.0,-122000000.0,
Interest Expense Non Operating,158300000.0,155300000.0,139100000.0,194200000.0,
Interest Income Non Operating,651700000.0,478900000.0,151200000.0,72200000.0,
Operating Income,6060500000.0,7528200000.0,5802900000.0,7922100000.0,
Operating Expense,16396000000.0,14944300000.0,14879800000.0,13588300000.0,
Other Operating Expenses,3240200000.0,2811300000.0,5323100000.0,4698800000.0,
Depreciation And Amortization In Income Statement,1802900000.0,1912100000.0,1820800000.0,1705700000.0,
Amortization,2500000.0,24700000.0,27000000.0,27300000.0,
Depreciation Income Statement,1800400000.0,1887400000.0,1793800000.0,1678400000.0,
Selling General And Administration,7096000000.0,6345600000.0,3895300000.0,3504700000.0,
Selling And Marketing Expense,3557000000.0,3222300000.0,935700000.0,680300000.0,
General And Administrative Expense,3539000000.0,3123300000.0,2959600000.0,2824400000.0,
Rent And Landing Fees,104000000.0,116000000.0,83000000.0,47600000.0,
Gross Profit,22456500000.0,22472500000.0,20682700000.0,21510400000.0,
Cost Of Revenue,130006700000.0,115040200000.0,115601500000.0,109311900000.0,
Total Revenue,152463200000.0,137512700000.0,136284200000.0,130822300000.0,
Operating Revenue,152463200000.0,137512700000.0,136284200000.0,130822300000.0,
