,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,23702090.471284,305346348.890875,21993163.588647,43131392.1001
Tax Rate For Calcs,0.251348,0.250243,0.248791,0.252378
Normalized EBITDA,48224200000.0,48258000000.0,37574200000.0,51930100000.0
Total Unusual Items,94300000.0,1220200000.0,88400000.0,170900000.0
Total Unusual Items Excluding Goodwill,94300000.0,1220200000.0,88400000.0,170900000.0
Net Income From Continuing Operation Net Minority Interest,25052000000.0,27132100000.0,21145000000.0,30788200000.0
Reconciled Depreciation,9561200000.0,8788300000.0,7237500000.0,7591100000.0
Reconciled Cost Of Revenue,293637500000.0,293901600000.0,279137800000.0,240010400000.0
EBITDA,48318500000.0,49478200000.0,37662600000.0,52101000000.0
EBIT,38757300000.0,40689900000.0,30425100000.0,44509900000.0
Net Interest Income,-3814500000.0,-4379700000.0,-2749700000.0,-3166400000.0
Interest Expense,5367700000.0,4765200000.0,2685400000.0,2919500000.0
Interest Income,2301900000.0,1164200000.0,496500000.0,270500000.0
Normalized Income,24981402090.471283,26217246348.890877,21078593163.588646,30660431392.1001
Net Income From Continuing And Discontinued Operation,25052000000.0,27132100000.0,21145000000.0,30788200000.0
Total Expenses,356324500000.0,347747600000.0,327771700000.0,283044400000.0
Rent Expense Supplemental,191400000.0,196500000.0,156100000.0,115500000.0
Diluted Average Shares,823885049.0,823753949.0,823434588.0,814924912.0
Basic Average Shares,823461203.0,823434588.0,525495468.0,795513945.0
Diluted EPS,30.41,32.94,25.68,37.78
Basic EPS,30.42,32.95,25.68,38.7
Diluted NI Availto Com Stockholders,25052000000.0,27132100000.0,21145000000.0,30788200000.0
Net Income Common Stockholders,25052000000.0,27132100000.0,21145000000.0,30788200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,25052000000.0,27132100000.0,21145000000.0,30788200000.0
Minority Interests,54800000.0,197300000.0,306700000.0,-306700000.0
Net Income Including Noncontrolling Interests,24997200000.0,26934800000.0,20838300000.0,31093900000.0
Net Income Continuous Operations,24997200000.0,26934800000.0,20838300000.0,31093900000.0
Tax Provision,8392400000.0,8989900000.0,6901400000.0,10496500000.0
Pretax Income,33389600000.0,35924700000.0,27739700000.0,41590400000.0
Other Non Operating Income Expenses,422400000.0,222500000.0,624700000.0,222800000.0
Special Income Charges,45800000.0,1142000000.0,69400000.0,165800000.0
Other Special Charges,-65100000.0,-1217800000.0,-122700000.0,-208400000.0
Write Off,19300000.0,75800000.0,53300000.0,42600000.0
Net Non Operating Interest Income Expense,-3814500000.0,-4379700000.0,-2749700000.0,-3166400000.0
Total Other Finance Cost,748700000.0,778700000.0,560800000.0,517400000.0
Interest Expense Non Operating,5367700000.0,4765200000.0,2685400000.0,2919500000.0
Interest Income Non Operating,2301900000.0,1164200000.0,496500000.0,270500000.0
Operating Income,35580700000.0,36395400000.0,27969200000.0,40749100000.0
Operating Expense,62687000000.0,53846000000.0,48633900000.0,43034000000.0
Other Operating Expenses,35467500000.0,31543300000.0,27442400000.0,26099400000.0
Depreciation And Amortization In Income Statement,9561200000.0,8788300000.0,7237500000.0,7591100000.0
Amortization,1086200000.0,1100600000.0,916600000.0,961900000.0
Depreciation Income Statement,8475000000.0,7687700000.0,6320900000.0,6629200000.0
Selling General And Administration,10121000000.0,8363100000.0,9629100000.0,7213500000.0
Selling And Marketing Expense,8376700000.0,6726800000.0,8224600000.0,6204500000.0
General And Administrative Expense,1744300000.0,1636300000.0,1404500000.0,1009000000.0
Rent And Landing Fees,191400000.0,196500000.0,156100000.0,115500000.0
Gross Profit,98267700000.0,90241400000.0,76603100000.0,83783100000.0
Cost Of Revenue,293637500000.0,293901600000.0,279137800000.0,240010400000.0
Total Revenue,391905200000.0,384143000000.0,355740900000.0,323793500000.0
Operating Revenue,391905200000.0,384143000000.0,355740900000.0,323793500000.0
