,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-867000.0,18428760.0,1540200.0,-10436870.0
Tax Rate For Calcs,0.255,0.2556,0.2567,0.2683
Total Unusual Items,-3400000.0,72100000.0,6000000.0,-38900000.0
Total Unusual Items Excluding Goodwill,-3400000.0,72100000.0,6000000.0,-38900000.0
Net Income From Continuing Operation Net Minority Interest,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Reconciled Depreciation,106400000.0,98600000.0,113100000.0,79000000.0
Net Interest Income,34864200000.0,27280200000.0,25114400000.0,23877200000.0
Interest Expense,67460000000.0,49599900000.0,45038200000.0,45325300000.0
Interest Income,102324200000.0,76880100000.0,70152600000.0,69202500000.0
Normalized Income,27093933000.0,21113228760.0,17009840200.0,17192563130.0
Net Income From Continuing And Discontinued Operation,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Diluted Average Shares,2001900000.0,2001900000.0,2001900000.0,2001900000.0
Basic Average Shares,2001900000.0,2001900000.0,2001900000.0,2001900000.0
Diluted EPS,13.53,10.57,8.5,8.57
Basic EPS,13.53,10.57,8.5,8.57
Diluted NI Availto Com Stockholders,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Net Income Common Stockholders,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Net Income,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Net Income Including Noncontrolling Interests,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Net Income Continuous Operations,27091400000.0,21166900000.0,17014300000.0,17164100000.0
Tax Provision,9275200000.0,7267000000.0,5877900000.0,6293400000.0
Pretax Income,36366600000.0,28433900000.0,22892200000.0,23457500000.0
Special Income Charges,-3400000.0,72100000.0,6000000.0,-38900000.0
Other Special Charges,-5200000.0,-76300000.0,-700000.0,
Write Off,8600000.0,4200000.0,-5300000.0,38900000.0
Gain On Sale Of Security,465500000.0,796400000.0,74600000.0,123100000.0
Operating Expense,3719100000.0,3487700000.0,3610600000.0,3625500000.0
Other Operating Expenses,538000000.0,514200000.0,520700000.0,506000000.0
Depreciation And Amortization In Income Statement,106400000.0,98600000.0,113100000.0,79000000.0
Depreciation Income Statement,106400000.0,98600000.0,113100000.0,79000000.0
Selling General And Administration,623100000.0,425300000.0,972300000.0,718100000.0
Selling And Marketing Expense,26300000.0,17000000.0,22100000.0,11900000.0
General And Administrative Expense,596800000.0,408300000.0,950200000.0,706200000.0
Insurance And Claims,2300000.0,1300000.0,1000000.0,1200000.0
Rent And Landing Fees,148900000.0,123200000.0,137300000.0,140300000.0
Total Revenue,35975500000.0,29764900000.0,25767100000.0,24628300000.0
Operating Revenue,35975500000.0,29764900000.0,25767100000.0,24628300000.0
