,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,648991881.433486,-527622087.987193,-1893649760.568897,-419982737.60764,
Tax Rate For Calcs,0.289341,0.250878,0.279324,0.245949,
Normalized EBITDA,582689600000.0,558087000000.0,506863300000.0,438744500000.0,
Total Unusual Items,2243000000.0,-2103100000.0,-6779400000.0,-1707600000.0,
Total Unusual Items Excluding Goodwill,2243000000.0,-2103100000.0,-6779400000.0,-1707600000.0,
Net Income From Continuing Operation Net Minority Interest,197205400000.0,198116900000.0,173256700000.0,151894200000.0,
Reconciled Depreciation,174011900000.0,162036300000.0,147922700000.0,137878300000.0,
Reconciled Cost Of Revenue,1147270200000.0,1108740800000.0,1113815700000.0,794316800000.0,
EBITDA,584932600000.0,555983900000.0,500083900000.0,437036900000.0,
EBIT,410920700000.0,393947600000.0,352161200000.0,299158600000.0,
Net Interest Income,-101160700000.0,-95447200000.0,-86426000000.0,-79260600000.0,
Interest Expense,125956600000.0,122533100000.0,108855300000.0,93949500000.0,
Interest Income,25075200000.0,27361400000.0,22758700000.0,15083600000.0,
Normalized Income,195611391881.43347,199692377912.01282,178142450239.4311,153181817262.39236,
Net Income From Continuing And Discontinued Operation,197205400000.0,198116900000.0,173256700000.0,151894200000.0,
Total Expenses,1499061000000.0,1435699200000.0,1408534700000.0,1058438500000.0,
Rent Expense Supplemental,2560600000.0,2037600000.0,2027300000.0,2102300000.0,
Diluted Average Shares,9696666134.0,9696666134.0,9696666134.0,9696666134.0,
Basic Average Shares,9696666134.0,9696666134.0,9696666134.0,9696666134.0,
Diluted EPS,24.16,21.46,17.44,17.2,
Basic EPS,24.16,21.46,17.44,17.2,
Diluted NI Availto Com Stockholders,234224600000.0,208118900000.0,169125500000.0,166759000000.0,
Net Income Common Stockholders,234224600000.0,208118900000.0,169125500000.0,166759000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,234224600000.0,208118900000.0,169125500000.0,166759000000.0,
Minority Interests,-5306900000.0,-5205600000.0,-2088000000.0,-2843900000.0,
Net Income Including Noncontrolling Interests,239531500000.0,213324500000.0,171213500000.0,169602900000.0,
Net Income Extraordinary,37019200000.0,10002000000.0,-4131200000.0,14864800000.0,
Net Income Continuous Operations,202512300000.0,203322500000.0,175344700000.0,154738100000.0,
Tax Provision,82451800000.0,68092000000.0,67961200000.0,50471000000.0,
Pretax Income,284964100000.0,271414500000.0,243305900000.0,205209100000.0,
Other Non Operating Income Expenses,10109500000.0,8165700000.0,9344300000.0,14221800000.0,
Special Income Charges,2243000000.0,-2103100000.0,-6838400000.0,-1970000000.0,
Other Special Charges,-2243000000.0,1725700000.0,2582300000.0,1970000000.0,
Write Off,0.0,377400000.0,4256100000.0,0.0,
Net Non Operating Interest Income Expense,-101160700000.0,-95447200000.0,-86426000000.0,-79260600000.0,
Total Other Finance Cost,279300000.0,275500000.0,329400000.0,394700000.0,
Interest Expense Non Operating,125956600000.0,122533100000.0,108855300000.0,93949500000.0,
Interest Income Non Operating,25075200000.0,27361400000.0,22758700000.0,15083600000.0,
Operating Income,363401500000.0,331496900000.0,332226800000.0,254854600000.0,
Operating Expense,351790800000.0,326958400000.0,294719000000.0,264121700000.0,
Other Operating Expenses,55541300000.0,62453200000.0,52244700000.0,43637400000.0,
Depreciation And Amortization In Income Statement,174011900000.0,162036300000.0,147922700000.0,137878300000.0,
Amortization,446000000.0,436600000.0,508200000.0,579800000.0,
Depreciation Income Statement,174011900000.0,162036300000.0,147414500000.0,137298500000.0,
Selling General And Administration,63190800000.0,51066000000.0,35687000000.0,24814300000.0,
Selling And Marketing Expense,,43175000000.0,27608900000.0,18156200000.0,11855600000.0
General And Administrative Expense,6368500000.0,7891000000.0,8078100000.0,6658100000.0,
Rent And Landing Fees,2560600000.0,2037600000.0,2027300000.0,2102300000.0,
Gross Profit,715192300000.0,658455300000.0,626945800000.0,518976300000.0,
Cost Of Revenue,1147270200000.0,1108740800000.0,1113815700000.0,794316800000.0,
Total Revenue,1862462500000.0,1767196100000.0,1740761500000.0,1313293100000.0,
Operating Revenue,1862462500000.0,1767196100000.0,1740761500000.0,1313293100000.0,
