,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,3156838.569929,3101696.271784,3774753.105779,-108765058.102935,
Tax Rate For Calcs,0.265929,0.260209,0.269049,0.295794,
Normalized EBITDA,8201905000.0,8957974000.0,5608046000.0,8390718000.0,
Total Unusual Items,11871000.0,11920000.0,14030000.0,-367705000.0,
Total Unusual Items Excluding Goodwill,11871000.0,11920000.0,14030000.0,-367705000.0,
Net Income From Continuing Operation Net Minority Interest,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Reconciled Depreciation,706961000.0,670392000.0,772579000.0,903547000.0,
Reconciled Cost Of Revenue,16778938000.0,8973277000.0,11912974000.0,11790097000.0,
EBITDA,8213776000.0,8969894000.0,5622076000.0,8023013000.0,
EBIT,7506815000.0,8299502000.0,4849497000.0,7119466000.0,
Net Interest Income,2957400000.0,3154588000.0,1062101000.0,590024000.0,
Interest Expense,19189000.0,17150000.0,31462000.0,20341000.0,
Interest Income,2998997000.0,3190637000.0,1117617000.0,637516000.0,
Normalized Income,5487737838.569929,6118387696.271784,3511493753.105779,5258183941.897065,
Net Income From Continuing And Discontinued Operation,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Total Expenses,29205523000.0,18888542000.0,21472864000.0,20996197000.0,
Rent Expense Supplemental,80806000.0,73420000.0,92130000.0,78125000.0,
Diluted Average Shares,366562500.0,366562500.0,366562500.0,366562500.0,
Basic Average Shares,366562500.0,366562500.0,366562500.0,366562500.0,
Diluted EPS,14.99,16.72,9.61,13.64,
Basic EPS,14.99,16.72,9.61,13.64,
Diluted NI Availto Com Stockholders,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Net Income Common Stockholders,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Net Income Including Noncontrolling Interests,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Net Income Continuous Operations,5496452000.0,6127206000.0,3521749000.0,4999244000.0,
Tax Provision,1991174000.0,2155146000.0,1296286000.0,2099881000.0,
Pretax Income,7487626000.0,8282352000.0,4818035000.0,7099125000.0,
Other Non Operating Income Expenses,406594000.0,309478000.0,570132000.0,534140000.0,
Special Income Charges,-155000.0,-624000.0,1006000.0,-335947000.0,
Other Special Charges,155000.0,624000.0,-1006000.0,90000.0,
Write Off,0.0,0.0,0.0,0.0,
Impairment Of Capital Assets,,,0.0,335857000.0,0.0
Net Non Operating Interest Income Expense,2957400000.0,3154588000.0,1062101000.0,590024000.0,
Total Other Finance Cost,22408000.0,18899000.0,24054000.0,27151000.0,
Interest Expense Non Operating,19189000.0,17150000.0,31462000.0,20341000.0,
Interest Income Non Operating,2998997000.0,3190637000.0,1117617000.0,637516000.0,
Operating Income,4025206000.0,4700108000.0,3319529000.0,6370370000.0,
Operating Expense,12426585000.0,9915265000.0,9559890000.0,9206100000.0,
Other Operating Expenses,4831136000.0,2899352000.0,3181433000.0,2950388000.0,
Depreciation And Amortization In Income Statement,706961000.0,670392000.0,772579000.0,903547000.0,
Amortization,110792000.0,92167000.0,176000000.0,207474000.0,
Depreciation Income Statement,596169000.0,578225000.0,596579000.0,696073000.0,
Research And Development,0.0,0.0,263000.0,832000.0,
Selling General And Administration,1238683000.0,253107000.0,186726000.0,111830000.0,
Selling And Marketing Expense,1148901000.0,166711000.0,114177000.0,28298000.0,
General And Administrative Expense,89782000.0,86396000.0,72549000.0,83532000.0,
Rent And Landing Fees,80806000.0,73420000.0,92130000.0,78125000.0,
Gross Profit,16451791000.0,14615373000.0,12879419000.0,15576470000.0,
Cost Of Revenue,16778938000.0,8973277000.0,11912974000.0,11790097000.0,
Total Revenue,33230729000.0,23588650000.0,24792393000.0,27366567000.0,
Operating Revenue,33230729000.0,23588650000.0,24792393000.0,27366567000.0,
