,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,166865446.971849,127438861.78463,24630790.892664,-28049372.664831,
Tax Rate For Calcs,0.236006,0.241329,0.237864,0.214003,
Normalized EBITDA,16086940000.0,13599640000.0,10601120000.0,9866680000.0,
Total Unusual Items,707040000.0,528070000.0,103550000.0,-131070000.0,
Total Unusual Items Excluding Goodwill,707040000.0,528070000.0,103550000.0,-131070000.0,
Net Income From Continuing Operation Net Minority Interest,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Reconciled Depreciation,5387050000.0,4739930000.0,4215800000.0,3817260000.0,
Reconciled Cost Of Revenue,69564280000.0,63565250000.0,55960900000.0,46528540000.0,
EBITDA,16793980000.0,14127710000.0,10704670000.0,9735610000.0,
EBIT,11406930000.0,9387780000.0,6488870000.0,5918350000.0,
Net Interest Income,-376060000.0,-395170000.0,-183880000.0,-59500000.0,
Interest Expense,459820000.0,418300000.0,196360000.0,56890000.0,
Interest Income,92050000.0,31410000.0,20360000.0,4040000.0,
Normalized Income,7823355446.971849,6404248861.78463,4716830790.892664,4710110627.335169,
Net Income From Continuing And Discontinued Operation,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Total Expenses,103488240000.0,92216580000.0,80595030000.0,68366850000.0,
Rent Expense Supplemental,197420000.0,196530000.0,186710000.0,183900000.0,
Diluted Average Shares,140662848.0,140662848.0,140662848.0,140662848.0,
Basic Average Shares,140662848.0,140662848.0,140662848.0,140662848.0,
Diluted EPS,59.46,48.38,34.09,32.75,
Basic EPS,59.46,48.38,34.09,32.75,
Diluted NI Availto Com Stockholders,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Net Income Common Stockholders,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Net Income Continuous Operations,8363530000.0,6804880000.0,4795750000.0,4607090000.0,
Tax Provision,2583580000.0,2164600000.0,1496760000.0,1254370000.0,
Pretax Income,10947110000.0,8969480000.0,6292510000.0,5861460000.0,
Other Non Operating Income Expenses,308960000.0,170250000.0,159250000.0,164400000.0,
Special Income Charges,191640000.0,78700000.0,-40000000.0,-315250000.0,
Other Special Charges,-193180000.0,-90450000.0,-68940000.0,-47230000.0,
Write Off,1540000.0,11750000.0,6090000.0,750000.0,
Restructuring And Mergern Acquisition,790910000.0,,102850000.0,314500000.0,112250000.0
Net Non Operating Interest Income Expense,-376060000.0,-395170000.0,-183880000.0,-59500000.0,
Total Other Finance Cost,8290000.0,8280000.0,7880000.0,6650000.0,
Interest Expense Non Operating,459820000.0,418300000.0,196360000.0,56890000.0,
Interest Income Non Operating,92050000.0,31410000.0,20360000.0,4040000.0,
Operating Income,10225460000.0,8608390000.0,6165580000.0,5877100000.0,
Operating Expense,33923960000.0,28651330000.0,24634130000.0,21838310000.0,
Other Operating Expenses,14683770000.0,12299330000.0,10550350000.0,9385180000.0,
Depreciation And Amortization In Income Statement,5387050000.0,4739930000.0,4215800000.0,3817260000.0,
Amortization,346680000.0,304770000.0,297880000.0,,146280000.0
Depreciation Income Statement,5040370000.0,4435160000.0,3917920000.0,3817260000.0,
Selling General And Administration,1867430000.0,1574830000.0,1349490000.0,1160140000.0,
Selling And Marketing Expense,1631450000.0,1359630000.0,1158400000.0,975800000.0,
General And Administrative Expense,235980000.0,215200000.0,191090000.0,184340000.0,
Rent And Landing Fees,197420000.0,196530000.0,186710000.0,183900000.0,
Gross Profit,44149420000.0,37259720000.0,30799710000.0,27715410000.0,
Cost Of Revenue,69564280000.0,63565250000.0,55960900000.0,46528540000.0,
Total Revenue,113713700000.0,100824970000.0,86760610000.0,74243950000.0,
Operating Revenue,113713700000.0,100824970000.0,86760610000.0,74243950000.0,
