,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,51647372.235067,-48131518.669055,-135136954.193068,17410885.384084,
Tax Rate For Calcs,0.259274,0.246323,0.26363,0.250156,
Normalized EBITDA,20168200000.0,14335700000.0,13714300000.0,7599600000.0,
Total Unusual Items,199200000.0,-195400000.0,-512600000.0,69600000.0,
Total Unusual Items Excluding Goodwill,199200000.0,-195400000.0,-512600000.0,69600000.0,
Net Income From Continuing Operation Net Minority Interest,12094400000.0,8359300000.0,7571900000.0,4412800000.0,
Reconciled Depreciation,1815000000.0,1433800000.0,1282100000.0,1092500000.0,
Reconciled Cost Of Revenue,39525700000.0,32306800000.0,43671300000.0,23445300000.0,
EBITDA,20367400000.0,14140300000.0,13201700000.0,7669200000.0,
EBIT,18552400000.0,12706500000.0,11919600000.0,6576700000.0,
Net Interest Income,-908900000.0,-794700000.0,-719200000.0,-374900000.0,
Interest Expense,1165000000.0,1093700000.0,903800000.0,502500000.0,
Interest Income,256100000.0,299000000.0,184600000.0,127600000.0,
Normalized Income,11946847372.235067,8506568481.330945,7949363045.806932,4360610885.384084,
Net Income From Continuing And Discontinued Operation,12094400000.0,8359300000.0,7571900000.0,4412800000.0,
Total Expenses,55831300000.0,44858200000.0,54241900000.0,31508600000.0,
Diluted Average Shares,90490055.0,90490055.0,90490055.0,90490055.0,
Basic Average Shares,90490055.0,90490055.0,90490055.0,90490055.0,
Diluted EPS,133.65,92.38,83.68,48.77,
Basic EPS,133.65,92.38,83.68,48.77,
Diluted NI Availto Com Stockholders,12094400000.0,8359300000.0,7571900000.0,4412800000.0,
Net Income Common Stockholders,12094400000.0,8359300000.0,7571900000.0,4412800000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,12094400000.0,8359300000.0,7571900000.0,4412800000.0,
Minority Interests,-784900000.0,-393000000.0,-539800000.0,-141900000.0,
Net Income Including Noncontrolling Interests,12879300000.0,8752300000.0,8111700000.0,4554700000.0,
Net Income Continuous Operations,12879300000.0,8752300000.0,8111700000.0,4554700000.0,
Tax Provision,4508100000.0,2860500000.0,2904100000.0,1519500000.0,
Pretax Income,17387400000.0,11612800000.0,11015800000.0,6074200000.0,
Other Non Operating Income Expenses,105600000.0,46000000.0,72600000.0,64900000.0,
Special Income Charges,107400000.0,-265900000.0,-533900000.0,67900000.0,
Other Special Charges,-77200000.0,-17400000.0,-31800000.0,8600000.0,
Write Off,-30200000.0,283300000.0,528400000.0,-112900000.0,
Impairment Of Capital Assets,,0.0,37300000.0,36400000.0,0.0
Net Non Operating Interest Income Expense,-908900000.0,-794700000.0,-719200000.0,-374900000.0,
Interest Expense Non Operating,1165000000.0,1093700000.0,903800000.0,502500000.0,
Interest Income Non Operating,256100000.0,299000000.0,184600000.0,127600000.0,
Operating Income,17769300000.0,14232000000.0,13455300000.0,6776500000.0,
Operating Expense,16305600000.0,12551400000.0,10570600000.0,8063300000.0,
Other Operating Expenses,4710000000.0,4217300000.0,3135000000.0,2512200000.0,
Depreciation And Amortization In Income Statement,1815000000.0,1433800000.0,1282100000.0,1092500000.0,
Amortization,164700000.0,125400000.0,102500000.0,79800000.0,
Depreciation Income Statement,1650300000.0,1308400000.0,1179600000.0,1012700000.0,
Selling General And Administration,5574000000.0,4163800000.0,4148300000.0,2749200000.0,
Selling And Marketing Expense,4963700000.0,3639700000.0,3675100000.0,2252200000.0,
General And Administrative Expense,610300000.0,524100000.0,473200000.0,497000000.0,
Gross Profit,34074900000.0,26783400000.0,24025900000.0,14839800000.0,
Cost Of Revenue,39525700000.0,32306800000.0,43671300000.0,23445300000.0,
Total Revenue,73600600000.0,59090200000.0,67697200000.0,38285100000.0,
Operating Revenue,73600600000.0,59090200000.0,67697200000.0,38285100000.0,
