,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,40964535.0,60917248.0,50791944.0,16901770.0,
Tax Rate For Calcs,0.246714,0.2576,0.2492,0.2557,
Normalized EBITDA,8946140000.0,8629270000.0,7677840000.0,6785900000.0,
Total Unusual Items,0.0,-18350000.0,203820000.0,66100000.0,
Total Unusual Items Excluding Goodwill,166050000.0,236480000.0,203820000.0,66100000.0,
Net Income From Continuing Operation Net Minority Interest,5410920000.0,5114560000.0,4888200000.0,4174010000.0,
Reconciled Depreciation,1411930000.0,1482720000.0,1140140000.0,1031930000.0,
Reconciled Cost Of Revenue,20315570000.0,17197080000.0,15554860000.0,12205740000.0,
EBITDA,8946140000.0,8610920000.0,7881660000.0,6852000000.0,
EBIT,7534210000.0,7128200000.0,6741520000.0,5820070000.0,
Net Interest Income,-72620000.0,-15070000.0,-134150000.0,-161530000.0,
Interest Expense,348900000.0,234840000.0,211620000.0,215200000.0,
Interest Income,,229420000.0,87750000.0,66090000.0,101540000.0
Normalized Income,5410920000.0,4938997248.0,4735171944.0,4124811770.0,
Net Income From Continuing And Discontinued Operation,5410920000.0,5114560000.0,4888200000.0,4174010000.0,
Total Expenses,26989710000.0,22659910000.0,20370080000.0,15991400000.0,
Rent Expense Supplemental,433280000.0,308140000.0,263420000.0,240860000.0,
Diluted Average Shares,48279815.0,48999425.0,50313573.0,51502265.0,
Basic Average Shares,47385235.0,48182383.0,49498018.0,50570021.0,
Diluted EPS,112.07,104.38,97.15,81.05,
Basic EPS,114.19,106.15,98.76,82.54,
Diluted NI Availto Com Stockholders,5410920000.0,5114560000.0,4888200000.0,4174010000.0,
Net Income Common Stockholders,5410920000.0,5114560000.0,4888200000.0,4174010000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5410920000.0,5114560000.0,4888200000.0,4174010000.0,
Minority Interests,-1670000.0,-2750000.0,-3610000.0,-3570000.0,
Net Income Including Noncontrolling Interests,5412590000.0,5117310000.0,4891810000.0,4177580000.0,
Net Income Continuous Operations,5412590000.0,5117310000.0,4891810000.0,4177580000.0,
Tax Provision,1772720000.0,1776050000.0,1638090000.0,1427290000.0,
Pretax Income,7185310000.0,6893360000.0,6529900000.0,5604870000.0,
Other Non Operating Income Expenses,10560000.0,54700000.0,2340000.0,5430000.0,
Special Income Charges,0.0,-18350000.0,59800000.0,100000.0,
Other Special Charges,,-76870000.0,-58840000.0,-1320000.0,-2160000.0
Write Off,5890000.0,7430000.0,-960000.0,1220000.0,
Impairment Of Capital Assets,,225000000.0,,,
Net Non Operating Interest Income Expense,-72620000.0,-234840000.0,-134150000.0,-161530000.0,
Total Other Finance Cost,,9650000.0,10280000.0,12420000.0,11430000.0
Interest Expense Non Operating,348900000.0,234840000.0,211620000.0,215200000.0,
Interest Income Non Operating,288530000.0,229420000.0,87750000.0,66090000.0,
Operating Income,6983380000.0,6490200000.0,6116980000.0,5612050000.0,
Operating Expense,6359700000.0,5462830000.0,4815220000.0,3785660000.0,
Other Operating Expenses,4105910000.0,1966970000.0,1546310000.0,949680000.0,
Depreciation And Amortization In Income Statement,1411930000.0,1257720000.0,1140140000.0,1031930000.0,
Amortization,162410000.0,195850000.0,199950000.0,195370000.0,
Depreciation Income Statement,1411930000.0,1061870000.0,940190000.0,836560000.0,
Selling General And Administration,,1152730000.0,1220370000.0,989080000.0,624920000.0
Selling And Marketing Expense,288920000.0,294040000.0,424590000.0,200340000.0,
General And Administrative Expense,,858690000.0,795780000.0,788740000.0,561790000.0
Rent And Landing Fees,433280000.0,308140000.0,263420000.0,240860000.0,
Gross Profit,12186780000.0,11213410000.0,10932200000.0,9397710000.0,
Cost Of Revenue,20315570000.0,18042020000.0,15554860000.0,12205740000.0,
Total Revenue,33658650000.0,29255430000.0,26487060000.0,21603450000.0,
Operating Revenue,33658650000.0,29255430000.0,26487060000.0,21603450000.0,
