,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-118980000.0,-194310000.0,-14640000.0,14274341.209947,
Tax Rate For Calcs,0.3,0.3,0.3,0.224793,
Normalized EBITDA,16885700000.0,14315800000.0,8991300000.0,12535900000.0,
Total Unusual Items,-396600000.0,-647700000.0,-48800000.0,63500000.0,
Total Unusual Items Excluding Goodwill,-396600000.0,-647700000.0,-48800000.0,63500000.0,
Net Income From Continuing Operation Net Minority Interest,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Reconciled Depreciation,8163400000.0,7405600000.0,6766900000.0,5861800000.0,
Reconciled Cost Of Revenue,35721300000.0,32587600000.0,30001800000.0,26803100000.0,
EBITDA,16489100000.0,13668100000.0,8942500000.0,12599400000.0,
EBIT,8325700000.0,6262400000.0,2175600000.0,6737600000.0,
Net Interest Income,-4110100000.0,-4365700000.0,-3425400000.0,-1975700000.0,
Interest Expense,4179300000.0,4469500000.0,3377100000.0,1887800000.0,
Interest Income,105800000.0,119200000.0,16400000.0,6800000.0,
Normalized Income,1188920000.0,631590000.0,-1830440000.0,3710374341.209947,
Net Income From Continuing And Discontinued Operation,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Total Expenses,83823600000.0,76443800000.0,70803800000.0,61063400000.0,
Rent Expense Supplemental,329100000.0,315900000.0,321000000.0,282500000.0,
Diluted Average Shares,1330683982.0,1283509687.0,1212672645.0,1216975687.0,
Basic Average Shares,1323265442.0,1281104366.0,1212672645.0,1216975687.0,
Diluted EPS,0.68,0.14,-1.54,3.089298,
Basic EPS,0.69,0.14,-1.54,3.089298,
Diluted NI Availto Com Stockholders,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Net Income Common Stockholders,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Minority Interests,0.0,0.0,,,
Net Income Including Noncontrolling Interests,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Net Income Continuous Operations,911300000.0,178200000.0,-1864600000.0,3759600000.0,
Tax Provision,3235100000.0,1614700000.0,663100000.0,1090200000.0,
Pretax Income,4146400000.0,1792900000.0,-1201500000.0,4849800000.0,
Other Non Operating Income Expenses,756500000.0,1287200000.0,1101400000.0,2351200000.0,
Special Income Charges,-487100000.0,-643700000.0,-74400000.0,-167800000.0,
Other Special Charges,-14400000.0,637900000.0,4800000.0,5400000.0,
Write Off,0.0,5800000.0,0.0,11600000.0,
Impairment Of Capital Assets,501500000.0,0.0,,0.0,374300000.0
Restructuring And Mergern Acquisition,,0.0,69600000.0,150800000.0,451900000.0
Net Non Operating Interest Income Expense,-4110100000.0,-4365700000.0,-3425400000.0,-1975700000.0,
Total Other Finance Cost,36600000.0,15400000.0,64700000.0,94700000.0,
Interest Expense Non Operating,4179300000.0,4469500000.0,3377100000.0,1887800000.0,
Interest Income Non Operating,105800000.0,119200000.0,16400000.0,6800000.0,
Operating Income,6786400000.0,4620300000.0,-479700000.0,3651600000.0,
Operating Expense,48102300000.0,43856200000.0,40802000000.0,34260300000.0,
Other Operating Expenses,10382800000.0,9784400000.0,8804400000.0,7041600000.0,
Depreciation And Amortization In Income Statement,8163400000.0,7405700000.0,6766900000.0,5861800000.0,
Depreciation Income Statement,8163400000.0,7405700000.0,6766900000.0,5861800000.0,
Research And Development,971300000.0,1006700000.0,863600000.0,1283400000.0,
Selling General And Administration,6054600000.0,5668800000.0,5553800000.0,4768300000.0,
Selling And Marketing Expense,3492700000.0,3041300000.0,3236900000.0,2856200000.0,
General And Administrative Expense,2561900000.0,2627500000.0,2316900000.0,1912100000.0,
Rent And Landing Fees,329100000.0,315900000.0,321000000.0,282500000.0,
Gross Profit,54888700000.0,48476500000.0,40322300000.0,37911900000.0,
Cost Of Revenue,35721300000.0,32587600000.0,30001800000.0,26803100000.0,
Total Revenue,90610000000.0,81064100000.0,70324100000.0,64715000000.0,
Operating Revenue,90610000000.0,81064100000.0,70324100000.0,64715000000.0,
