,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-96051185.547933,-9133536.299768,-14985203.33871,-6658386.510146
Tax Rate For Calcs,0.321146,0.271073,0.254392,0.278396
Normalized EBITDA,8001521000.0,5340134000.0,4613093000.0,3041501000.0
Total Unusual Items,-299089000.0,-33694000.0,-58906000.0,-23917000.0
Total Unusual Items Excluding Goodwill,-299089000.0,-33694000.0,-58906000.0,-23917000.0
Net Income From Continuing Operation Net Minority Interest,2435580000.0,1328805000.0,1572036000.0,1091919000.0
Reconciled Depreciation,2283079000.0,1865289000.0,1391170000.0,1079063000.0
Reconciled Cost Of Revenue,82146547000.0,55254448000.0,58889959000.0,35421754000.0
EBITDA,7702432000.0,5306440000.0,4554187000.0,3017584000.0
EBIT,5419353000.0,3441151000.0,3163017000.0,1938521000.0
Net Interest Income,-1526900000.0,-1383878000.0,-651803000.0,-132416000.0
Interest Expense,1719716000.0,1527833000.0,966480000.0,395806000.0
Interest Income,491933000.0,285966000.0,378465000.0,305748000.0
Normalized Income,2638617814.452067,1353365463.700232,1615956796.66129,1109177613.489854
Net Income From Continuing And Discontinued Operation,2435580000.0,1328805000.0,1572036000.0,1091919000.0
Total Expenses,91065307000.0,62153476000.0,64317591000.0,39354240000.0
Rent Expense Supplemental,227154000.0,116034000.0,294396000.0,263575000.0
Diluted Average Shares,33983907.0,33721025.0,33693731.0,33693731.0
Basic Average Shares,33823506.0,33693731.0,33693731.0,33693731.0
Diluted EPS,71.67,39.41,46.66,32.41
Basic EPS,72.01,39.44,46.66,32.41
Diluted NI Availto Com Stockholders,2435580000.0,1328805000.0,1572036000.0,1091919000.0
Net Income Common Stockholders,2435580000.0,1328805000.0,1572036000.0,1091919000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2435580000.0,1328805000.0,1572036000.0,1091919000.0
Minority Interests,-75934000.0,-65864000.0,-65720000.0,-21311000.0
Net Income Including Noncontrolling Interests,2511514000.0,1394669000.0,1637756000.0,1113230000.0
Net Income Continuous Operations,2511514000.0,1394669000.0,1637756000.0,1113230000.0
Tax Provision,1188123000.0,518649000.0,558781000.0,429485000.0
Pretax Income,3699637000.0,1913318000.0,2196537000.0,1542715000.0
Other Non Operating Income Expenses,54543000.0,31421000.0,88242000.0,14681000.0
Special Income Charges,-155717000.0,33496000.0,-58761000.0,-18135000.0
Other Special Charges,5852000.0,-56268000.0,-7329000.0,-2233000.0
Write Off,84244000.0,22772000.0,40634000.0,4452000.0
Impairment Of Capital Assets,65621000.0,0.0,25456000.0,15916000.0
Net Non Operating Interest Income Expense,-1526900000.0,-1383878000.0,-651803000.0,-132416000.0
Total Other Finance Cost,299117000.0,142011000.0,63788000.0,42358000.0
Interest Expense Non Operating,1719716000.0,1527833000.0,966480000.0,395806000.0
Interest Income Non Operating,491933000.0,285966000.0,378465000.0,305748000.0
Operating Income,5672212000.0,3153995000.0,3144353000.0,1705031000.0
Operating Expense,8918760000.0,6899028000.0,5427632000.0,3932486000.0
Other Operating Expenses,2560021000.0,1850860000.0,1510717000.0,998002000.0
Depreciation And Amortization In Income Statement,2283079000.0,1865289000.0,1391170000.0,1079063000.0
Amortization,537012000.0,383387000.0,359601000.0,315604000.0
Depreciation Income Statement,1746067000.0,1481902000.0,1031569000.0,763459000.0
Research And Development,16830000.0,10714000.0,12511000.0,22986000.0
Selling General And Administration,853658000.0,691167000.0,510032000.0,254164000.0
Selling And Marketing Expense,486769000.0,348957000.0,344416000.0,128559000.0
General And Administrative Expense,366889000.0,342210000.0,165616000.0,125605000.0
Rent And Landing Fees,227154000.0,116034000.0,294396000.0,263575000.0
Gross Profit,14590972000.0,10053023000.0,8571985000.0,5637517000.0
Cost Of Revenue,82146547000.0,55254448000.0,58889959000.0,35421754000.0
Total Revenue,96737519000.0,65307471000.0,67461944000.0,41059271000.0
Operating Revenue,96737519000.0,65307471000.0,67461944000.0,41059271000.0
