,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-2151627.710206,-13080062.779729,1155746.419108,-5674553.515633
Tax Rate For Calcs,0.256819,0.247625,0.242041,0.250543
Normalized EBITDA,6789823000.0,5262643000.0,3825135000.0,4110581000.0
Total Unusual Items,-8378000.0,-52822000.0,4775000.0,-22649000.0
Total Unusual Items Excluding Goodwill,-8378000.0,-52822000.0,4775000.0,-22649000.0
Net Income From Continuing Operation Net Minority Interest,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Reconciled Depreciation,1401373000.0,1137654000.0,709002000.0,648770000.0
Reconciled Cost Of Revenue,27972693000.0,24091558000.0,18560544000.0,16032701000.0
EBITDA,6781445000.0,5209821000.0,3829910000.0,4087932000.0
EBIT,5380072000.0,4072167000.0,3120908000.0,3439162000.0
Net Interest Income,-704787000.0,-563083000.0,-192817000.0,-93127000.0
Interest Expense,729641000.0,587539000.0,213741000.0,122860000.0
Interest Income,37803000.0,33529000.0,31952000.0,40423000.0
Normalized Income,3462339372.289794,2661487937.220271,2199893746.419108,2649249446.484367
Net Income From Continuing And Discontinued Operation,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Total Expenses,42795202000.0,37036057000.0,28212773000.0,25023055000.0
Rent Expense Supplemental,40826000.0,18259000.0,19051000.0,13736000.0
Diluted Average Shares,133866992.0,133773851.0,133673765.0,133646928.0
Basic Average Shares,133761089.0,133696541.0,133673765.0,133646928.0
Diluted EPS,25.82,19.61,16.48,19.7
Basic EPS,25.84,19.61,16.48,19.7
Diluted NI Availto Com Stockholders,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Average Dilution Earnings,0.0,0.0,0.0,0.0
Net Income Common Stockholders,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Net Income Including Noncontrolling Interests,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Net Income Continuous Operations,3456113000.0,2621746000.0,2203513000.0,2632275000.0
Tax Provision,1194318000.0,862882000.0,703654000.0,830877000.0
Pretax Income,4650431000.0,3484628000.0,2907167000.0,3316302000.0
Other Non Operating Income Expenses,10319000.0,17707000.0,46311000.0,29479000.0
Special Income Charges,-8738000.0,-54264000.0,-7763000.0,-23412000.0
Other Special Charges,2961000.0,5641000.0,-3285000.0,6250000.0
Write Off,5777000.0,48623000.0,11048000.0,17162000.0
Net Non Operating Interest Income Expense,-704787000.0,-563083000.0,-192817000.0,-93127000.0
Total Other Finance Cost,12949000.0,9073000.0,11028000.0,10690000.0
Interest Expense Non Operating,729641000.0,587539000.0,213741000.0,122860000.0
Interest Income Non Operating,37803000.0,33529000.0,31952000.0,40423000.0
Operating Income,5300539000.0,3946050000.0,2831408000.0,3344624000.0
Operating Expense,14822509000.0,12944499000.0,9652229000.0,8990354000.0
Other Operating Expenses,6518286000.0,5403016000.0,4050881000.0,3840852000.0
Depreciation And Amortization In Income Statement,1401373000.0,1137654000.0,709002000.0,648770000.0
Amortization,14298000.0,19524000.0,25245000.0,23735000.0
Depreciation Income Statement,1387075000.0,1118130000.0,683757000.0,625035000.0
Selling General And Administration,5076409000.0,4604447000.0,3543852000.0,3365673000.0
Selling And Marketing Expense,4764978000.0,4326107000.0,3290247000.0,3136885000.0
General And Administrative Expense,311431000.0,278340000.0,253605000.0,228788000.0
Rent And Landing Fees,40826000.0,18259000.0,19051000.0,13736000.0
Gross Profit,20123048000.0,16890549000.0,12483637000.0,12334978000.0
Cost Of Revenue,27972693000.0,24091558000.0,18560544000.0,16032701000.0
Total Revenue,48095741000.0,40982107000.0,31044181000.0,28367679000.0
Operating Revenue,48095741000.0,40982107000.0,31044181000.0,28367679000.0
