,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,20700000.0,55328000.0,43426988.852731,0.0,
Tax Rate For Calcs,0.225,0.112,0.148723,0.182998,
Normalized EBITDA,25183000000.0,21835000000.0,16787000000.0,12474000000.0,
Total Unusual Items,92000000.0,494000000.0,292000000.0,0.0,
Total Unusual Items Excluding Goodwill,92000000.0,494000000.0,292000000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Reconciled Depreciation,3525000000.0,3082000000.0,2265000000.0,2018000000.0,
Reconciled Cost Of Revenue,38080000000.0,38775000000.0,35951000000.0,29228000000.0,
EBITDA,25275000000.0,22329000000.0,17079000000.0,12474000000.0,
EBIT,21750000000.0,19247000000.0,14814000000.0,10456000000.0,
Net Interest Income,1667000000.0,841000000.0,455000000.0,-128000000.0,
Interest Expense,330000000.0,300000000.0,371000000.0,128000000.0,
Interest Income,2230000000.0,1277000000.0,848000000.0,671000000.0,
Normalized Income,16530700000.0,16376328000.0,12046426988.852732,8438000000.0,
Net Income From Continuing And Discontinued Operation,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Total Expenses,59947000000.0,58710000000.0,51270000000.0,43589000000.0,
Rent Expense Supplemental,166000000.0,132000000.0,83000000.0,114000000.0,
Diluted Average Shares,151727445.0,151721595.0,151713780.0,151680748.0,
Basic Average Shares,151703233.0,151692458.0,151675740.0,151626235.0,
Diluted EPS,109.42,110.83,81.04,55.63,
Basic EPS,109.44,110.85,81.06,55.65,
Diluted NI Availto Com Stockholders,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Net Income Common Stockholders,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Net Income Including Noncontrolling Interests,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Net Income Continuous Operations,16602000000.0,16815000000.0,12295000000.0,8438000000.0,
Tax Provision,4818000000.0,2132000000.0,2148000000.0,1890000000.0,
Pretax Income,21420000000.0,18947000000.0,14443000000.0,10328000000.0,
Other Non Operating Income Expenses,424000000.0,46000000.0,112000000.0,1014000000.0,
Special Income Charges,-460000000.0,-186000000.0,-130000000.0,0.0,
Other Special Charges,33000000.0,18000000.0,1000000.0,,-1000000.0
Write Off,427000000.0,168000000.0,129000000.0,0.0,
Net Non Operating Interest Income Expense,1667000000.0,841000000.0,455000000.0,-128000000.0,
Total Other Finance Cost,233000000.0,136000000.0,22000000.0,72000000.0,
Interest Expense Non Operating,330000000.0,300000000.0,371000000.0,128000000.0,
Interest Income Non Operating,2230000000.0,1277000000.0,848000000.0,671000000.0,
Operating Income,19087000000.0,17406000000.0,13312000000.0,9406000000.0,
Operating Expense,21867000000.0,19935000000.0,15319000000.0,14361000000.0,
Other Operating Expenses,7866000000.0,7460000000.0,5779000000.0,7539000000.0,
Depreciation And Amortization In Income Statement,3525000000.0,3082000000.0,2265000000.0,2018000000.0,
Amortization,426000000.0,215000000.0,120000000.0,110000000.0,
Depreciation Income Statement,3099000000.0,2867000000.0,2145000000.0,2018000000.0,
Selling General And Administration,3164000000.0,2805000000.0,2232000000.0,2055000000.0,
Selling And Marketing Expense,1356000000.0,1392000000.0,1576000000.0,1331000000.0,
General And Administrative Expense,1808000000.0,1413000000.0,656000000.0,724000000.0,
Rent And Landing Fees,166000000.0,132000000.0,83000000.0,114000000.0,
Gross Profit,40954000000.0,37341000000.0,28631000000.0,23767000000.0,
Cost Of Revenue,38080000000.0,38775000000.0,35951000000.0,29228000000.0,
Total Revenue,79034000000.0,76116000000.0,64582000000.0,52995000000.0,
Operating Revenue,79034000000.0,76116000000.0,64582000000.0,52995000000.0,
