,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,22216978069.0,46298952.0,98014864.0,58005800.0,
Tax Rate For Calcs,0.3601,0.3633,0.3314,0.3425,
Normalized EBITDA,34261180000.0,36804880000.0,33227840000.0,30209470000.0,
Total Unusual Items,61696690000.0,127440000.0,295760000.0,169360000.0,
Total Unusual Items Excluding Goodwill,61696690000.0,127440000.0,295760000.0,169360000.0,
Net Income From Continuing Operation Net Minority Interest,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Reconciled Depreciation,10376250000.0,9949490000.0,8321200000.0,6827700000.0,
Reconciled Cost Of Revenue,30933880000.0,32989740000.0,24954860000.0,23785090000.0,
EBITDA,95957870000.0,36932320000.0,33523600000.0,30378830000.0,
EBIT,85581620000.0,26982830000.0,25202400000.0,23551130000.0,
Net Interest Income,-14905850000.0,-15979180000.0,-13174510000.0,-15999980000.0,
Interest Expense,16967720000.0,17468450000.0,14432890000.0,18054810000.0,
Interest Income,3046850000.0,2703210000.0,2037600000.0,2940400000.0,
Normalized Income,25327128069.0,5977018952.0,7002364864.0,3502615800.0,
Net Income From Continuing And Discontinued Operation,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Total Expenses,48780070000.0,50136390000.0,39192700000.0,35709690000.0,
Rent Expense Supplemental,290350000.0,203220000.0,207860000.0,197650000.0,
Diluted Average Shares,6039000000.0,6039000000.0,6039000000.0,4157728767.0,
Basic Average Shares,6039000000.0,6039000000.0,6039000000.0,4157728767.0,
Diluted EPS,10.73,1.0,1.19,0.87,
Basic EPS,10.73,1.0,1.19,0.87,
Diluted NI Availto Com Stockholders,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Net Income Common Stockholders,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Net Income Continuous Operations,64806840000.0,6058160000.0,7200110000.0,3613970000.0,
Tax Provision,3807060000.0,3456220000.0,3569400000.0,1882350000.0,
Pretax Income,68613900000.0,9514380000.0,10769510000.0,5496320000.0,
Other Non Operating Income Expenses,4180800000.0,7927630000.0,683370000.0,2407710000.0,
Special Income Charges,58061750000.0,8570000.0,125190000.0,11520000.0,
Other Special Charges,-58061750000.0,-8570000.0,-125190000.0,-11520000.0,
Net Non Operating Interest Income Expense,-14905850000.0,-15979180000.0,-13174510000.0,-15999980000.0,
Total Other Finance Cost,984980000.0,1213940000.0,779220000.0,885570000.0,
Interest Expense Non Operating,16967720000.0,17468450000.0,14432890000.0,18054810000.0,
Interest Income Non Operating,3046850000.0,2703210000.0,2037600000.0,2940400000.0,
Operating Income,21737970000.0,23488150000.0,24053740000.0,21181430000.0,
Operating Expense,17846190000.0,17146650000.0,14237840000.0,11924600000.0,
Other Operating Expenses,2185230000.0,2194790000.0,1676110000.0,2316330000.0,
Depreciation And Amortization In Income Statement,10376250000.0,9949490000.0,8321200000.0,6827700000.0,
Amortization,9692690000.0,9383920000.0,7759420000.0,6511290000.0,
Depreciation Income Statement,683560000.0,565570000.0,561780000.0,316410000.0,
Selling General And Administration,1071570000.0,1475180000.0,1501440000.0,1014950000.0,
Selling And Marketing Expense,55220000.0,125790000.0,69770000.0,56900000.0,
General And Administrative Expense,,1349390000.0,1431670000.0,958050000.0,684500000.0
Rent And Landing Fees,44830000.0,40590000.0,40390000.0,32200000.0,
Gross Profit,39584160000.0,40634800000.0,38291580000.0,33106030000.0,
Cost Of Revenue,30933880000.0,32989740000.0,24954860000.0,23785090000.0,
Total Revenue,70518040000.0,73624540000.0,63246440000.0,56891120000.0,
Operating Revenue,70518040000.0,73624540000.0,63246440000.0,56891120000.0,
