,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,2347055.826489,82673466.696528,260772498.021097,-1712239.733588
Tax Rate For Calcs,0.203684,0.219552,0.207918,0.184429
Normalized EBITDA,12982956000.0,10702931000.0,7287417000.0,5699733000.0
Total Unusual Items,11523000.0,376556000.0,1254211000.0,-9284000.0
Total Unusual Items Excluding Goodwill,11523000.0,376556000.0,1254211000.0,-9284000.0
Net Income From Continuing Operation Net Minority Interest,6633779000.0,5691992000.0,4629540000.0,3575229000.0
Reconciled Depreciation,1522369000.0,1352620000.0,1257954000.0,793563000.0
Reconciled Cost Of Revenue,53459489000.0,58160412000.0,76182248000.0,39112991000.0
EBITDA,12994479000.0,11079487000.0,8541628000.0,5690449000.0
EBIT,11472110000.0,9726867000.0,7283674000.0,4896886000.0
Net Interest Income,277359000.0,40581000.0,-373660000.0,67518000.0
Interest Expense,1583883000.0,1113816000.0,836162000.0,176980000.0
Interest Income,1930011000.0,1198265000.0,508591000.0,284997000.0
Normalized Income,6624603055.826489,5398109466.696528,3636101498.021097,3582800760.266412
Net Income From Continuing And Discontinued Operation,6633779000.0,5691992000.0,4629540000.0,3575229000.0
Total Expenses,56175096000.0,62521759000.0,80697223000.0,41688890000.0
Rent Expense Supplemental,250333000.0,253513000.0,188328000.0,29530000.0
Diluted Average Shares,351000000.0,351000000.0,351000000.0,351000000.0
Basic Average Shares,351000000.0,351000000.0,351000000.0,351000000.0
Diluted EPS,18.9,16.22,13.19,10.19
Basic EPS,18.9,16.22,13.19,10.19
Diluted NI Availto Com Stockholders,6633779000.0,5691992000.0,4629540000.0,3575229000.0
Net Income Common Stockholders,6633779000.0,5691992000.0,4629540000.0,3575229000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6633779000.0,5691992000.0,4629540000.0,3575229000.0
Minority Interests,-1240370000.0,-1030050000.0,-477421000.0,-274189000.0
Net Income Including Noncontrolling Interests,7874149000.0,6722042000.0,5106961000.0,3849418000.0
Net Income Continuous Operations,7874149000.0,6722042000.0,5106961000.0,3849418000.0
Tax Provision,2014078000.0,1891009000.0,1340551000.0,870488000.0
Pretax Income,9888227000.0,8613051000.0,6447512000.0,4719906000.0
Other Non Operating Income Expenses,152224000.0,325586000.0,102256000.0,116443000.0
Special Income Charges,-10063000.0,145364000.0,-11731000.0,-9284000.0
Other Special Charges,1020000.0,-146426000.0,2009000.0,2000000.0
Write Off,9043000.0,1062000.0,9722000.0,7284000.0
Net Non Operating Interest Income Expense,277359000.0,40581000.0,-373660000.0,67518000.0
Total Other Finance Cost,68769000.0,43868000.0,46089000.0,40499000.0
Interest Expense Non Operating,1583883000.0,1113816000.0,836162000.0,176980000.0
Interest Income Non Operating,1930011000.0,1198265000.0,508591000.0,284997000.0
Operating Income,9516013000.0,7871432000.0,5524292000.0,4554655000.0
Operating Expense,2715607000.0,4361347000.0,4514975000.0,2575899000.0
Other Operating Expenses,796735000.0,795204000.0,1410305000.0,423057000.0
Depreciation And Amortization In Income Statement,1522369000.0,1352620000.0,1257954000.0,793563000.0
Amortization,3938000.0,3546000.0,3734000.0,3288000.0
Depreciation Income Statement,1518431000.0,1349074000.0,1254220000.0,790275000.0
Selling General And Administration,471735000.0,453764000.0,391641000.0,296954000.0
Selling And Marketing Expense,79726000.0,78086000.0,61900000.0,100889000.0
General And Administrative Expense,392009000.0,375678000.0,329741000.0,196065000.0
Rent And Landing Fees,250333000.0,253513000.0,188328000.0,29530000.0
Gross Profit,12231620000.0,12232779000.0,10039267000.0,7130554000.0
Cost Of Revenue,53459489000.0,58160412000.0,76182248000.0,39112991000.0
Total Revenue,65691109000.0,70393191000.0,86221515000.0,46243545000.0
Operating Revenue,65691109000.0,70393191000.0,86221515000.0,46243545000.0
