,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-224376199.616123,-2496000000.0,36788321.167883,52855428.914217
Tax Rate For Calcs,0.320537,0.3,0.105109,0.160168
Normalized EBITDA,21880000000.0,30720000000.0,39220000000.0,26670000000.0
Total Unusual Items,-700000000.0,-8320000000.0,350000000.0,330000000.0
Total Unusual Items Excluding Goodwill,-700000000.0,-8320000000.0,350000000.0,330000000.0
Net Income From Continuing Operation Net Minority Interest,2020000000.0,2820000000.0,23350000000.0,12530000000.0
Reconciled Depreciation,11230000000.0,9800000000.0,8920000000.0,8060000000.0
Reconciled Cost Of Revenue,36750000000.0,35800000000.0,41490000000.0,32880000000.0
EBITDA,21180000000.0,22400000000.0,39570000000.0,27000000000.0
EBIT,9950000000.0,12600000000.0,30650000000.0,18940000000.0
Net Interest Income,-5180000000.0,-3890000000.0,-3310000000.0,-1880000000.0
Interest Expense,4740000000.0,4300000000.0,3250000000.0,2270000000.0
Interest Income,450000000.0,1410000000.0,750000000.0,1150000000.0
Normalized Income,2495623800.383877,8644000000.0,23036788321.167885,12252855428.914217
Net Income From Continuing And Discontinued Operation,2350000000.0,2680000000.0,23170000000.0,12580000000.0
Total Expenses,139430000000.0,133650000000.0,136890000000.0,109790000000.0
Rent Expense Supplemental,740000000.0,420000000.0,500000000.0,430000000.0
Diluted Average Shares,254756278.0,254756278.0,254756278.0,254756278.0
Basic Average Shares,254756278.0,254756278.0,254756278.0,254756278.0
Diluted EPS,9.23,10.52,90.95,49.37
Basic EPS,9.23,10.52,90.95,49.37
Diluted NI Availto Com Stockholders,2350000000.0,2680000000.0,23170000000.0,12580000000.0
Net Income Common Stockholders,2350000000.0,2680000000.0,23170000000.0,12580000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2350000000.0,2680000000.0,23170000000.0,12580000000.0
Minority Interests,-1520000000.0,-1670000000.0,-1170000000.0,-1470000000.0
Net Income Including Noncontrolling Interests,3870000000.0,4350000000.0,24340000000.0,14050000000.0
Net Income Discontinuous Operations,330000000.0,-140000000.0,-180000000.0,50000000.0
Net Income Continuous Operations,3540000000.0,4490000000.0,24520000000.0,14000000000.0
Tax Provision,1670000000.0,3810000000.0,2880000000.0,2670000000.0
Pretax Income,5210000000.0,8300000000.0,27400000000.0,16670000000.0
Other Non Operating Income Expenses,500000000.0,440000000.0,360000000.0,390000000.0
Special Income Charges,-1210000000.0,-8810000000.0,-220000000.0,-250000000.0
Other Special Charges,-60000000.0,-930000000.0,190000000.0,70000000.0
Write Off,20000000.0,270000000.0,30000000.0,180000000.0
Impairment Of Capital Assets,,9470000000.0,,
Restructuring And Mergern Acquisition,1250000000.0,,,110400000.0
Net Non Operating Interest Income Expense,-5180000000.0,-3890000000.0,-3310000000.0,-1880000000.0
Total Other Finance Cost,890000000.0,1000000000.0,810000000.0,760000000.0
Interest Expense Non Operating,4740000000.0,4300000000.0,3250000000.0,2270000000.0
Interest Income Non Operating,450000000.0,1410000000.0,750000000.0,1150000000.0
Operating Income,8320000000.0,19370000000.0,29910000000.0,15380000000.0
Operating Expense,102680000000.0,97850000000.0,95400000000.0,76910000000.0
Other Operating Expenses,39080000000.0,42280000000.0,42630000000.0,31130000000.0
Depreciation And Amortization In Income Statement,11230000000.0,9800000000.0,8920000000.0,8060000000.0
Amortization,1280000000.0,1130000000.0,1090000000.0,1040000000.0
Depreciation Income Statement,9950000000.0,8670000000.0,7830000000.0,7020000000.0
Selling General And Administration,32790000000.0,27860000000.0,27470000000.0,22870000000.0
Selling And Marketing Expense,31470000000.0,26630000000.0,26420000000.0,22050000000.0
General And Administrative Expense,1320000000.0,1230000000.0,1050000000.0,820000000.0
Rent And Landing Fees,740000000.0,420000000.0,500000000.0,430000000.0
Gross Profit,111000000000.0,117220000000.0,125310000000.0,92290000000.0
Cost Of Revenue,36750000000.0,35800000000.0,41490000000.0,32880000000.0
Total Revenue,147750000000.0,153020000000.0,166800000000.0,125170000000.0
Operating Revenue,147750000000.0,153020000000.0,166800000000.0,125170000000.0
