,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-209198576.458095,-61247189.69807,-681602424.610185,-56550086.802066,
Tax Rate For Calcs,0.230344,0.254666,0.104735,0.027687,
Normalized EBITDA,123294300000.0,117031600000.0,96003600000.0,67739400000.0,
Total Unusual Items,-908200000.0,-240500000.0,-6507900000.0,-2042500000.0,
Total Unusual Items Excluding Goodwill,-908200000.0,-240500000.0,-6507900000.0,-2042500000.0,
Net Income From Continuing Operation Net Minority Interest,83641300000.0,76210500000.0,58277400000.0,50800400000.0,
Reconciled Depreciation,13626700000.0,14221200000.0,23821000000.0,12869600000.0,
Reconciled Cost Of Revenue,174556600000.0,162184700000.0,154444500000.0,140946300000.0,
EBITDA,122386100000.0,116791100000.0,89495700000.0,65696900000.0,
EBIT,108759400000.0,102569900000.0,65674700000.0,52827300000.0,
Net Interest Income,22658200000.0,15918000000.0,14347200000.0,6224500000.0,
Interest Expense,86800000.0,321100000.0,579700000.0,582000000.0,
Interest Income,22874400000.0,16344300000.0,14991300000.0,6876900000.0,
Normalized Income,84340301423.5419,76389752810.30193,64103697575.38982,52786349913.19794,
Net Income From Continuing And Discontinued Operation,83641300000.0,76210500000.0,58277400000.0,50800400000.0,
Total Expenses,216694900000.0,197572700000.0,206518700000.0,198292800000.0,
Rent Expense Supplemental,8400000.0,7200000.0,8700000.0,9900000.0,
Diluted Average Shares,668775000.0,668775000.0,668775000.0,668775000.0,
Basic Average Shares,668775000.0,668775000.0,668775000.0,668775000.0,
Diluted EPS,125.07,113.95,87.14,75.96,
Basic EPS,125.07,113.95,87.14,75.96,
Diluted NI Availto Com Stockholders,83641300000.0,76210500000.0,58277400000.0,50800400000.0,
Net Income Common Stockholders,83641300000.0,76210500000.0,58277400000.0,50800400000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,83641300000.0,76210500000.0,58277400000.0,50800400000.0,
Minority Interests,800000.0,1000000.0,100000.0,1600000.0,
Net Income Including Noncontrolling Interests,83640500000.0,76209500000.0,58277300000.0,50798800000.0,
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,83640500000.0,76209500000.0,58277300000.0,50798800000.0,
Tax Provision,25032100000.0,26039300000.0,6817700000.0,1446500000.0,
Pretax Income,108672600000.0,102248800000.0,65095000000.0,52245300000.0,
Other Non Operating Income Expenses,2412000000.0,2074400000.0,1363700000.0,2358600000.0,
Special Income Charges,-908200000.0,-240500000.0,-6507900000.0,-2042500000.0,
Other Special Charges,217200000.0,265800000.0,253500000.0,228600000.0,
Write Off,443600000.0,-174800000.0,279400000.0,49600000.0,
Impairment Of Capital Assets,247400000.0,149500000.0,5975000000.0,1764300000.0,
Net Non Operating Interest Income Expense,22658200000.0,15918000000.0,14347200000.0,6224500000.0,
Total Other Finance Cost,129400000.0,105200000.0,64400000.0,70400000.0,
Interest Expense Non Operating,86800000.0,321100000.0,579700000.0,582000000.0,
Interest Income Non Operating,22874400000.0,16344300000.0,14991300000.0,6876900000.0,
Operating Income,84352000000.0,84046300000.0,57086900000.0,45321900000.0,
Operating Expense,42138300000.0,35388000000.0,52074200000.0,57346500000.0,
Other Operating Expenses,32111200000.0,26015300000.0,44376700000.0,45888000000.0,
Depreciation And Amortization In Income Statement,,14071700000.0,17846700000.0,11105300000.0,11578900000.0
Amortization,,,14761500000.0,8136700000.0,8575800000.0
Depreciation Income Statement,,14071700000.0,3085200000.0,2968600000.0,3003100000.0
Selling General And Administration,1225800000.0,902300000.0,994000000.0,718000000.0,
Selling And Marketing Expense,598400000.0,325200000.0,463400000.0,187100000.0,
General And Administrative Expense,627400000.0,577100000.0,530600000.0,530900000.0,
Rent And Landing Fees,8400000.0,7200000.0,8700000.0,9900000.0,
Gross Profit,126490300000.0,119434300000.0,109161100000.0,102668400000.0,
Cost Of Revenue,174556600000.0,162184700000.0,154444500000.0,140946300000.0,
Total Revenue,301046900000.0,281619000000.0,263605600000.0,243614700000.0,
Operating Revenue,301046900000.0,281619000000.0,263605600000.0,243614700000.0,
