,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,30120.0,873250.0,-949740.0,-4521000.0,
Tax Rate For Calcs,0.3012,0.2495,0.1439,0.274,
Total Unusual Items,100000.0,3500000.0,-6600000.0,-16500000.0,
Total Unusual Items Excluding Goodwill,100000.0,3500000.0,-6600000.0,-16500000.0,
Net Income From Continuing Operation Net Minority Interest,33043200000.0,32843700000.0,47957700000.0,17059700000.0,
Reconciled Depreciation,3567600000.0,2914400000.0,2523800000.0,2343000000.0,
EBIT,145552200000.0,121464800000.0,103680400000.0,57771200000.0,
Net Interest Income,-97123800000.0,-76315500000.0,-47328100000.0,-34904000000.0,
Interest Expense,97123800000.0,76315500000.0,47328100000.0,34904000000.0,
Interest Income,208962700000.0,173280800000.0,118561600000.0,88024100000.0,
Normalized Income,33043130120.0,32841073250.0,47963350260.0,17071679000.0,
Net Income From Continuing And Discontinued Operation,33323200000.0,33349800000.0,47957700000.0,17059700000.0,
Total Expenses,383061500000.0,361124400000.0,229430500000.0,233317100000.0,
Rent Expense Supplemental,463900000.0,302500000.0,336000000.0,198400000.0,
Diluted Average Shares,2627097798.0,2574999516.0,2426273940.0,2418366884.0,
Basic Average Shares,2604185255.0,2555368985.0,2416787413.0,2415907318.0,
Diluted EPS,12.67,12.95,19.77,7.05,
Basic EPS,12.8,13.05,19.84,7.06,
Diluted NI Availto Com Stockholders,33287700000.0,33349800000.0,47957700000.0,17059700000.0,
Average Dilution Earnings,-35500000.0,,,,
Net Income Common Stockholders,33323200000.0,33349800000.0,47957700000.0,17059700000.0,
Net Income,33323200000.0,33349800000.0,47957700000.0,17059700000.0,
Minority Interests,-775700000.0,-1039100000.0,-283000000.0,459000000.0,
Net Income Including Noncontrolling Interests,34098900000.0,34388900000.0,48240700000.0,16600700000.0,
Net Income Discontinuous Operations,280000000.0,506100000.0,,,
Net Income Continuous Operations,33818900000.0,33882800000.0,48240700000.0,16600700000.0,
Tax Provision,14609500000.0,11266500000.0,8111600000.0,6266500000.0,
Pretax Income,48428400000.0,45149300000.0,56352300000.0,22867200000.0,
Other Income Expense,271200000.0,294500000.0,138200000.0,96800000.0,
Special Income Charges,100000.0,3500000.0,-6600000.0,-16500000.0,
Other Special Charges,800000.0,-600000.0,-1700000.0,11500000.0,
Write Off,-900000.0,-2900000.0,8300000.0,5000000.0,
Net Non Operating Interest Income Expense,-97123800000.0,-76315500000.0,-47328100000.0,-34904000000.0,
Total Other Finance Cost,,,,,156000000.0
Interest Expense Non Operating,97123800000.0,76315500000.0,47328100000.0,34904000000.0,
Other Operating Expenses,22745500000.0,19615300000.0,14020100000.0,10224300000.0,
Depreciation And Amortization In Income Statement,3549200000.0,2859900000.0,2280400000.0,1960800000.0,
Amortization,983600000.0,885800000.0,923700000.0,805700000.0,
Depreciation Income Statement,2565600000.0,1974100000.0,1356700000.0,1155100000.0,
Selling General And Administration,4875000000.0,7896000000.0,9018400000.0,5477700000.0,
Selling And Marketing Expense,1967300000.0,3558300000.0,5804800000.0,3911000000.0,
General And Administrative Expense,2907700000.0,4337700000.0,3213600000.0,1566700000.0,
Rent And Landing Fees,463900000.0,302500000.0,336000000.0,198400000.0,
Total Revenue,431489900000.0,406273700000.0,285782800000.0,256184300000.0,
Operating Revenue,431489900000.0,406273700000.0,285782800000.0,256184300000.0,
Net Policyholder Benefits And Claims,91442000000.0,77895200000.0,67946900000.0,81685100000.0,
