,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,7400580.912863,22619408.659829,15576000.0,28878466.478544,
Tax Rate For Calcs,0.278008,0.256805,0.3,0.105089,
Normalized EBITDA,4917100000.0,4850160000.0,4535340000.0,3150760000.0,
Total Unusual Items,65370000.0,88080000.0,51920000.0,274800000.0,
Total Unusual Items Excluding Goodwill,26620000.0,88080000.0,51920000.0,274800000.0,
Net Income From Continuing Operation Net Minority Interest,192530000.0,528090000.0,2333600000.0,464600000.0,
Reconciled Depreciation,3639160000.0,3238960000.0,2641740000.0,2135210000.0,
Reconciled Cost Of Revenue,14470860000.0,12829560000.0,11315490000.0,8338630000.0,
EBITDA,4982470000.0,4938240000.0,4587260000.0,3425560000.0,
EBIT,1343310000.0,1699280000.0,1945520000.0,1290350000.0,
Net Interest Income,-998870000.0,-813780000.0,-665760000.0,-676730000.0,
Interest Expense,1111950000.0,1000190000.0,861280000.0,776500000.0,
Interest Income,117390000.0,195300000.0,203100000.0,104200000.0,
Normalized Income,212060580.912863,462629408.659829,2297256000.0,218678466.478544,
Net Income From Continuing And Discontinued Operation,192530000.0,528090000.0,2333600000.0,464600000.0,
Total Expenses,27591360000.0,24497550000.0,20913260000.0,16227610000.0,
Rent Expense Supplemental,785000000.0,805950000.0,643480000.0,516850000.0,
Diluted Average Shares,322037232.0,321764195.0,321489130.0,300722355.0,
Basic Average Shares,319706983.0,318216675.0,317712705.0,298493230.0,
Diluted EPS,0.6,1.64,7.258,1.544,
Basic EPS,0.6,1.66,7.346,1.556,
Diluted NI Availto Com Stockholders,192530000.0,528090000.0,2333600000.0,464600000.0,
Net Income Common Stockholders,192530000.0,528090000.0,2333600000.0,464600000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,192530000.0,528090000.0,2333600000.0,464600000.0,
Minority Interests,25490000.0,8530000.0,1690000.0,4750000.0,
Net Income Including Noncontrolling Interests,167040000.0,519560000.0,2331910000.0,459850000.0,
Net Income Continuous Operations,167040000.0,519560000.0,2331910000.0,459850000.0,
Tax Provision,64320000.0,179530000.0,-1247670000.0,54000000.0,
Pretax Income,231360000.0,699090000.0,1084240000.0,513850000.0,
Other Non Operating Income Expenses,34380000.0,19130000.0,13340000.0,780000.0,
Special Income Charges,-60240000.0,56090000.0,8030000.0,200570000.0,
Other Special Charges,-107080000.0,-57540000.0,-8030000.0,-200570000.0,
Write Off,30610000.0,1450000.0,0.0,,4000000.0
Impairment Of Capital Assets,97960000.0,0.0,,0.0,145400000.0
Net Non Operating Interest Income Expense,-998870000.0,-813780000.0,-665760000.0,-676730000.0,
Total Other Finance Cost,4310000.0,8890000.0,7580000.0,4430000.0,
Interest Expense Non Operating,1111950000.0,1000190000.0,861280000.0,776500000.0,
Interest Income Non Operating,117390000.0,195300000.0,203100000.0,104200000.0,
Operating Income,1162270000.0,1382060000.0,1657380000.0,926850000.0,
Operating Expense,13120500000.0,11667990000.0,9597770000.0,7888980000.0,
Other Operating Expenses,6402500000.0,5543230000.0,4553560000.0,3558230000.0,
Depreciation And Amortization In Income Statement,3639160000.0,3238960000.0,2641740000.0,2135210000.0,
Amortization,266670000.0,248330000.0,193850000.0,162270000.0,
Depreciation Income Statement,3372490000.0,2990630000.0,2447890000.0,1972940000.0,
Selling General And Administration,1935350000.0,1708030000.0,1461240000.0,1175230000.0,
Selling And Marketing Expense,1667040000.0,1450570000.0,1239680000.0,961600000.0,
General And Administrative Expense,268310000.0,257460000.0,221560000.0,213630000.0,
Rent And Landing Fees,785000000.0,805950000.0,643480000.0,516850000.0,
Gross Profit,14282770000.0,13050050000.0,11255150000.0,8815830000.0,
Cost Of Revenue,14470860000.0,12829560000.0,11315490000.0,8338630000.0,
Total Revenue,28753630000.0,25879610000.0,22570640000.0,17154460000.0,
Operating Revenue,28753630000.0,25879610000.0,22570640000.0,17154460000.0,
