,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,13473162.339693,65283004.908586,516000.0,-13260480.418583
Tax Rate For Calcs,0.309728,0.323824,0.3,0.239575
Normalized EBITDA,4910800000.0,3864000000.0,2836880000.0,2016540000.0
Total Unusual Items,73700000.0,201600000.0,1720000.0,-55350000.0
Total Unusual Items Excluding Goodwill,43500000.0,201600000.0,1720000.0,-55350000.0
Net Income From Continuing Operation Net Minority Interest,834600000.0,830600000.0,940970000.0,376940000.0
Reconciled Depreciation,2307400000.0,1703700000.0,1282960000.0,939570000.0
Reconciled Cost Of Revenue,9360300000.0,7285700000.0,5585540000.0,3855970000.0
EBITDA,4984500000.0,4065600000.0,2838600000.0,1961190000.0
EBIT,2677100000.0,2361900000.0,1555640000.0,1021620000.0
Net Interest Income,-1059500000.0,-925000000.0,-716420000.0,-457600000.0
Interest Expense,1078600000.0,956200000.0,719730000.0,453990000.0
Interest Income,92300000.0,80300000.0,48480000.0,32340000.0
Normalized Income,834773162.339693,694278080.0,939766000.0,419029519.581417
Net Income From Continuing And Discontinued Operation,834600000.0,830600000.0,940970000.0,376940000.0
Total Expenses,14559900000.0,11258200000.0,8629300000.0,5992410000.0
Rent Expense Supplemental,176400000.0,142500000.0,141260000.0,95460000.0
Diluted Average Shares,299843091.0,315879846.0,315879846.0,315879846.0
Basic Average Shares,297645892.0,315879846.0,315879846.0,315879846.0
Diluted EPS,2.78,2.629481,2.978886,1.193302
Basic EPS,2.8,2.629481,2.978886,1.193302
Diluted NI Availto Com Stockholders,834600000.0,830600000.0,940970000.0,376940000.0
Net Income Common Stockholders,834600000.0,830600000.0,940970000.0,376940000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,834600000.0,830600000.0,940970000.0,376940000.0
Minority Interests,-268800000.0,-119900000.0,-91330000.0,-54700000.0
Net Income Including Noncontrolling Interests,1103400000.0,950500000.0,1032300000.0,431640000.0
Net Income Continuous Operations,1103400000.0,950500000.0,1032300000.0,431640000.0
Tax Provision,495100000.0,455200000.0,-196390000.0,135990000.0
Pretax Income,1598500000.0,1405700000.0,835910000.0,567630000.0
Other Non Operating Income Expenses,148600000.0,85900000.0,35140000.0,38420000.0
Special Income Charges,-147800000.0,-45100000.0,-44900000.0,-55350000.0
Other Special Charges,-5000000.0,-5400000.0,-4900000.0,-22020000.0
Write Off,122600000.0,50500000.0,49800000.0,40340000.0
Impairment Of Capital Assets,,0.0,0.0,37030000.0
Net Non Operating Interest Income Expense,-1059500000.0,-925000000.0,-716420000.0,-457600000.0
Total Other Finance Cost,73200000.0,49100000.0,45170000.0,35950000.0
Interest Expense Non Operating,1078600000.0,956200000.0,719730000.0,453990000.0
Interest Income Non Operating,92300000.0,80300000.0,48480000.0,32340000.0
Operating Income,2486200000.0,2018500000.0,1535520000.0,960240000.0
Operating Expense,5199600000.0,3972500000.0,3043760000.0,2136440000.0
Other Operating Expenses,1368200000.0,1130300000.0,895690000.0,648970000.0
Depreciation And Amortization In Income Statement,2307400000.0,1703700000.0,1282960000.0,939570000.0
Amortization,636900000.0,431200000.0,383260000.0,154510000.0
Depreciation Income Statement,1670500000.0,1272500000.0,899700000.0,785060000.0
Selling General And Administration,1138000000.0,849000000.0,609360000.0,390350000.0
Selling And Marketing Expense,713900000.0,558200000.0,375200000.0,211010000.0
General And Administrative Expense,424100000.0,290800000.0,234160000.0,179340000.0
Rent And Landing Fees,176400000.0,142500000.0,141260000.0,95460000.0
Gross Profit,7685800000.0,5991000000.0,4579280000.0,3096680000.0
Cost Of Revenue,9360300000.0,7285700000.0,5585540000.0,3855970000.0
Total Revenue,17046100000.0,13276700000.0,10164820000.0,6952650000.0
Operating Revenue,17046100000.0,13276700000.0,10164820000.0,6952650000.0
