,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-11285425.0,3965038.0,1069614.0,-1743876.0
Tax Rate For Calcs,0.25475,0.25747,0.25467,0.26028
Normalized EBITDA,19746100000.0,16998300000.0,13593600000.0,11656000000.0
Total Unusual Items,-44300000.0,15400000.0,4200000.0,-6700000.0
Total Unusual Items Excluding Goodwill,-44300000.0,15400000.0,4200000.0,-6700000.0
Net Income From Continuing Operation Net Minority Interest,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Reconciled Depreciation,718000000.0,711700000.0,699700000.0,661000000.0
Reconciled Cost Of Revenue,35110400000.0,32323500000.0,29839700000.0,26671100000.0
EBITDA,19701800000.0,17013700000.0,13597800000.0,11649300000.0
EBIT,18983800000.0,16302000000.0,12898100000.0,10988300000.0
Net Interest Income,2472900000.0,2115500000.0,1280700000.0,569600000.0
Interest Expense,114300000.0,124500000.0,159900000.0,191000000.0
Interest Income,2587200000.0,2240000000.0,1440600000.0,760600000.0
Normalized Income,14177414575.0,12000765038.0,9490969614.0,7991956124.0
Net Income From Continuing And Discontinued Operation,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Total Expenses,47623200000.0,44416500000.0,41994600000.0,38843800000.0
Rent Expense Supplemental,2700000.0,3000000.0,2600000.0,3200000.0
Diluted Average Shares,21249302.0,21249302.0,21249302.0,21249302.0
Basic Average Shares,21249302.0,21249302.0,21249302.0,21249302.0
Diluted EPS,665.62,565.28,446.78,375.86
Basic EPS,665.62,565.28,446.78,375.86
Diluted NI Availto Com Stockholders,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Net Income Common Stockholders,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Net Income Including Noncontrolling Interests,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Net Income Continuous Operations,14144400000.0,12012200000.0,9494100000.0,7987000000.0
Tax Provision,4725100000.0,4165300000.0,3244100000.0,2810300000.0
Pretax Income,18869500000.0,16177500000.0,12738200000.0,10797300000.0
Other Non Operating Income Expenses,15100000.0,16300000.0,17700000.0,16800000.0
Special Income Charges,-44300000.0,15400000.0,4200000.0,-6700000.0
Other Special Charges,-200000.0,-29800000.0,-3800000.0,-7400000.0
Write Off,44500000.0,14400000.0,-400000.0,14100000.0
Net Non Operating Interest Income Expense,2472900000.0,2115500000.0,1280700000.0,569600000.0
Interest Expense Non Operating,114300000.0,124500000.0,159900000.0,191000000.0
Interest Income Non Operating,2587200000.0,2240000000.0,1440600000.0,760600000.0
Operating Income,16446500000.0,14055400000.0,11472700000.0,10259200000.0
Operating Expense,12512800000.0,12093000000.0,12154900000.0,12172700000.0
Other Operating Expenses,2524500000.0,2258100000.0,2340300000.0,1662400000.0
Depreciation And Amortization In Income Statement,718000000.0,711700000.0,699700000.0,661000000.0
Amortization,19800000.0,12400000.0,12800000.0,11900000.0
Depreciation Income Statement,698200000.0,699300000.0,686900000.0,649100000.0
Selling General And Administration,3414000000.0,3371600000.0,3496400000.0,4081700000.0
Selling And Marketing Expense,1929300000.0,2104700000.0,2179700000.0,2497700000.0
General And Administrative Expense,1484700000.0,1266900000.0,1316700000.0,1584000000.0
Rent And Landing Fees,2700000.0,3000000.0,2600000.0,3200000.0
Gross Profit,28959300000.0,26148400000.0,23627600000.0,22431900000.0
Cost Of Revenue,35110400000.0,32323500000.0,29839700000.0,26671100000.0
Total Revenue,64069700000.0,58471900000.0,53467300000.0,49103000000.0
Operating Revenue,64069700000.0,58471900000.0,53467300000.0,49103000000.0
