,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,101246280.823544,256100958.617198,8337279.872649,136610316.995855,
Tax Rate For Calcs,0.29144,0.259816,0.252645,0.238454,
Normalized EBITDA,11224100000.0,10045000000.0,7537800000.0,4912200000.0,
Total Unusual Items,347400000.0,985700000.0,33000000.0,572900000.0,
Total Unusual Items Excluding Goodwill,347400000.0,985700000.0,33000000.0,572900000.0,
Net Income From Continuing Operation Net Minority Interest,6344700000.0,6452800000.0,4502900000.0,3123100000.0,
Reconciled Depreciation,1585100000.0,1480800000.0,1168600000.0,1132400000.0,
Reconciled Cost Of Revenue,60381900000.0,54480200000.0,48547900000.0,36649200000.0,
EBITDA,11571500000.0,11030700000.0,7570800000.0,5485100000.0,
EBIT,9986400000.0,9549900000.0,6402200000.0,4352700000.0,
Net Interest Income,87400000.0,243700000.0,518400000.0,437300000.0,
Interest Expense,1141700000.0,860300000.0,371600000.0,251700000.0,
Interest Income,1255200000.0,1119600000.0,894300000.0,689000000.0,
Normalized Income,6098546280.823544,5723200958.617198,4478237279.872649,2686810316.995855,
Net Income From Continuing And Discontinued Operation,6344700000.0,6452800000.0,4502900000.0,3123100000.0,
Total Expenses,94372900000.0,85580900000.0,75039500000.0,57858500000.0,
Rent Expense Supplemental,297100000.0,260500000.0,230500000.0,191900000.0,
Diluted Average Shares,112671236.0,112657114.0,112637493.0,112637493.0,
Basic Average Shares,112639446.0,112620748.0,112614860.0,112614860.0,
Diluted EPS,56.31,57.28,39.97,27.73,
Basic EPS,56.33,57.3,39.98,27.73,
Diluted NI Availto Com Stockholders,6344700000.0,6452800000.0,4502900000.0,3123100000.0,
Net Income Common Stockholders,6344700000.0,6452800000.0,4502900000.0,3123100000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,6344700000.0,6452800000.0,4502900000.0,3123100000.0,
Minority Interests,77700000.0,20900000.0,-4100000.0,0.0,
Net Income Including Noncontrolling Interests,6267000000.0,6431900000.0,4507000000.0,3123100000.0,
Net Income Continuous Operations,6267000000.0,6431900000.0,4507000000.0,3123100000.0,
Tax Provision,2577700000.0,2257700000.0,1523600000.0,977900000.0,
Pretax Income,8844700000.0,8689600000.0,6030600000.0,4101000000.0,
Other Non Operating Income Expenses,405000000.0,582900000.0,440300000.0,286500000.0,
Special Income Charges,-831600000.0,155000000.0,-415500000.0,170500000.0,
Other Special Charges,26300000.0,-746100000.0,37900000.0,-76400000.0,
Write Off,805300000.0,591100000.0,377600000.0,-94100000.0,
Restructuring And Mergern Acquisition,,,,0.0,91500000.0
Net Non Operating Interest Income Expense,87400000.0,243700000.0,518400000.0,437300000.0,
Total Other Finance Cost,26100000.0,15600000.0,4300000.0,,
Interest Expense Non Operating,1141700000.0,860300000.0,371600000.0,251700000.0,
Interest Income Non Operating,1255200000.0,1119600000.0,894300000.0,689000000.0,
Operating Income,8185200000.0,6791500000.0,5299500000.0,2781800000.0,
Operating Expense,33991000000.0,31100700000.0,26491600000.0,21209300000.0,
Other Operating Expenses,3844300000.0,3390200000.0,2799200000.0,2457600000.0,
Depreciation And Amortization In Income Statement,1585100000.0,1480800000.0,1168600000.0,1132400000.0,
Amortization,219000000.0,119000000.0,146900000.0,137600000.0,
Depreciation Income Statement,1366100000.0,1361800000.0,1021700000.0,994800000.0,
Selling General And Administration,4657200000.0,4144100000.0,4011600000.0,3273100000.0,
Selling And Marketing Expense,2821700000.0,2408300000.0,2591100000.0,2119100000.0,
General And Administrative Expense,1835500000.0,1735800000.0,1420500000.0,1154000000.0,
Rent And Landing Fees,297100000.0,260500000.0,230500000.0,191900000.0,
Gross Profit,42176200000.0,37892200000.0,31791100000.0,23991100000.0,
Cost Of Revenue,60381900000.0,54480200000.0,48547900000.0,36649200000.0,
Total Revenue,102558100000.0,92372400000.0,80339000000.0,60640300000.0,
Operating Revenue,102558100000.0,92372400000.0,80339000000.0,60640300000.0,
