,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,47060596.217321,18787363.924132,-66152520.178646,-51302381.683692,
Tax Rate For Calcs,0.279457,0.257714,0.291765,0.27286,
Normalized EBITDA,4462700000.0,4638500000.0,2999583000.0,2060083000.0,
Total Unusual Items,,72900000.0,-226732000.0,-188017000.0,-8856000.0
Total Unusual Items Excluding Goodwill,,72900000.0,-226732000.0,-188017000.0,-8856000.0
Net Income From Continuing Operation Net Minority Interest,2765300000.0,2884300000.0,1391207000.0,781537000.0,
Reconciled Depreciation,295800000.0,271000000.0,225035000.0,332748000.0,
Reconciled Cost Of Revenue,33314500000.0,33176300000.0,24586949000.0,12397523000.0,
EBITDA,4844700000.0,4711400000.0,2772851000.0,1872066000.0,
EBIT,4335300000.0,4440400000.0,2547816000.0,1539318000.0,
Net Interest Income,-212600000.0,-536500000.0,-731526000.0,-515042000.0,
Interest Expense,517900000.0,554700000.0,646846000.0,469419000.0,
Interest Income,,198100000.0,75941000.0,57638000.0,43159000.0
Normalized Income,2643960596.217321,2830187363.924132,1551786479.821354,918251618.316308,
Net Income From Continuing And Discontinued Operation,2763900000.0,2861400000.0,1302037000.0,-3284000.0,
Total Expenses,34642900000.0,33786100000.0,24856995000.0,12612342000.0,
Rent Expense Supplemental,36200000.0,22300000.0,10257000.0,43379000.0,
Diluted Average Shares,134803211.0,127411785.0,119571089.0,119491175.0,
Basic Average Shares,134673768.0,127411785.0,119571089.0,119491175.0,
Diluted EPS,20.39,22.46,10.89,-0.03,
Basic EPS,20.41,22.46,10.89,-0.03,
Diluted NI Availto Com Stockholders,2763900000.0,2861400000.0,1302037000.0,-3284000.0,
Net Income Common Stockholders,2763900000.0,2861400000.0,1302037000.0,-3284000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,2763900000.0,2861400000.0,1302037000.0,-3284000.0,
Minority Interests,14700000.0,0.0,44874000.0,3571000.0,
Net Income Including Noncontrolling Interests,2749200000.0,2861400000.0,1257163000.0,-6855000.0,
Net Income Discontinuous Operations,-1400000.0,-22900000.0,-89170000.0,-784821000.0,
Net Income Continuous Operations,2750600000.0,2884300000.0,1346333000.0,777966000.0,
Tax Provision,1066800000.0,1001400000.0,554637000.0,291933000.0,
Pretax Income,3817400000.0,3885700000.0,1900970000.0,1069899000.0,
Other Non Operating Income Expenses,753500000.0,13200000.0,20808000.0,11000.0,
Special Income Charges,,21000000.0,-243187000.0,-208772000.0,-33071000.0
Other Special Charges,,-21300000.0,-9494000.0,-97460000.0,-7432000.0
Write Off,,300000.0,252681000.0,306232000.0,40503000.0
Net Non Operating Interest Income Expense,-212600000.0,-536500000.0,-731526000.0,-515042000.0,
Total Other Finance Cost,,179900000.0,160621000.0,103261000.0,178795000.0
Interest Expense Non Operating,517900000.0,554700000.0,646846000.0,469419000.0,
Interest Income Non Operating,518900000.0,198100000.0,75941000.0,57638000.0,
Operating Income,4036600000.0,4267000000.0,2696150000.0,1808328000.0,
Operating Expense,4189700000.0,609800000.0,270046000.0,214819000.0,
Other Operating Expenses,774300000.0,600900000.0,330753000.0,177605000.0,
Depreciation And Amortization In Income Statement,295800000.0,271000000.0,225035000.0,183834000.0,
Amortization,,,14383000.0,36682000.0,133562000.0
Depreciation Income Statement,,,210652000.0,147152000.0,165114000.0
Selling General And Administration,,164000000.0,138765000.0,100092000.0,232550000.0
Selling And Marketing Expense,33000000.0,16000000.0,17045000.0,8617000.0,
General And Administrative Expense,,148000000.0,121720000.0,91475000.0,229142000.0
Rent And Landing Fees,,,10257000.0,43379000.0,91312000.0
Gross Profit,8224300000.0,4876800000.0,2966196000.0,2023147000.0,
Cost Of Revenue,33314500000.0,33176300000.0,24586949000.0,12397523000.0,
Total Revenue,38677500000.0,38053100000.0,27553145000.0,14420670000.0,
Operating Revenue,38050800000.0,38053100000.0,27553145000.0,14420670000.0,
