,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,4339200.0,75699360.0,-19728500.0,46569280.0,
Tax Rate For Calcs,0.226,0.2673,0.211,0.2164,
Normalized EBITDA,13520800000.0,12282200000.0,8912400000.0,10234600000.0,
Total Unusual Items,19200000.0,283200000.0,-93500000.0,215200000.0,
Total Unusual Items Excluding Goodwill,19200000.0,283200000.0,-93500000.0,215200000.0,
Net Income From Continuing Operation Net Minority Interest,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Reconciled Depreciation,1441100000.0,1354000000.0,1308000000.0,1253000000.0,
Reconciled Cost Of Revenue,11271500000.0,11153200000.0,11167300000.0,8867200000.0,
EBITDA,13540000000.0,12565400000.0,8818900000.0,10449800000.0,
EBIT,12098900000.0,11211400000.0,7510900000.0,9196800000.0,
Net Interest Income,264300000.0,205000000.0,26200000.0,44500000.0,
Interest Expense,207300000.0,72100000.0,58400000.0,102000000.0,
Interest Income,471600000.0,277100000.0,84600000.0,146500000.0,
Normalized Income,9189039200.0,7954199360.0,5953571500.0,6958169280.0,
Net Income From Continuing And Discontinued Operation,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Total Expenses,34590500000.0,31159500000.0,30277600000.0,24722500000.0,
Rent Expense Supplemental,93300000.0,73800000.0,75900000.0,65400000.0,
Diluted Average Shares,125176214.0,126006041.0,128122871.0,129662555.0,
Basic Average Shares,125126706.0,125915562.0,128118877.0,129658060.0,
Diluted EPS,73.53,64.77,45.89,54.96,
Basic EPS,73.56,64.82,45.89,54.97,
Diluted NI Availto Com Stockholders,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Average Dilution Earnings,0.0,0.0,0.0,,0.0
Net Income Common Stockholders,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Net Income Including Noncontrolling Interests,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Net Income Continuous Operations,9203900000.0,8161700000.0,5879800000.0,7126800000.0,
Tax Provision,2687700000.0,2977600000.0,1572700000.0,1968000000.0,
Pretax Income,11891600000.0,11139300000.0,7452500000.0,9094800000.0,
Other Non Operating Income Expenses,41400000.0,35900000.0,61500000.0,152900000.0,
Special Income Charges,-6000000.0,34900000.0,-53500000.0,-78500000.0,
Other Special Charges,6000000.0,-34900000.0,53500000.0,38700000.0,
Write Off,,,-8400000.0,0.0,
Impairment Of Capital Assets,,,200000.0,39800000.0,75600000.0
Net Non Operating Interest Income Expense,264300000.0,205000000.0,26200000.0,44500000.0,
Interest Expense Non Operating,207300000.0,72100000.0,58400000.0,102000000.0,
Interest Income Non Operating,471600000.0,277100000.0,84600000.0,146500000.0,
Operating Income,11284600000.0,10456400000.0,6797600000.0,8118800000.0,
Operating Expense,23319000000.0,20006300000.0,19110300000.0,15855300000.0,
Other Operating Expenses,6897200000.0,6214800000.0,6729000000.0,5401800000.0,
Depreciation And Amortization In Income Statement,1441100000.0,1354000000.0,1308000000.0,1252900000.0,
Amortization,82200000.0,50100000.0,41000000.0,39400000.0,
Depreciation Income Statement,1358900000.0,1303900000.0,1267000000.0,1213500000.0,
Selling General And Administration,4591200000.0,3826600000.0,3426800000.0,3137200000.0,
Selling And Marketing Expense,3020000000.0,2531200000.0,2267100000.0,2185700000.0,
General And Administrative Expense,1571200000.0,1295400000.0,1159700000.0,951500000.0,
Rent And Landing Fees,93300000.0,73800000.0,75900000.0,65400000.0,
Gross Profit,34603600000.0,30462700000.0,25907900000.0,23974100000.0,
Cost Of Revenue,11271500000.0,11153200000.0,11167300000.0,8867200000.0,
Total Revenue,45875100000.0,41615900000.0,37075200000.0,32841300000.0,
Operating Revenue,45875100000.0,41615900000.0,37075200000.0,32841300000.0,
