,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,9978232.703405,-26781913.559129,1830000.0,314907340.241796,
Tax Rate For Calcs,0.257835,0.31178,0.3,0.285838,
Normalized EBITDA,8774200000.0,3501100000.0,1235300000.0,-831400000.0,
Total Unusual Items,38700000.0,-85900000.0,6100000.0,1101700000.0,
Total Unusual Items Excluding Goodwill,38700000.0,-85900000.0,6100000.0,1101700000.0,
Net Income From Continuing Operation Net Minority Interest,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Reconciled Depreciation,473100000.0,501500000.0,553800000.0,578600000.0,
Reconciled Cost Of Revenue,25653300000.0,20862500000.0,19789700000.0,23742300000.0,
EBITDA,8812900000.0,3415200000.0,1241400000.0,270300000.0,
EBIT,8339800000.0,2913700000.0,687600000.0,-308300000.0,
Net Interest Income,91500000.0,-304500000.0,-611000000.0,-386500000.0,
Interest Expense,143100000.0,283000000.0,420100000.0,386500000.0,
Interest Income,357600000.0,104500000.0,3700000.0,18900000.0,
Normalized Income,6054578232.703405,1869618086.440871,-19170000.0,-1282992659.758204,
Net Income From Continuing And Discontinued Operation,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Total Expenses,35018400000.0,28547000000.0,26414200000.0,32326900000.0,
Rent Expense Supplemental,5200000.0,8200000.0,7300000.0,6800000.0,
Diluted Average Shares,256046535.0,256046535.0,256046535.0,255773196.0,
Basic Average Shares,256046535.0,256046535.0,256046535.0,255773196.0,
Diluted EPS,23.76,7.07,-0.06,-1.94,
Basic EPS,23.76,7.07,-0.06,-1.94,
Diluted NI Availto Com Stockholders,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Net Income Common Stockholders,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Net Income Including Noncontrolling Interests,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Net Income Continuous Operations,6083300000.0,1810500000.0,-14900000.0,-496200000.0,
Tax Provision,2113400000.0,820200000.0,282400000.0,-198600000.0,
Pretax Income,8196700000.0,2630700000.0,267500000.0,-694800000.0,
Other Non Operating Income Expenses,74400000.0,500000.0,22700000.0,257400000.0,
Special Income Charges,38700000.0,-85900000.0,6100000.0,1101700000.0,
Other Special Charges,500000.0,-13500000.0,114600000.0,-1045400000.0,
Write Off,,99400000.0,-120700000.0,428900000.0,211500000.0
Restructuring And Mergern Acquisition,,,113800000.0,,
Net Non Operating Interest Income Expense,91500000.0,-304500000.0,-611000000.0,-386500000.0,
Total Other Finance Cost,123000000.0,126000000.0,194600000.0,199000000.0,
Interest Expense Non Operating,143100000.0,283000000.0,420100000.0,386500000.0,
Interest Income Non Operating,357600000.0,104500000.0,3700000.0,18900000.0,
Operating Income,7881600000.0,3077100000.0,1076100000.0,-1667400000.0,
Operating Expense,9365100000.0,7684500000.0,6624500000.0,8584600000.0,
Other Operating Expenses,3501900000.0,2371600000.0,1625800000.0,3908500000.0,
Depreciation And Amortization In Income Statement,473100000.0,501500000.0,553800000.0,578600000.0,
Amortization,1300000.0,100000.0,500000.0,6300000.0,
Depreciation Income Statement,471800000.0,501400000.0,553300000.0,578600000.0,
Research And Development,279200000.0,252300000.0,226800000.0,260700000.0,
Selling General And Administration,1183900000.0,867800000.0,963000000.0,1195800000.0,
Selling And Marketing Expense,931600000.0,648200000.0,753000000.0,859800000.0,
General And Administrative Expense,252300000.0,219600000.0,210000000.0,336000000.0,
Rent And Landing Fees,5200000.0,8200000.0,7300000.0,6800000.0,
Gross Profit,17246700000.0,10761600000.0,7700600000.0,6917200000.0,
Cost Of Revenue,25653300000.0,20862500000.0,19789700000.0,23742300000.0,
Total Revenue,42900000000.0,31624100000.0,27490300000.0,30659500000.0,
Operating Revenue,42900000000.0,31624100000.0,27490300000.0,30659500000.0,
