,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,19022582.798743,4755674.550566,0.0,99948.836973
Tax Rate For Calcs,0.210404,0.208491,0.24471,0.293967
Normalized EBITDA,5062280000.0,3058450000.0,1779030000.0,968810000.0
Total Unusual Items,90410000.0,22810000.0,0.0,340000.0
Total Unusual Items Excluding Goodwill,90410000.0,22810000.0,0.0,340000.0
Net Income From Continuing Operation Net Minority Interest,2934330000.0,1832890000.0,951960000.0,414480000.0
Reconciled Depreciation,447400000.0,251410000.0,187410000.0,131620000.0
Reconciled Cost Of Revenue,19397420000.0,13488970000.0,8164710000.0,5029490000.0
EBITDA,5152690000.0,3081260000.0,1779030000.0,969150000.0
EBIT,4705290000.0,2829850000.0,1591620000.0,837530000.0
Net Interest Income,-95210000.0,-37010000.0,-265070000.0,-258780000.0
Interest Expense,989050000.0,514160000.0,331230000.0,247260000.0
Interest Income,962590000.0,521690000.0,99730000.0,12170000.0
Normalized Income,2862942582.798743,1814835674.550566,951960000.0,414239948.836973
Net Income From Continuing And Discontinued Operation,2934330000.0,1832890000.0,951960000.0,414480000.0
Total Expenses,23502130000.0,15729820000.0,9749930000.0,6242040000.0
Rent Expense Supplemental,36570000.0,22240000.0,20050000.0,6810000.0
Diluted Average Shares,64574060.0,60528154.0,48463365.0,58142496.0
Basic Average Shares,63981914.0,59756493.0,47894922.0,58142496.0
Diluted EPS,45.441312,30.281611,19.61,7.128693
Basic EPS,45.861867,30.67265,19.84,7.128693
Diluted NI Availto Com Stockholders,2934330000.0,1832890000.0,951960000.0,414480000.0
Net Income Common Stockholders,2934330000.0,1832890000.0,951960000.0,414480000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2934330000.0,1832890000.0,951960000.0,414480000.0
Minority Interests,,,-1750000.0,-2270000.0
Net Income Including Noncontrolling Interests,2934330000.0,1832890000.0,951960000.0,416750000.0
Net Income Continuous Operations,2934330000.0,1832890000.0,951960000.0,416750000.0
Tax Provision,781910000.0,482800000.0,308430000.0,173520000.0
Pretax Income,3716240000.0,2315690000.0,1260390000.0,590270000.0
Other Non Operating Income Expenses,690000.0,510000.0,7810000.0,110000.0
Special Income Charges,-10840000.0,-1140000.0,0.0,80000.0
Other Special Charges,10840000.0,1140000.0,-1400000.0,-80000.0
Net Non Operating Interest Income Expense,-95210000.0,-37010000.0,-265070000.0,-258780000.0
Total Other Finance Cost,68750000.0,44540000.0,33570000.0,23690000.0
Interest Expense Non Operating,989050000.0,514160000.0,331230000.0,247260000.0
Interest Income Non Operating,962590000.0,521690000.0,99730000.0,12170000.0
Operating Income,3715390000.0,2316370000.0,1511210000.0,820450000.0
Operating Expense,4104710000.0,2240850000.0,1585220000.0,1212550000.0
Other Operating Expenses,847500000.0,447930000.0,213490000.0,144780000.0
Depreciation And Amortization In Income Statement,447400000.0,251410000.0,187410000.0,131620000.0
Amortization,83600000.0,75100000.0,68790000.0,35080000.0
Depreciation Income Statement,363800000.0,176310000.0,118620000.0,96540000.0
Research And Development,8630000.0,8320000.0,6240000.0,11760000.0
Selling General And Administration,480510000.0,258200000.0,219240000.0,152110000.0
Selling And Marketing Expense,223780000.0,133450000.0,153100000.0,106300000.0
General And Administrative Expense,256730000.0,124750000.0,66140000.0,45810000.0
Rent And Landing Fees,36570000.0,22240000.0,20050000.0,6810000.0
Gross Profit,7820100000.0,4557220000.0,3096430000.0,2033000000.0
Cost Of Revenue,19397420000.0,13488970000.0,8164710000.0,5029490000.0
Total Revenue,27217520000.0,18046190000.0,11261140000.0,7062490000.0
Operating Revenue,27217520000.0,18046190000.0,11261140000.0,7062490000.0
