,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-3978776900.0,1929259800.0,421208200.0,-161562250.0,
Tax Rate For Calcs,0.2737,0.2262,0.2369,0.2435,
Normalized EBITDA,13996900000.0,13650500000.0,7013200000.0,5798700000.0,
Total Unusual Items,-14537000000.0,8529000000.0,1778000000.0,-663500000.0,
Total Unusual Items Excluding Goodwill,-14537000000.0,8529000000.0,1778000000.0,-663500000.0,
Net Income From Continuing Operation Net Minority Interest,-983400000.0,16512000000.0,5687600000.0,2977400000.0,
Reconciled Depreciation,651000000.0,643500000.0,776300000.0,545500000.0,
Reconciled Cost Of Revenue,19861900000.0,12462600000.0,8798300000.0,8098400000.0,
EBITDA,-540100000.0,22179500000.0,8791200000.0,5135200000.0,
EBIT,-1191100000.0,21536000000.0,8014900000.0,4589700000.0,
Net Interest Income,668200000.0,282200000.0,-177300000.0,-457500000.0,
Interest Expense,162900000.0,194300000.0,504900000.0,684500000.0,
Interest Income,831100000.0,476500000.0,327600000.0,227000000.0,
Normalized Income,9574823100.0,9912259800.0,4330808200.0,3479337750.0,
Net Income From Continuing And Discontinued Operation,-983400000.0,16827500000.0,6839800000.0,3751300000.0,
Total Expenses,27756500000.0,17351100000.0,13472300000.0,10443800000.0,
Rent Expense Supplemental,28600000.0,19300000.0,15100000.0,10500000.0,
Diluted Average Shares,773178439.0,777822302.0,773022521.0,726032365.0,
Basic Average Shares,771799364.0,768641528.0,765343568.0,717034063.0,
Diluted EPS,-1.27,21.63,8.86,5.16685,
Basic EPS,-1.27,21.89,8.95,5.23169,
Diluted NI Availto Com Stockholders,-983400000.0,16827500000.0,6839800000.0,3751300000.0,
Net Income Common Stockholders,-983400000.0,16827500000.0,6839800000.0,3751300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-983400000.0,16827500000.0,6839800000.0,3751300000.0,
Minority Interests,0.0,-3100000.0,-10600000.0,-2900000.0,
Net Income Including Noncontrolling Interests,-983400000.0,16830600000.0,6850300000.0,3754200000.0,
Net Income Discontinuous Operations,0.0,315500000.0,1152200000.0,773900000.0,
Net Income Continuous Operations,-983400000.0,16515100000.0,5698100000.0,2980300000.0,
Tax Provision,-370600000.0,4826600000.0,1811900000.0,924900000.0,
Pretax Income,-1354000000.0,21341700000.0,7510000000.0,3905200000.0,
Other Non Operating Income Expenses,266500000.0,375200000.0,665000000.0,308900000.0,
Special Income Charges,-14399800000.0,8507500000.0,1733500000.0,-690200000.0,
Other Special Charges,-273700000.0,-8370100000.0,-146400000.0,-1259000.0,
Write Off,14673500000.0,-168600000.0,-1665700000.0,686100000.0,
Impairment Of Capital Assets,0.0,31200000.0,78600000.0,4100000.0,
Net Non Operating Interest Income Expense,668200000.0,282200000.0,-177300000.0,-457500000.0,
Total Other Finance Cost,,102900000.0,101100000.0,276000000.0,346532000.0
Interest Expense Non Operating,162900000.0,194300000.0,504900000.0,684500000.0,
Interest Income Non Operating,831100000.0,476500000.0,327600000.0,227000000.0,
Operating Income,12248300000.0,12155300000.0,5244300000.0,4702300000.0,
Operating Expense,7894600000.0,4888500000.0,4674000000.0,2345400000.0,
Other Operating Expenses,3781700000.0,1933300000.0,1357900000.0,768700000.0,
Depreciation And Amortization In Income Statement,651000000.0,593100000.0,614100000.0,494900000.0,
Amortization,55200000.0,54600000.0,53100000.0,51800000.0,
Depreciation Income Statement,595800000.0,538500000.0,561000000.0,443100000.0,
Selling General And Administration,1893600000.0,1010800000.0,837600000.0,549200000.0,
Selling And Marketing Expense,555300000.0,459400000.0,294000000.0,141200000.0,
General And Administrative Expense,1338300000.0,551400000.0,543600000.0,408000000.0,
Rent And Landing Fees,28600000.0,19300000.0,15100000.0,10500000.0,
Gross Profit,20142900000.0,17043800000.0,9918300000.0,7047700000.0,
Cost Of Revenue,19861900000.0,12462600000.0,8798300000.0,8098400000.0,
Total Revenue,40004800000.0,29506400000.0,18716600000.0,15146100000.0,
Operating Revenue,40004800000.0,29506400000.0,18716600000.0,15146100000.0,
