,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,68805792.0,529320.0,7935000.0,1899396.0
Tax Rate For Calcs,0.2442,0.2005,0.3,0.0818
Normalized EBITDA,18210260000.0,4706930000.0,907100000.0,413300000.0
Total Unusual Items,281760000.0,2640000.0,26450000.0,23220000.0
Total Unusual Items Excluding Goodwill,281760000.0,2640000.0,26450000.0,23220000.0
Net Income From Continuing Operation Net Minority Interest,9371320000.0,2313600000.0,-128050000.0,-143600000.0
Reconciled Depreciation,4975190000.0,960930000.0,532330000.0,276010000.0
Reconciled Cost Of Revenue,40890950000.0,23909680000.0,11985440000.0,6186700000.0
EBITDA,18492020000.0,4709570000.0,933550000.0,436520000.0
EBIT,13516830000.0,3748640000.0,401220000.0,160510000.0
Net Interest Income,-1001540000.0,-1075240000.0,-566130000.0,-346860000.0
Interest Expense,1117160000.0,854920000.0,478820000.0,317420000.0
Interest Income,772920000.0,136520000.0,120140000.0,83170000.0
Normalized Income,9158365792.0,2311489320.0,-146565000.0,-164920604.0
Net Income From Continuing And Discontinued Operation,9371320000.0,2313600000.0,-128050000.0,-143600000.0
Total Expenses,51753850000.0,27427140000.0,13725680000.0,7249980000.0
Rent Expense Supplemental,108370000.0,26000000.0,12780000.0,7270000.0
Diluted Average Shares,438897411.0,446833632.0,446833632.0,446833632.0
Basic Average Shares,438897411.0,446833632.0,446833632.0,446833632.0
Diluted EPS,21.35,5.177766,-0.286572,-0.321372
Basic EPS,21.35,5.177766,-0.286572,-0.321372
Diluted NI Availto Com Stockholders,9371320000.0,2313600000.0,-128050000.0,-143600000.0
Net Income Common Stockholders,9371320000.0,2313600000.0,-128050000.0,-143600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,9371320000.0,2313600000.0,-128050000.0,-143600000.0
Minority Interests,0.0,0.0,5310000.0,480000.0
Net Income Including Noncontrolling Interests,9371320000.0,2313600000.0,-133360000.0,-144080000.0
Net Income Continuous Operations,9371320000.0,2313600000.0,-133360000.0,-144080000.0
Tax Provision,3028350000.0,580120000.0,55760000.0,-12830000.0
Pretax Income,12399670000.0,2893720000.0,-77600000.0,-156910000.0
Other Non Operating Income Expenses,73690000.0,68420000.0,101470000.0,33950000.0
Special Income Charges,-420000.0,-2720000.0,1900000.0,7770000.0
Other Special Charges,420000.0,180000.0,-6590000.0,-670000.0
Write Off,0.0,2540000.0,4690000.0,-7100000.0
Net Non Operating Interest Income Expense,-1001540000.0,-1075240000.0,-566130000.0,-346860000.0
Total Other Finance Cost,657300000.0,356840000.0,207450000.0,112610000.0
Interest Expense Non Operating,1117160000.0,854920000.0,478820000.0,317420000.0
Interest Income Non Operating,772920000.0,136520000.0,120140000.0,83170000.0
Operating Income,13353550000.0,3964830000.0,548120000.0,178730000.0
Operating Expense,10862900000.0,3517460000.0,1740240000.0,1063280000.0
Other Operating Expenses,3267550000.0,1427670000.0,458960000.0,283450000.0
Depreciation And Amortization In Income Statement,4975190000.0,960930000.0,532330000.0,276010000.0
Amortization,480000.0,20140000.0,3220000.0,1840000.0
Depreciation Income Statement,4974710000.0,940790000.0,529110000.0,274170000.0
Selling General And Administration,1022750000.0,210370000.0,135510000.0,152160000.0
Selling And Marketing Expense,730070000.0,102520000.0,50030000.0,73610000.0
General And Administrative Expense,292680000.0,107850000.0,85480000.0,78550000.0
Rent And Landing Fees,108370000.0,26000000.0,12780000.0,7270000.0
Gross Profit,24216450000.0,7482290000.0,2288360000.0,1242010000.0
Cost Of Revenue,40890950000.0,23909680000.0,11985440000.0,6186700000.0
Total Revenue,65107400000.0,31391970000.0,14273800000.0,7428710000.0
Operating Revenue,65107400000.0,31391970000.0,14273800000.0,7428710000.0
