,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,8514480.0,1776059.403185,-12001011.473209,-13459393.966187,
Tax Rate For Calcs,0.156,0.110865,0.192942,0.203961,
Normalized EBITDA,13561580000.0,12214110000.0,10369130000.0,6854320000.0,
Total Unusual Items,-83630000.0,0.0,-62200000.0,-65990000.0,
Total Unusual Items Excluding Goodwill,54580000.0,16020000.0,-62200000.0,-65990000.0,
Net Income From Continuing Operation Net Minority Interest,7893430000.0,7856270000.0,6062480000.0,3419310000.0,
Reconciled Depreciation,2796700000.0,2421380000.0,2100400000.0,1834840000.0,
Reconciled Cost Of Revenue,26902760000.0,24374370000.0,23337880000.0,20216220000.0,
EBITDA,13616160000.0,12230130000.0,10306930000.0,6788330000.0,
EBIT,10819460000.0,9808750000.0,8206530000.0,4953490000.0,
Net Interest Income,-1130070000.0,-755030000.0,-689190000.0,-682220000.0,
Interest Expense,1464080000.0,968820000.0,690760000.0,655710000.0,
Interest Income,,361810000.0,151730000.0,78700000.0,130740000.0
Normalized Income,7847364480.0,7842026059.403185,6112678988.526791,3471840606.033813,
Net Income From Continuing And Discontinued Operation,7901550000.0,7892620000.0,6062480000.0,3419310000.0,
Total Expenses,44352300000.0,39379180000.0,37009160000.0,31396530000.0,
Rent Expense Supplemental,874950000.0,738740000.0,601400000.0,487230000.0,
Diluted Average Shares,203124679.0,203099835.0,203099414.0,203097180.0,
Basic Average Shares,203099835.0,203099835.0,203069835.0,202955918.0,
Diluted EPS,38.9,38.86,29.85,16.84,
Basic EPS,38.9,38.86,29.85,16.85,
Diluted NI Availto Com Stockholders,7901550000.0,7892620000.0,6062480000.0,3419310000.0,
Net Income Common Stockholders,7901550000.0,7892620000.0,6062480000.0,3419310000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,7901550000.0,7892620000.0,6062480000.0,3419310000.0,
Minority Interests,-4760000.0,-3620000.0,-3180000.0,-1890000.0,
Net Income Including Noncontrolling Interests,7906310000.0,7896240000.0,6065660000.0,3421200000.0,
Net Income Discontinuous Operations,8120000.0,36350000.0,,,
Net Income Continuous Operations,7898190000.0,7859890000.0,6065660000.0,3421200000.0,
Tax Provision,1457190000.0,980040000.0,1450110000.0,876580000.0,
Pretax Income,9355380000.0,8839930000.0,7515770000.0,4297780000.0,
Other Non Operating Income Expenses,920350000.0,179340000.0,296130000.0,68530000.0,
Special Income Charges,-83630000.0,0.0,-67350000.0,-8530000.0,
Other Special Charges,,21940000.0,62880000.0,-59760000.0,50260000.0
Write Off,,26350000.0,4470000.0,68290000.0,32330000.0
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,-1464080000.0,-755030000.0,-689190000.0,-682220000.0,
Total Other Finance Cost,,148020000.0,150160000.0,105210000.0,69510000.0
Interest Expense Non Operating,1464080000.0,968820000.0,690760000.0,655710000.0,
Interest Income Non Operating,503820000.0,361810000.0,151730000.0,78700000.0,
Operating Income,9982740000.0,9377380000.0,7901450000.0,5048000000.0,
Operating Expense,24159200000.0,15004810000.0,13671280000.0,11180310000.0,
Other Operating Expenses,213990000.0,-87300000.0,346990000.0,266670000.0,
Depreciation And Amortization In Income Statement,2781130000.0,2414790000.0,2100400000.0,1834840000.0,
Amortization,,362340000.0,257210000.0,131830000.0,151960000.0
Depreciation Income Statement,2781130000.0,2052450000.0,1843190000.0,1703010000.0,
Selling General And Administration,3671460000.0,2934830000.0,2748730000.0,1867840000.0,
Selling And Marketing Expense,,1375300000.0,1166770000.0,831130000.0,658660000.0
General And Administrative Expense,,1559530000.0,1581960000.0,1036710000.0,983120000.0
Rent And Landing Fees,,150490000.0,146770000.0,164410000.0,197430000.0
Gross Profit,27733770000.0,24382190000.0,21572730000.0,16228310000.0,
Cost Of Revenue,26902760000.0,24374370000.0,23337880000.0,20216220000.0,
Total Revenue,54829770000.0,48756560000.0,44910610000.0,36444530000.0,
Operating Revenue,54636530000.0,48756560000.0,44910610000.0,36444530000.0,
