,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,121785461.624154,90674971.761798,-38734428.595925,-2183267.928367
Tax Rate For Calcs,0.25576,0.244085,0.244243,0.250375
Normalized EBITDA,15972960000.0,13330450000.0,11185360000.0,8345630000.0
Total Unusual Items,476170000.0,371490000.0,-158590000.0,-8720000.0
Total Unusual Items Excluding Goodwill,476170000.0,371490000.0,-158590000.0,-8720000.0
Net Income From Continuing Operation Net Minority Interest,7148000000.0,5973460000.0,4331050000.0,2242090000.0
Reconciled Depreciation,3427210000.0,2743010000.0,2445840000.0,2315770000.0
Reconciled Cost Of Revenue,217608110000.0,158345930000.0,118722240000.0,91262880000.0
EBITDA,16449130000.0,13701940000.0,11026770000.0,8336910000.0
EBIT,13021920000.0,10958930000.0,8580930000.0,6021140000.0
Net Interest Income,-3458750000.0,-3202020000.0,-3262150000.0,-3375980000.0
Interest Expense,3425910000.0,3070680000.0,2865710000.0,3032580000.0
Interest Income,764920000.0,583910000.0,272620000.0,227760000.0
Normalized Income,6793615461.624154,5692644971.761798,4450905571.404075,2248626732.071633
Net Income From Continuing And Discontinued Operation,7148000000.0,5973460000.0,4331050000.0,2242090000.0
Total Expenses,237048670000.0,174177650000.0,131314520000.0,101538850000.0
Rent Expense Supplemental,534480000.0,453310000.0,392130000.0,332940000.0
Diluted Average Shares,1031504097.0,1031830643.0,1030053057.0,1030053057.0
Basic Average Shares,1031108829.0,1030053057.0,1030053057.0,1030053057.0
Diluted EPS,6.93,5.8,4.2,2.18
Basic EPS,6.93,5.8,4.2,2.18
Diluted NI Availto Com Stockholders,7148000000.0,5973460000.0,4331050000.0,2242090000.0
Net Income Common Stockholders,7148000000.0,5973460000.0,4331050000.0,2242090000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,7148000000.0,5973460000.0,4331050000.0,2242090000.0
Minority Interests,6270000.0,10610000.0,11730000.0,1790000.0
Net Income Including Noncontrolling Interests,7141730000.0,5962850000.0,4319320000.0,2240300000.0
Net Income Continuous Operations,7141730000.0,5962850000.0,4319320000.0,2240300000.0
Tax Provision,2454280000.0,1925400000.0,1395900000.0,748260000.0
Pretax Income,9596010000.0,7888250000.0,5715220000.0,2988560000.0
Other Non Operating Income Expenses,128830000.0,159660000.0,129550000.0,75780000.0
Special Income Charges,471820000.0,384510000.0,-198910000.0,130820000.0
Other Special Charges,-547710000.0,-442540000.0,145880000.0,-348920000.0
Write Off,1680000.0,1640000.0,36370000.0,55880000.0
Impairment Of Capital Assets,74210000.0,56390000.0,16660000.0,162220000.0
Net Non Operating Interest Income Expense,-3458750000.0,-3202020000.0,-3262150000.0,-3375980000.0
Total Other Finance Cost,797760000.0,715250000.0,669060000.0,571160000.0
Interest Expense Non Operating,3425910000.0,3070680000.0,2865710000.0,3032580000.0
Interest Income Non Operating,764920000.0,583910000.0,272620000.0,227760000.0
Operating Income,12406440000.0,10548000000.0,8935580000.0,6269420000.0
Operating Expense,19440560000.0,15831720000.0,12592280000.0,10275970000.0
Other Operating Expenses,3565770000.0,2645640000.0,1969280000.0,1412930000.0
Depreciation And Amortization In Income Statement,3427210000.0,2743010000.0,2445840000.0,2315770000.0
Amortization,18970000.0,28450000.0,39540000.0,45180000.0
Depreciation Income Statement,3408240000.0,2714560000.0,2406300000.0,2270590000.0
Selling General And Administration,5411980000.0,4198750000.0,3440420000.0,2739220000.0
Selling And Marketing Expense,4972710000.0,3792750000.0,3117090000.0,2494070000.0
General And Administrative Expense,439270000.0,406000000.0,323330000.0,245150000.0
Rent And Landing Fees,534480000.0,453310000.0,392130000.0,332940000.0
Gross Profit,31847000000.0,26379720000.0,21527860000.0,16545390000.0
Cost Of Revenue,217608110000.0,158345930000.0,118722240000.0,91262880000.0
Total Revenue,249455110000.0,184725650000.0,140250100000.0,107808270000.0
Operating Revenue,249455110000.0,184725650000.0,140250100000.0,107808270000.0
