,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,1955520000.0,414150000.0,1048080000.0,0.0,
Tax Rate For Calcs,0.252,0.251,0.2382,0.20223,
Normalized EBITDA,272130000000.0,255280000000.0,235460000000.0,215960000000.0,
Total Unusual Items,7760000000.0,1650000000.0,4400000000.0,1150000000.0,
Total Unusual Items Excluding Goodwill,7760000000.0,1650000000.0,4400000000.0,1150000000.0,
Net Income From Continuing Operation Net Minority Interest,173900000000.0,157020000000.0,148510000000.0,134990000000.0,
Reconciled Depreciation,40840000000.0,41730000000.0,41450000000.0,43260000000.0,
Reconciled Cost Of Revenue,698340000000.0,649650000000.0,583220000000.0,475360000000.0,
EBITDA,279890000000.0,256930000000.0,239860000000.0,215960000000.0,
EBIT,239050000000.0,215200000000.0,198410000000.0,172700000000.0,
Net Interest Income,9230000000.0,7200000000.0,4160000000.0,-3190000000.0,
Interest Expense,6440000000.0,5530000000.0,3530000000.0,3190000000.0,
Interest Income,15670000000.0,12730000000.0,7690000000.0,5840000000.0,
Normalized Income,168095520000.0,155784150000.0,145158080000.0,134990000000.0,
Net Income From Continuing And Discontinued Operation,173900000000.0,157020000000.0,148510000000.0,134990000000.0,
Total Expenses,804730000000.0,753080000000.0,680230000000.0,569320000000.0,
Rent Expense Supplemental,980000000.0,680000000.0,670000000.0,700000000.0,
Diluted Average Shares,2713371821.0,2713865535.0,2710699199.0,2712276472.0,
Basic Average Shares,2710595926.0,2707840239.0,2707383472.0,2712276472.0,
Diluted EPS,64.09,57.86,54.79,49.77,
Basic EPS,64.16,57.99,54.85,49.77,
Diluted NI Availto Com Stockholders,173900000000.0,157020000000.0,148510000000.0,134990000000.0,
Net Income Common Stockholders,173900000000.0,157020000000.0,148510000000.0,134990000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,173900000000.0,157020000000.0,148510000000.0,134990000000.0,
Minority Interests,-90000000.0,-80000000.0,60000000.0,-240000000.0,
Net Income Including Noncontrolling Interests,173990000000.0,157100000000.0,148450000000.0,135230000000.0,
Net Income Continuous Operations,173990000000.0,157100000000.0,148450000000.0,135230000000.0,
Tax Provision,58620000000.0,52570000000.0,46430000000.0,34280000000.0,
Pretax Income,232610000000.0,209670000000.0,194880000000.0,169510000000.0,
Other Non Operating Income Expenses,-151090000000.0,-145250000000.0,-148900000000.0,-114480000000.0,
Special Income Charges,5840000000.0,40000000.0,3320000000.0,150000000.0,
Other Special Charges,-5840000000.0,-40000000.0,-3320000000.0,-150000000.0,
Net Non Operating Interest Income Expense,9230000000.0,7200000000.0,4160000000.0,-3190000000.0,
Total Other Finance Cost,,,,720000000.0,1350000000.0
Interest Expense Non Operating,6440000000.0,5530000000.0,3530000000.0,3190000000.0,
Interest Income Non Operating,15670000000.0,12730000000.0,7690000000.0,5840000000.0,
Operating Income,365820000000.0,346050000000.0,334330000000.0,287190000000.0,
Operating Expense,106390000000.0,103430000000.0,97010000000.0,93960000000.0,
Other Operating Expenses,44690000000.0,41840000000.0,37790000000.0,50700000000.0,
Depreciation And Amortization In Income Statement,40840000000.0,41730000000.0,41450000000.0,43260000000.0,
Depreciation Income Statement,40840000000.0,41730000000.0,41450000000.0,43260000000.0,
Research And Development,,,,205000000.0,189000000.0
Selling General And Administration,14200000000.0,13090000000.0,11580000000.0,11140000000.0,
General And Administrative Expense,14200000000.0,13090000000.0,11580000000.0,11140000000.0,
Rent And Landing Fees,980000000.0,680000000.0,670000000.0,700000000.0,
Gross Profit,472210000000.0,449480000000.0,431340000000.0,381150000000.0,
Cost Of Revenue,698340000000.0,649650000000.0,583220000000.0,475360000000.0,
Total Revenue,1170550000000.0,1099130000000.0,1014560000000.0,856510000000.0,
Operating Revenue,1170550000000.0,1099130000000.0,1014560000000.0,856510000000.0,
