,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,633485580.0,223691100.0,50329549.2,263880318.0
Tax Rate For Calcs,0.2041,0.1907,0.2163,0.2642
Normalized EBITDA,32480600000.0,27067100000.0,20141638000.0,20971200000.0
Total Unusual Items,3103800000.0,1173000000.0,232684000.0,998790000.0
Total Unusual Items Excluding Goodwill,3103800000.0,1173000000.0,232684000.0,998790000.0
Net Income From Continuing Operation Net Minority Interest,19864300000.0,19119200000.0,12818591000.0,14334750000.0
Reconciled Depreciation,6212200000.0,3982500000.0,3259195000.0,1666200000.0
Reconciled Cost Of Revenue,35691800000.0,32573100000.0,29623271000.0,24700080000.0
EBITDA,35584400000.0,28240100000.0,20374322000.0,21969990000.0
EBIT,29372200000.0,24257600000.0,17115127000.0,20303790000.0
Net Interest Income,-3640400000.0,53700000.0,-330004000.0,-468800000.0
Interest Expense,4208900000.0,278200000.0,402736000.0,557800000.0
Interest Income,679100000.0,396100000.0,127641000.0,129230000.0
Normalized Income,17393985580.0,18169891100.0,12636236549.2,13599840318.0
Net Income From Continuing And Discontinued Operation,19909600000.0,19129000000.0,12818591000.0,14334750000.0
Total Expenses,96916100000.0,80200200000.0,71078166000.0,58979210000.0
Rent Expense Supplemental,256800000.0,216800000.0,204261000.0,212570000.0
Diluted Average Shares,404702384.0,401167343.0,400588440.0,400588440.0
Basic Average Shares,403971515.0,400588440.0,400588440.0,400588440.0
Diluted EPS,49.2,47.68,31.999403,35.784233
Basic EPS,49.28,47.75,31.999403,35.784233
Diluted NI Availto Com Stockholders,19909600000.0,19129000000.0,12818591000.0,14334750000.0
Net Income Common Stockholders,19909600000.0,19129000000.0,12818591000.0,14334750000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,19909600000.0,19129000000.0,12818591000.0,14334750000.0
Minority Interests,-201600000.0,-288700000.0,-278167000.0,-194810000.0
Net Income Including Noncontrolling Interests,20111200000.0,19417700000.0,13096758000.0,14529560000.0
Net Income Discontinuous Operations,45300000.0,9800000.0,,
Net Income Continuous Operations,20065900000.0,19407900000.0,13096758000.0,14529560000.0
Tax Provision,5097400000.0,4571500000.0,3615633000.0,5216430000.0
Pretax Income,25163300000.0,23979400000.0,16712391000.0,19745990000.0
Other Non Operating Income Expenses,196100000.0,123500000.0,165217000.0,146700000.0
Special Income Charges,1495400000.0,-162300000.0,-141626000.0,124460000.0
Other Special Charges,-1595600000.0,-15500000.0,-59717000.0,23880000.0
Write Off,56700000.0,130900000.0,154266000.0,-148340000.0
Impairment Of Capital Assets,43500000.0,46900000.0,47077000.0,0.0
Net Non Operating Interest Income Expense,-3640400000.0,53700000.0,-330004000.0,-468800000.0
Total Other Finance Cost,110600000.0,64200000.0,54909000.0,40230000.0
Interest Expense Non Operating,4208900000.0,278200000.0,402736000.0,557800000.0
Interest Income Non Operating,679100000.0,396100000.0,127641000.0,129230000.0
Operating Income,25158300000.0,22392700000.0,16416164000.0,18836340000.0
Operating Expense,61224300000.0,47627100000.0,41454895000.0,34279130000.0
Other Operating Expenses,13677800000.0,10675200000.0,11973642000.0,9585830000.0
Depreciation And Amortization In Income Statement,6212200000.0,3784200000.0,3259195000.0,1666200000.0
Amortization,3622900000.0,1623800000.0,1588347000.0,252160000.0
Depreciation Income Statement,2589300000.0,2160400000.0,1670848000.0,1414040000.0
Selling General And Administration,13803900000.0,9849800000.0,6690590000.0,6585810000.0
Selling And Marketing Expense,9316300000.0,7258900000.0,4576131000.0,5338940000.0
General And Administrative Expense,4487600000.0,2590900000.0,2114459000.0,1246870000.0
Rent And Landing Fees,256800000.0,216800000.0,204261000.0,212570000.0
Gross Profit,86382600000.0,70019800000.0,57871059000.0,53115470000.0
Cost Of Revenue,35691800000.0,32573100000.0,29623271000.0,24700080000.0
Total Revenue,122074400000.0,102592900000.0,87494330000.0,77815550000.0
Operating Revenue,122074400000.0,102592900000.0,87494330000.0,77815550000.0
