,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,794990400.0,947925300.0,245785960.0,340458000.0,
Tax Rate For Calcs,0.2274,0.1873,0.2492,0.1902,
Normalized EBITDA,7615800000.0,5348700000.0,5371500000.0,5279500000.0,
Total Unusual Items,3496000000.0,5061000000.0,986300000.0,1790000000.0,
Total Unusual Items Excluding Goodwill,3496000000.0,5061000000.0,986300000.0,1790000000.0,
Net Income From Continuing Operation Net Minority Interest,7314900000.0,7656800000.0,4373600000.0,5342900000.0,
Reconciled Depreciation,455400000.0,422600000.0,399400000.0,368200000.0,
Reconciled Cost Of Revenue,4260100000.0,3982000000.0,3815400000.0,3763700000.0,
EBITDA,11111800000.0,10409700000.0,6357800000.0,7069500000.0,
EBIT,10656400000.0,9987100000.0,5958400000.0,6701300000.0,
Net Interest Income,275900000.0,227600000.0,135100000.0,-2000000.0,
Interest Expense,134700000.0,118700000.0,102200000.0,99500000.0,
Interest Income,410600000.0,346300000.0,237300000.0,97500000.0,
Normalized Income,4613890400.0,3543725300.0,3633085960.0,3893358000.0,
Net Income From Continuing And Discontinued Operation,7314900000.0,7656800000.0,4373600000.0,5342900000.0,
Total Expenses,7938800000.0,7442500000.0,6940900000.0,6570500000.0,
Rent Expense Supplemental,22200000.0,25500000.0,21000000.0,19200000.0,
Diluted Average Shares,128100000.0,127200000.0,127000000.0,127300000.0,
Basic Average Shares,127600000.0,127100000.0,126900000.0,126800000.0,
Diluted EPS,57.11,60.22,34.44,41.96,
Basic EPS,57.35,60.26,34.45,42.12,
Diluted NI Availto Com Stockholders,7314900000.0,7656800000.0,4373600000.0,5342900000.0,
Net Income Common Stockholders,7314900000.0,7656800000.0,4373600000.0,5342900000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,7314900000.0,7656800000.0,4373600000.0,5342900000.0,
Minority Interests,-814700000.0,-363500000.0,-23200000.0,3000000.0,
Net Income Including Noncontrolling Interests,8129600000.0,8020300000.0,4396800000.0,5345900000.0,
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,8129600000.0,8020300000.0,4396800000.0,5345900000.0,
Tax Provision,2392100000.0,1848100000.0,1459400000.0,1255900000.0,
Pretax Income,10521700000.0,9868400000.0,5856200000.0,6601800000.0,
Other Non Operating Income Expenses,236800000.0,197100000.0,258300000.0,149000000.0,
Special Income Charges,-2900000.0,-9700000.0,-1600000.0,-900000.0,
Other Special Charges,2900000.0,9700000.0,1600000.0,900000.0,
Write Off,,,,0.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,275900000.0,227600000.0,135100000.0,-2000000.0,
Interest Expense Non Operating,134700000.0,118700000.0,102200000.0,99500000.0,
Interest Income Non Operating,410600000.0,346300000.0,237300000.0,97500000.0,
Operating Income,6514300000.0,4378100000.0,4372800000.0,4618000000.0,
Operating Expense,3678700000.0,3460500000.0,3125500000.0,2806800000.0,
Other Operating Expenses,1642500000.0,1475600000.0,1235900000.0,988900000.0,
Depreciation And Amortization In Income Statement,455400000.0,422600000.0,399400000.0,368200000.0,
Amortization,38100000.0,32400000.0,65800000.0,57400000.0,
Depreciation Income Statement,417300000.0,390200000.0,333600000.0,310800000.0,
Selling General And Administration,686100000.0,657400000.0,616400000.0,562700000.0,
Selling And Marketing Expense,179300000.0,224400000.0,219900000.0,198000000.0,
General And Administrative Expense,506800000.0,433000000.0,396500000.0,364700000.0,
Rent And Landing Fees,22200000.0,25500000.0,21000000.0,19200000.0,
Gross Profit,10193000000.0,7838600000.0,7498300000.0,7424800000.0,
Cost Of Revenue,4260100000.0,3982000000.0,3815400000.0,3763700000.0,
Total Revenue,14453100000.0,11820600000.0,11313700000.0,11188500000.0,
Operating Revenue,14453100000.0,11820600000.0,11313700000.0,11188500000.0,
