,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,375968197.866781,398350723.87638,-37757519.260954,277472094.920581,
Tax Rate For Calcs,0.167985,0.249437,0.23717,0.259078,
Normalized EBITDA,14045800000.0,13685600000.0,10113200000.0,10293600000.0,
Total Unusual Items,2238100000.0,1597000000.0,-159200000.0,1071000000.0,
Total Unusual Items Excluding Goodwill,2238100000.0,1597000000.0,-159200000.0,1071000000.0,
Net Income From Continuing Operation Net Minority Interest,11240500000.0,9430600000.0,6367800000.0,7364700000.0,
Reconciled Depreciation,2498700000.0,2332300000.0,1500600000.0,1320600000.0,
Reconciled Cost Of Revenue,73590000000.0,70807200000.0,62302100000.0,50634000000.0,
EBITDA,16283900000.0,15282600000.0,9954000000.0,11364600000.0,
EBIT,13785200000.0,12950300000.0,8453400000.0,10044000000.0,
Net Interest Income,1807400000.0,1809000000.0,1487600000.0,314000000.0,
Interest Expense,275100000.0,386000000.0,107500000.0,115700000.0,
Interest Income,2099100000.0,2225600000.0,1620300000.0,463700000.0,
Normalized Income,9378368197.866781,8231950723.87638,6489242480.739046,6571172094.920581,
Net Income From Continuing And Discontinued Operation,12649400000.0,10766500000.0,6367800000.0,7364700000.0,
Total Expenses,91823900000.0,87643300000.0,76006100000.0,62179100000.0,
Rent Expense Supplemental,158200000.0,153400000.0,57500000.0,65000000.0,
Diluted Average Shares,110021935.0,109939777.0,108376954.0,99883304.0,
Basic Average Shares,109953039.0,109753340.0,108210416.0,99445999.0,
Diluted EPS,114.98,97.93,58.76,73.73,
Basic EPS,115.04,98.1,58.85,74.06,
Diluted NI Availto Com Stockholders,12649400000.0,10766500000.0,6367800000.0,7364700000.0,
Net Income Common Stockholders,12649400000.0,10766500000.0,6367800000.0,7364700000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,12649400000.0,10766500000.0,6367800000.0,7364700000.0,
Minority Interests,-100000.0,300000.0,1300000.0,8600000.0,
Net Income Including Noncontrolling Interests,12649500000.0,10766200000.0,6366500000.0,7356100000.0,
Net Income Discontinuous Operations,1408900000.0,1335900000.0,,,
Net Income Continuous Operations,11240600000.0,9430300000.0,6366500000.0,7356100000.0,
Tax Provision,2269500000.0,3134000000.0,1979400000.0,2572200000.0,
Pretax Income,13510100000.0,12564300000.0,8345900000.0,9928300000.0,
Other Non Operating Income Expenses,80500000.0,72100000.0,286300000.0,187800000.0,
Special Income Charges,-175900000.0,68900000.0,-1040600000.0,123000000.0,
Other Special Charges,-19500000.0,-92000000.0,509200000.0,-138500000.0,
Write Off,195400000.0,23100000.0,516300000.0,15500000.0,
Impairment Of Capital Assets,,0.0,15100000.0,0.0,
Net Non Operating Interest Income Expense,1807400000.0,1809000000.0,1487600000.0,314000000.0,
Total Other Finance Cost,16600000.0,30600000.0,25200000.0,34000000.0,
Interest Expense Non Operating,275100000.0,386000000.0,107500000.0,115700000.0,
Interest Income Non Operating,2099100000.0,2225600000.0,1620300000.0,463700000.0,
Operating Income,9272700000.0,8894200000.0,6806000000.0,8649000000.0,
Operating Expense,18233900000.0,16836100000.0,13704000000.0,11545100000.0,
Other Operating Expenses,4074800000.0,4435300000.0,2944700000.0,2962400000.0,
Depreciation And Amortization In Income Statement,2436500000.0,2240600000.0,1500600000.0,1320600000.0,
Amortization,227600000.0,195300000.0,101400000.0,102500000.0,
Depreciation Income Statement,2208900000.0,2045300000.0,1399200000.0,1218100000.0,
Research And Development,,78500000.0,105300000.0,64600000.0,68900000.0
Selling General And Administration,2498200000.0,2254200000.0,2780400000.0,2288700000.0,
Selling And Marketing Expense,1831500000.0,1667300000.0,1974200000.0,1729000000.0,
General And Administrative Expense,666700000.0,586900000.0,806200000.0,559700000.0,
Rent And Landing Fees,158200000.0,153400000.0,57500000.0,65000000.0,
Gross Profit,27506600000.0,25730300000.0,20510000000.0,20194100000.0,
Cost Of Revenue,73590000000.0,70807200000.0,62302100000.0,50634000000.0,
Total Revenue,101096600000.0,96537500000.0,82812100000.0,70828100000.0,
Operating Revenue,101096600000.0,96537500000.0,82812100000.0,70828100000.0,
