,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-140220747.23205,-75267738.083565,-52356634.188493,-92172453.169696
Tax Rate For Calcs,0.247277,0.250001,0.256399,0.255779
Normalized EBITDA,6021460000.0,3670080000.0,2394230000.0,1510300000.0
Total Unusual Items,-567060000.0,-301070000.0,-204200000.0,-360360000.0
Total Unusual Items Excluding Goodwill,-567060000.0,-301070000.0,-204200000.0,-360360000.0
Net Income From Continuing Operation Net Minority Interest,3452990000.0,2371040000.0,1497360000.0,645210000.0
Reconciled Depreciation,168080000.0,134140000.0,127140000.0,117810000.0
Reconciled Cost Of Revenue,5621800000.0,5242810000.0,4125220000.0,3036510000.0
EBITDA,5454400000.0,3369010000.0,2190030000.0,1149940000.0
EBIT,5286320000.0,3234870000.0,2062890000.0,1032130000.0
Net Interest Income,-414650000.0,435150000.0,538010000.0,726770000.0
Interest Expense,698990000.0,73480000.0,49230000.0,165170000.0
Interest Income,299840000.0,527250000.0,604620000.0,906510000.0
Normalized Income,3879829252.76795,2596842261.916435,1649203365.811507,913397546.830304
Net Income From Continuing And Discontinued Operation,3452990000.0,2371040000.0,1497360000.0,645210000.0
Total Expenses,6808280000.0,6352650000.0,4769060000.0,3634940000.0
Rent Expense Supplemental,58510000.0,49360000.0,27750000.0,15350000.0
Diluted Average Shares,1096214368.0,1032875826.0,1064237454.0,1064237454.0
Basic Average Shares,1077203019.0,1010691659.0,1064237454.0,1064237454.0
Diluted EPS,3.15,2.3,1.406979,0.606265
Basic EPS,3.21,2.35,1.406979,0.606265
Diluted NI Availto Com Stockholders,3452990000.0,2371040000.0,1497360000.0,645210000.0
Net Income Common Stockholders,3452990000.0,2371040000.0,1497360000.0,645210000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3452990000.0,2371040000.0,1497360000.0,645210000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,3452990000.0,2371040000.0,1497360000.0,645210000.0
Net Income Continuous Operations,3452990000.0,2371040000.0,1497360000.0,645210000.0
Tax Provision,1134340000.0,790350000.0,516300000.0,221750000.0
Pretax Income,4587330000.0,3161390000.0,2013660000.0,866960000.0
Other Non Operating Income Expenses,4150000.0,7930000.0,55170000.0,14390000.0
Special Income Charges,-744010000.0,-473900000.0,-323960000.0,-517580000.0
Other Special Charges,6810000.0,1130000.0,3400000.0,131910000.0
Write Off,737200000.0,472770000.0,320560000.0,385670000.0
Net Non Operating Interest Income Expense,-414650000.0,435150000.0,538010000.0,726770000.0
Total Other Finance Cost,15500000.0,18620000.0,17380000.0,14570000.0
Interest Expense Non Operating,698990000.0,73480000.0,49230000.0,165170000.0
Interest Income Non Operating,299840000.0,527250000.0,604620000.0,906510000.0
Operating Income,5564890000.0,3017070000.0,1596380000.0,462850000.0
Operating Expense,1186480000.0,1109840000.0,643840000.0,598430000.0
Other Operating Expenses,521790000.0,424750000.0,320160000.0,281840000.0
Depreciation And Amortization In Income Statement,168080000.0,134140000.0,127140000.0,117810000.0
Depreciation Income Statement,168080000.0,134140000.0,127140000.0,117810000.0
Selling General And Administration,238440000.0,252100000.0,197310000.0,208540000.0
Selling And Marketing Expense,10190000.0,14350000.0,17080000.0,53410000.0
General And Administrative Expense,228250000.0,237750000.0,180230000.0,155130000.0
Rent And Landing Fees,58510000.0,49360000.0,27750000.0,15350000.0
Gross Profit,6751370000.0,4126910000.0,2240220000.0,1061280000.0
Cost Of Revenue,5621800000.0,5242810000.0,4125220000.0,3036510000.0
Total Revenue,12373170000.0,9369720000.0,6365440000.0,4097790000.0
Operating Revenue,12373170000.0,9369720000.0,6365440000.0,4097790000.0
