,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,91526084.485509,49928855.627222,37967590.495524,40030930.834018,
Tax Rate For Calcs,0.255488,0.264846,0.232303,0.264335,
Normalized EBITDA,7151720000.0,5498760000.0,6935620000.0,6101190000.0,
Total Unusual Items,358240000.0,188520000.0,163440000.0,151440000.0,
Total Unusual Items Excluding Goodwill,358240000.0,188520000.0,163440000.0,151440000.0,
Net Income From Continuing Operation Net Minority Interest,5054960000.0,3695410000.0,5022090000.0,4235580000.0,
Reconciled Depreciation,660580000.0,621890000.0,518780000.0,448140000.0,
Reconciled Cost Of Revenue,18832800000.0,17986110000.0,22854860000.0,19235900000.0,
EBITDA,7509960000.0,5687280000.0,7099060000.0,6252630000.0,
EBIT,6849380000.0,5065390000.0,6580280000.0,5804490000.0,
Net Interest Income,756890000.0,533040000.0,187290000.0,23770000.0,
Interest Expense,47030000.0,35910000.0,38520000.0,47180000.0,
Interest Income,822820000.0,589970000.0,249350000.0,103540000.0,
Normalized Income,4788246084.485509,3556818855.627222,4896617590.495524,4124170930.834018,
Net Income From Continuing And Discontinued Operation,5054960000.0,3695410000.0,5022090000.0,4235580000.0,
Total Expenses,25515940000.0,23903010000.0,28575490000.0,24740790000.0,
Rent Expense Supplemental,44870000.0,50950000.0,39280000.0,28340000.0,
Diluted Average Shares,499145736.0,499145736.0,499145736.0,499145736.0,
Basic Average Shares,499145736.0,499145736.0,499145736.0,499145736.0,
Diluted EPS,10.13,7.4,10.06,8.49,
Basic EPS,10.13,7.4,10.06,8.49,
Diluted NI Availto Com Stockholders,5054960000.0,3695410000.0,5022090000.0,4235580000.0,
Net Income Common Stockholders,5054960000.0,3695410000.0,5022090000.0,4235580000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,5054960000.0,3695410000.0,5022090000.0,4235580000.0,
Minority Interests,-9470000.0,-2030000.0,0.0,130000.0,
Net Income Including Noncontrolling Interests,5064430000.0,3697440000.0,5022090000.0,4235450000.0,
Net Income Continuous Operations,5064430000.0,3697440000.0,5022090000.0,4235450000.0,
Tax Provision,1737920000.0,1332040000.0,1519670000.0,1521860000.0,
Pretax Income,6802350000.0,5029480000.0,6541760000.0,5757310000.0,
Other Non Operating Income Expenses,9280000.0,31440000.0,17600000.0,12670000.0,
Special Income Charges,-6650000.0,-142800000.0,-2610000.0,6260000.0,
Other Special Charges,800000.0,-2140000.0,-4370000.0,-6540000.0,
Write Off,5850000.0,144940000.0,1290000.0,0.0,
Impairment Of Capital Assets,,0.0,1320000.0,280000.0,10000.0
Net Non Operating Interest Income Expense,756890000.0,533040000.0,187290000.0,23770000.0,
Total Other Finance Cost,18900000.0,21020000.0,23540000.0,32590000.0,
Interest Expense Non Operating,47030000.0,35910000.0,38520000.0,47180000.0,
Interest Income Non Operating,822820000.0,589970000.0,249350000.0,103540000.0,
Operating Income,5673930000.0,4274660000.0,6157920000.0,5618170000.0,
Operating Expense,6683140000.0,5916900000.0,5720630000.0,5504890000.0,
Other Operating Expenses,1649820000.0,1592220000.0,1645370000.0,1506710000.0,
Depreciation And Amortization In Income Statement,660580000.0,621890000.0,518780000.0,448140000.0,
Amortization,30060000.0,35460000.0,28940000.0,,
Depreciation Income Statement,630520000.0,586430000.0,489840000.0,448140000.0,
Research And Development,15810000.0,13420000.0,11250000.0,12030000.0,
Selling General And Administration,1494270000.0,1212410000.0,1393570000.0,1463460000.0,
Selling And Marketing Expense,1230190000.0,988470000.0,1206000000.0,1306680000.0,
General And Administrative Expense,264080000.0,223940000.0,187570000.0,156780000.0,
Rent And Landing Fees,44870000.0,50950000.0,39280000.0,28340000.0,
Gross Profit,12357070000.0,10191560000.0,11878550000.0,11123060000.0,
Cost Of Revenue,18832800000.0,17986110000.0,22854860000.0,19235900000.0,
Total Revenue,31189870000.0,28177670000.0,34733410000.0,30358960000.0,
Operating Revenue,31189870000.0,28177670000.0,34733410000.0,30358960000.0,
