,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-241931189.821045,-45883455.945552,-22750527.632487,-10030236.95925
Tax Rate For Calcs,0.256373,0.237664,0.274235,0.300685
Normalized EBITDA,9993960000.0,8916720000.0,6849650000.0,4930918000.0
Total Unusual Items,-943670000.0,-193060000.0,-82960000.0,-33358000.0
Total Unusual Items Excluding Goodwill,-943670000.0,-193060000.0,-82960000.0,-33358000.0
Net Income From Continuing Operation Net Minority Interest,4814370000.0,4781940000.0,3260790000.0,1961979000.0
Reconciled Depreciation,1937480000.0,1727280000.0,1499150000.0,1297129000.0
Reconciled Cost Of Revenue,8796690000.0,7593600000.0,6252850000.0,5429269000.0
EBITDA,9050290000.0,8723660000.0,6766690000.0,4897560000.0
EBIT,7112810000.0,6996380000.0,5267540000.0,3600431000.0
Net Interest Income,-40310000.0,-241030000.0,-507930000.0,-794860000.0
Interest Expense,640240000.0,725390000.0,774640000.0,794860000.0
Interest Income,703180000.0,596780000.0,355360000.0,167220000.0
Normalized Income,5516108810.178955,4929116544.054448,3320999472.367513,1985306763.04075
Net Income From Continuing And Discontinued Operation,4814370000.0,4781940000.0,3260790000.0,1961979000.0
Total Expenses,28999290000.0,25826800000.0,21837410000.0,18424379000.0
Rent Expense Supplemental,712380000.0,636760000.0,633670000.0,537560000.0
Diluted Average Shares,268607382.0,268607382.0,259460833.0,253650504.0
Basic Average Shares,268607382.0,268607382.0,259208847.0,253236430.0
Diluted EPS,17.92,17.8,12.57,7.73497
Basic EPS,17.92,17.8,12.58,7.747618
Diluted NI Availto Com Stockholders,4814370000.0,4781940000.0,3260790000.0,1961979000.0
Net Income Common Stockholders,4814370000.0,4781940000.0,3260790000.0,1961979000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4814370000.0,4781940000.0,3260790000.0,1961979000.0
Minority Interests,1190000.0,1340000.0,0.0,0.0
Net Income Including Noncontrolling Interests,4813180000.0,4780600000.0,3260790000.0,1961979000.0
Net Income Continuous Operations,4813180000.0,4780600000.0,3260790000.0,1961979000.0
Tax Provision,1659390000.0,1490390000.0,1232110000.0,843592000.0
Pretax Income,6472570000.0,6270990000.0,4492900000.0,2805571000.0
Other Non Operating Income Expenses,85330000.0,141660000.0,137520000.0,385189000.0
Special Income Charges,-943670000.0,-193060000.0,-82960000.0,-33358000.0
Other Special Charges,496500000.0,-8200000.0,6770000.0,-26320000.0
Write Off,447170000.0,201260000.0,76190000.0,33358000.0
Net Non Operating Interest Income Expense,-40310000.0,-241030000.0,-507930000.0,-794860000.0
Total Other Finance Cost,103250000.0,112420000.0,88650000.0,73680000.0
Interest Expense Non Operating,640240000.0,725390000.0,774640000.0,794860000.0
Interest Income Non Operating,703180000.0,596780000.0,355360000.0,167220000.0
Operating Income,7367520000.0,6582620000.0,4990630000.0,3248600000.0
Operating Expense,20202600000.0,18233200000.0,15584560000.0,12995110000.0
Other Operating Expenses,3829380000.0,3611450000.0,3132730000.0,3667398000.0
Depreciation And Amortization In Income Statement,1937480000.0,1727280000.0,1499150000.0,1297129000.0
Amortization,18350000.0,25020000.0,25040000.0,22560000.0
Depreciation Income Statement,1919130000.0,1702260000.0,1474110000.0,1297129000.0
Research And Development,4140000.0,420000.0,340000.0,590000.0
Selling General And Administration,6030140000.0,5250400000.0,4211290000.0,2350972000.0
Selling And Marketing Expense,298210000.0,291850000.0,249070000.0,31180000.0
General And Administrative Expense,5731930000.0,4958550000.0,3962220000.0,2350972000.0
Rent And Landing Fees,712380000.0,636760000.0,633670000.0,537560000.0
Gross Profit,27570120000.0,24815820000.0,20575190000.0,16243710000.0
Cost Of Revenue,8796690000.0,7593600000.0,6252850000.0,5429269000.0
Total Revenue,36366810000.0,32409420000.0,26828040000.0,21672979000.0
Operating Revenue,36366810000.0,32409420000.0,26828040000.0,21672979000.0
