,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,1022312060.0,1189295231.081467,1162738080.0,1183775727.815783
Tax Rate For Calcs,0.2233,0.236032,0.2196,0.223472
Normalized EBITDA,17789600000.0,21324200000.0,18134900000.0,15006800000.0
Total Unusual Items,4578200000.0,5038700000.0,5294800000.0,5297200000.0
Total Unusual Items Excluding Goodwill,4578200000.0,5038700000.0,5294800000.0,5297200000.0
Net Income From Continuing Operation Net Minority Interest,12813900000.0,15506900000.0,13417500000.0,11101400000.0
Reconciled Depreciation,472300000.0,377800000.0,423200000.0,370700000.0
Reconciled Cost Of Revenue,184063100000.0,201708500000.0,187200700000.0,179033300000.0
EBITDA,22367800000.0,26362900000.0,23429700000.0,20304000000.0
EBIT,21895500000.0,25985100000.0,23006500000.0,19933300000.0
Net Interest Income,-429600000.0,707500000.0,-1252300000.0,-2971600000.0
Interest Expense,5395200000.0,5684900000.0,5813700000.0,5637100000.0
Interest Income,4261700000.0,5642700000.0,4279500000.0,2345900000.0
Normalized Income,9258012060.0,11657495231.081467,9285438080.0,6987975727.815783
Net Income From Continuing And Discontinued Operation,12813900000.0,15506900000.0,13417500000.0,11101400000.0
Total Expenses,188286600000.0,205200500000.0,190574700000.0,182205400000.0
Rent Expense Supplemental,164700000.0,150700000.0,151100000.0,79300000.0
Diluted Average Shares,2085020100.0,2085020100.0,2085020100.0,2085020100.0
Basic Average Shares,2085020100.0,2085020100.0,2085020100.0,2085020100.0
Diluted EPS,6.15,7.44,6.81,5.32
Basic EPS,6.15,7.44,6.81,5.32
Diluted NI Availto Com Stockholders,12813900000.0,15506900000.0,13417500000.0,11101400000.0
Net Income Common Stockholders,12813900000.0,15506900000.0,13417500000.0,11101400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,12813900000.0,15506900000.0,13417500000.0,11101400000.0
Minority Interests,-1300000.0,-1700000.0,0.0,0.0
Net Income Including Noncontrolling Interests,12815200000.0,15508700000.0,13417500000.0,11101400000.0
Net Income Continuous Operations,12815200000.0,15508700000.0,13417500000.0,11101400000.0
Tax Provision,3685100000.0,4791500000.0,3775300000.0,3194800000.0
Pretax Income,16500300000.0,20300200000.0,17192800000.0,14296200000.0
Other Non Operating Income Expenses,453900000.0,161900000.0,108100000.0,39600000.0
Special Income Charges,4578200000.0,5038700000.0,5294800000.0,5297200000.0
Other Special Charges,-4578200000.0,-5038700000.0,-5294800000.0,-5297200000.0
Write Off,0.0,0.0,,
Net Non Operating Interest Income Expense,-429600000.0,707500000.0,-1252300000.0,-2971600000.0
Total Other Finance Cost,-703900000.0,-749700000.0,-281900000.0,-319600000.0
Interest Expense Non Operating,5395200000.0,5684900000.0,5813700000.0,5637100000.0
Interest Income Non Operating,4261700000.0,5642700000.0,4279500000.0,2345900000.0
Operating Income,10943600000.0,13584700000.0,12241000000.0,11611700000.0
Operating Expense,4223500000.0,3492000000.0,3374000000.0,3172100000.0
Other Operating Expenses,1505300000.0,972900000.0,845600000.0,619900000.0
Depreciation And Amortization In Income Statement,307400000.0,209400000.0,223200000.0,209100000.0
Amortization,59200000.0,60600000.0,61800000.0,53600000.0
Depreciation Income Statement,248200000.0,148800000.0,161400000.0,155500000.0
Selling General And Administration,417900000.0,315800000.0,305200000.0,220200000.0
Selling And Marketing Expense,69100000.0,72300000.0,162000000.0,62900000.0
General And Administrative Expense,348800000.0,243500000.0,143200000.0,157300000.0
Rent And Landing Fees,114700000.0,96600000.0,90200000.0,79300000.0
Gross Profit,15167100000.0,17076700000.0,15615000000.0,14783800000.0
Cost Of Revenue,184063100000.0,201708500000.0,187200700000.0,179033300000.0
Total Revenue,199230200000.0,218785200000.0,202815700000.0,193817100000.0
Operating Revenue,199230200000.0,218785200000.0,202815700000.0,193817100000.0
