,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,54775615.669737,36000093.861573,10863104.0,-2516425.0,
Tax Rate For Calcs,0.248529,0.253201,0.256,0.2635,
Normalized EBITDA,5274162000.0,4544904000.0,3763127000.0,2940070000.0,
Total Unusual Items,220399000.0,142180000.0,42434000.0,-9550000.0,
Total Unusual Items Excluding Goodwill,220399000.0,142180000.0,42434000.0,-9550000.0,
Net Income From Continuing Operation Net Minority Interest,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Reconciled Depreciation,543735000.0,535915000.0,540324000.0,500500000.0,
Reconciled Cost Of Revenue,3177056000.0,2416100000.0,1970667000.0,1779230000.0,
EBITDA,5494561000.0,4687084000.0,3805561000.0,2930520000.0,
EBIT,4950826000.0,4151169000.0,3265237000.0,2430020000.0,
Net Interest Income,6684000.0,-1429000.0,-7437000.0,-13480000.0,
Interest Expense,5293000.0,25519000.0,45103000.0,54840000.0,
Interest Income,17101000.0,30411000.0,44408000.0,47870000.0,
Normalized Income,3550799615.669737,2974852093.861573,2369286104.0,1756323575.0,
Net Income From Continuing And Discontinued Operation,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Total Expenses,7164709000.0,6117746000.0,5258865000.0,4723130000.0,
Rent Expense Supplemental,110298000.0,85581000.0,58980000.0,20000.0,
Diluted Average Shares,104616204.0,104616204.0,104616204.0,104616204.0,
Basic Average Shares,104616204.0,104616204.0,104616204.0,104616204.0,
Diluted EPS,35.52,29.45,22.949189,16.721023,
Basic EPS,35.52,29.45,22.949189,16.721023,
Diluted NI Availto Com Stockholders,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Net Income Common Stockholders,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Net Income Including Noncontrolling Interests,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Net Income Continuous Operations,3716423000.0,3081032000.0,2400857000.0,1749290000.0,
Tax Provision,1229110000.0,1044618000.0,819277000.0,625890000.0,
Pretax Income,4945533000.0,4125650000.0,3220134000.0,2375180000.0,
Other Non Operating Income Expenses,16218000.0,23554000.0,15872000.0,9730000.0,
Special Income Charges,-2238000.0,1533000.0,5265000.0,-61850000.0,
Other Special Charges,2238000.0,-1533000.0,-5265000.0,-2690000.0,
Write Off,,,0.0,64540000.0,4880000.0
Net Non Operating Interest Income Expense,6684000.0,-1429000.0,-7437000.0,-13480000.0,
Total Other Finance Cost,5124000.0,6321000.0,6742000.0,6510000.0,
Interest Expense Non Operating,5293000.0,25519000.0,45103000.0,54840000.0,
Interest Income Non Operating,17101000.0,30411000.0,44408000.0,47870000.0,
Operating Income,4633469000.0,3862827000.0,3047457000.0,2361270000.0,
Operating Expense,3987653000.0,3701646000.0,3288198000.0,2943900000.0,
Other Operating Expenses,1749380000.0,1669538000.0,1551033000.0,1264900000.0,
Depreciation And Amortization In Income Statement,543735000.0,535915000.0,540324000.0,500500000.0,
Amortization,3136000.0,3388000.0,33794000.0,33950000.0,
Depreciation Income Statement,540599000.0,532527000.0,506530000.0,466550000.0,
Selling General And Administration,474379000.0,442383000.0,342004000.0,320170000.0,
Selling And Marketing Expense,345518000.0,331096000.0,236985000.0,214360000.0,
General And Administrative Expense,128861000.0,111287000.0,105019000.0,105810000.0,
Rent And Landing Fees,110298000.0,85581000.0,58980000.0,20000.0,
Gross Profit,8621122000.0,7564473000.0,6335655000.0,5305170000.0,
Cost Of Revenue,3177056000.0,2416100000.0,1970667000.0,1779230000.0,
Total Revenue,11798178000.0,9980573000.0,8306322000.0,7084400000.0,
Operating Revenue,11798178000.0,9980573000.0,8306322000.0,7084400000.0,
