,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,400001019.6,420504265.8,293157105.2,216187465.8,
Tax Rate For Calcs,0.2521,0.2259,0.2309,0.2291,
Normalized EBITDA,14526565000.0,11251412000.0,9282543000.0,6527415000.0,
Total Unusual Items,1586676000.0,1861462000.0,1269628000.0,943638000.0,
Total Unusual Items Excluding Goodwill,1586676000.0,1861462000.0,1269628000.0,943638000.0,
Net Income From Continuing Operation Net Minority Interest,11526104000.0,9254224000.0,6904669000.0,4380692000.0,
Reconciled Depreciation,1279608000.0,1459557000.0,1536263000.0,1452055000.0,
Reconciled Cost Of Revenue,32719902000.0,21886446000.0,18001908000.0,12409744000.0,
EBITDA,16113241000.0,13112874000.0,10552171000.0,7471053000.0,
EBIT,14833633000.0,11653317000.0,9015908000.0,6018998000.0,
Net Interest Income,3498000.0,-33132000.0,-217876000.0,-259361000.0,
Interest Expense,123147000.0,137145000.0,290064000.0,336667000.0,
Interest Income,,104013000.0,72188000.0,80061000.0,45939000.0
Normalized Income,10339429019.6,7813266265.8,5928198105.2,3653241465.8,
Net Income From Continuing And Discontinued Operation,10720328000.0,8830429000.0,6904669000.0,4380692000.0,
Total Expenses,45097267000.0,31811729000.0,28676175000.0,21694799000.0,
Rent Expense Supplemental,68106000.0,12867000.0,27848000.0,36280000.0,
Diluted Average Shares,155510136.0,155946732.0,155981760.0,155981760.0,
Basic Average Shares,155510136.0,155946732.0,155981760.0,155981760.0,
Diluted EPS,68.936667,56.623333,44.266667,28.083333,
Basic EPS,68.936667,56.623333,44.266667,28.083333,
Diluted NI Availto Com Stockholders,10720328000.0,8830429000.0,6904669000.0,4380692000.0,
Net Income Common Stockholders,10720328000.0,8830429000.0,6904669000.0,4380692000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,10720328000.0,8830429000.0,6904669000.0,4380692000.0,
Minority Interests,-2805000.0,-9264000.0,381000.0,519000.0,
Net Income Including Noncontrolling Interests,10723133000.0,8839693000.0,6904288000.0,4380173000.0,
Net Income Discontinuous Operations,-805776000.0,-423795000.0,,,
Net Income Continuous Operations,11528909000.0,9263488000.0,6904288000.0,4380173000.0,
Tax Provision,3181577000.0,2252684000.0,1821556000.0,1302158000.0,
Pretax Income,14710486000.0,11516172000.0,8725844000.0,5682331000.0,
Other Non Operating Income Expenses,132285000.0,110033000.0,134110000.0,139884000.0,
Special Income Charges,-145725000.0,15055000.0,321595000.0,145093000.0,
Other Special Charges,-91386000.0,-18152000.0,-419925000.0,-169053000.0,
Write Off,5233000.0,1028000.0,-35202000.0,8684000.0,
Impairment Of Capital Assets,,2069000.0,133532000.0,15276000.0,25456000.0
Net Non Operating Interest Income Expense,3498000.0,-33132000.0,-217876000.0,-259361000.0,
Total Other Finance Cost,,,3402000.0,2755000.0,2631000.0
Interest Expense Non Operating,123147000.0,137145000.0,290064000.0,336667000.0,
Interest Income Non Operating,126645000.0,104013000.0,72188000.0,80061000.0,
Operating Income,10687302000.0,7878507000.0,6628127000.0,4828617000.0,
Operating Expense,12377365000.0,9925283000.0,10674267000.0,9285055000.0,
Other Operating Expenses,3055491000.0,2573373000.0,3439301000.0,2772500000.0,
Depreciation And Amortization In Income Statement,1138139000.0,1084471000.0,1536263000.0,1452055000.0,
Amortization,43890000.0,41356000.0,54848000.0,,
Depreciation Income Statement,1094249000.0,1043115000.0,1481415000.0,1452055000.0,
Research And Development,84110000.0,92247000.0,26561000.0,16642000.0,
Selling General And Administration,4163445000.0,3481721000.0,2857984000.0,2500386000.0,
Selling And Marketing Expense,3699117000.0,3089676000.0,2440217000.0,2083482000.0,
General And Administrative Expense,464328000.0,392045000.0,417767000.0,416904000.0,
Rent And Landing Fees,68106000.0,12867000.0,27848000.0,36280000.0,
Gross Profit,23064667000.0,17803790000.0,17302394000.0,14113672000.0,
Cost Of Revenue,32719902000.0,21886446000.0,18001908000.0,12409744000.0,
Total Revenue,55784569000.0,39690236000.0,35304302000.0,26523416000.0,
Operating Revenue,55784569000.0,39690236000.0,35304302000.0,26523416000.0,
