,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-945872034.163588,-2751225000.0,-2319516000.0,-830372768.208897
Tax Rate For Calcs,0.251619,0.3,0.3,0.310563
Normalized EBITDA,24681990000.0,21003490000.0,19733180000.0,24934370000.0
Total Unusual Items,-3759150000.0,-9170750000.0,-7731720000.0,-2673770000.0
Total Unusual Items Excluding Goodwill,-3759150000.0,-9170750000.0,-7731720000.0,-2673770000.0
Net Income From Continuing Operation Net Minority Interest,10470970000.0,-18989960000.0,-1697160000.0,9417110000.0
Reconciled Depreciation,4860100000.0,6308100000.0,6112680000.0,4867150000.0
Reconciled Cost Of Revenue,47573420000.0,48790400000.0,45866050000.0,47781710000.0
EBITDA,20922840000.0,11832740000.0,12001460000.0,22260600000.0
EBIT,16062740000.0,5524640000.0,5888780000.0,17393450000.0
Net Interest Income,-1631300000.0,-5097930000.0,-3420360000.0,-2886640000.0
Interest Expense,2070650000.0,5159690000.0,3490360000.0,2980990000.0
Interest Income,439350000.0,61760000.0,70000000.0,94350000.0
Normalized Income,13284247965.836412,-12570435000.0,3715044000.0,11260507231.791103
Net Income From Continuing And Discontinued Operation,10470970000.0,-15016680000.0,2972450000.0,9417110000.0
Total Expenses,112773690000.0,110043810000.0,103530640000.0,103341500000.0
Rent Expense Supplemental,515080000.0,626120000.0,555990000.0,353540000.0
Diluted Average Shares,282210042.0,282178746.0,282168156.0,282168156.0
Basic Average Shares,282188156.0,282170724.0,282168156.0,282168156.0
Diluted EPS,37.11,-53.22,10.53,33.37
Basic EPS,37.11,-53.22,10.53,33.37
Diluted NI Availto Com Stockholders,10470970000.0,-15016680000.0,2972450000.0,9417110000.0
Net Income Common Stockholders,10470970000.0,-15016680000.0,2972450000.0,9417110000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,10470970000.0,-15016680000.0,2972450000.0,9417110000.0
Minority Interests,-450000.0,-681460000.0,-801550000.0,-519380000.0
Net Income Including Noncontrolling Interests,10471420000.0,-14335220000.0,3774000000.0,9936490000.0
Net Income Discontinuous Operations,0.0,3973280000.0,4669610000.0,
Net Income Continuous Operations,10471420000.0,-18308500000.0,-895610000.0,9936490000.0
Tax Provision,3520670000.0,18673450000.0,3294030000.0,4475970000.0
Pretax Income,13992090000.0,364950000.0,2398420000.0,14412460000.0
Other Non Operating Income Expenses,415540000.0,8322860000.0,723290000.0,688350000.0
Special Income Charges,-3759150000.0,-9170750000.0,-7731720000.0,-2673770000.0
Other Special Charges,1749990000.0,19995020000.0,7601290000.0,64640000.0
Write Off,30960000.0,176500000.0,130430000.0,0.0
Impairment Of Capital Assets,,-11000770000.0,,2609130000.0
Restructuring And Mergern Acquisition,1978200000.0,,,
Net Non Operating Interest Income Expense,-1631300000.0,-5097930000.0,-3420360000.0,-2886640000.0
Interest Expense Non Operating,2070650000.0,5159690000.0,3490360000.0,2980990000.0
Interest Income Non Operating,439350000.0,61760000.0,70000000.0,94350000.0
Operating Income,18684670000.0,6310750000.0,10788740000.0,18400480000.0
Operating Expense,65200270000.0,61253410000.0,57664590000.0,55559790000.0
Other Operating Expenses,14054960000.0,13190790000.0,11611770000.0,12632020000.0
Depreciation And Amortization In Income Statement,4860100000.0,5819060000.0,5691740000.0,4867150000.0
Amortization,1265630000.0,,,
Depreciation Income Statement,3594470000.0,5819060000.0,5691740000.0,4867150000.0
Selling General And Administration,16032880000.0,13492530000.0,14320440000.0,12970030000.0
Selling And Marketing Expense,12705150000.0,10922730000.0,11371960000.0,8963070000.0
General And Administrative Expense,3327730000.0,2569800000.0,2948480000.0,4006960000.0
Rent And Landing Fees,515080000.0,626120000.0,555990000.0,353540000.0
Gross Profit,83884940000.0,67564160000.0,68453330000.0,73960270000.0
Cost Of Revenue,47573420000.0,48790400000.0,45866050000.0,47781710000.0
Total Revenue,131458360000.0,116354560000.0,114319380000.0,121741980000.0
Operating Revenue,131458360000.0,116354560000.0,114319380000.0,121741980000.0
