,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,84463965.556131,86975342.248372,19810906.148702,0.0,
Tax Rate For Calcs,0.256718,0.264643,0.261561,0.235413,
Normalized EBITDA,10362167000.0,9006163000.0,6974738000.0,5826800000.0,
Total Unusual Items,329014000.0,328652000.0,75741000.0,374479000.0,
Total Unusual Items Excluding Goodwill,329014000.0,328652000.0,75741000.0,374479000.0,
Net Income From Continuing Operation Net Minority Interest,6595818000.0,5526278000.0,4098355000.0,3853600000.0,
Reconciled Depreciation,1710369000.0,1383204000.0,1144069000.0,726600000.0,
Reconciled Cost Of Revenue,13403164000.0,12029489000.0,11847974000.0,8429400000.0,
EBITDA,10691181000.0,9334815000.0,7050479000.0,5826800000.0,
EBIT,8980812000.0,7951611000.0,5906410000.0,5100200000.0,
Net Interest Income,-64029000.0,-399004000.0,-335169000.0,-51200000.0,
Interest Expense,106896000.0,436519000.0,354084000.0,51200000.0,
Interest Income,53261000.0,44277000.0,25362000.0,9343000.0,
Normalized Income,6351267965.556131,5284601342.248372,4042424906.148702,3853600000.0,
Net Income From Continuing And Discontinued Operation,6595818000.0,5526278000.0,4098355000.0,3853600000.0,
Total Expenses,30075228000.0,26950360000.0,25290168000.0,19534500000.0,
Rent Expense Supplemental,22482000.0,20169000.0,29508000.0,13403000.0,
Diluted Average Shares,158691543.0,158587465.0,78308798.0,154700923.0,
Basic Average Shares,155364761.0,154951521.0,77324995.0,154576815.0,
Diluted EPS,41.56,34.85,26.17,24.91,
Basic EPS,42.45,35.66,26.5,24.93,
Diluted NI Availto Com Stockholders,6595818000.0,5526278000.0,4098355000.0,3853600000.0,
Net Income Common Stockholders,6595818000.0,5526278000.0,4098355000.0,3853600000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,6595818000.0,5526278000.0,4098355000.0,3853600000.0,
Minority Interests,0.0,0.0,-1698000.0,-6800000.0,
Net Income Including Noncontrolling Interests,6595818000.0,5526278000.0,4100053000.0,3860400000.0,
Net Income Continuous Operations,6595818000.0,5526278000.0,4100053000.0,3860400000.0,
Tax Provision,2278098000.0,1988814000.0,1452273000.0,1188600000.0,
Pretax Income,8873916000.0,7515092000.0,5552326000.0,5049000000.0,
Other Non Operating Income Expenses,5676000.0,970000.0,3658000.0,392300000.0,
Special Income Charges,6932000.0,1225000.0,6743000.0,24049000.0,
Other Special Charges,-6932000.0,-1225000.0,-6743000.0,-24049000.0,
Write Off,,,,,768000.0
Net Non Operating Interest Income Expense,-64029000.0,-399004000.0,-335169000.0,-51200000.0,
Total Other Finance Cost,10394000.0,6762000.0,6447000.0,3352000.0,
Interest Expense Non Operating,106896000.0,436519000.0,354084000.0,51200000.0,
Interest Income Non Operating,53261000.0,44277000.0,25362000.0,9343000.0,
Operating Income,8545195000.0,7526350000.0,5874888000.0,4707900000.0,
Operating Expense,16672064000.0,14920871000.0,13442194000.0,11105100000.0,
Other Operating Expenses,3416698000.0,3294686000.0,3038827000.0,5986100000.0,
Depreciation And Amortization In Income Statement,1710369000.0,1383204000.0,1144069000.0,726600000.0,
Depreciation Income Statement,1710369000.0,1383204000.0,1144069000.0,726600000.0,
Selling General And Administration,4660732000.0,4155098000.0,3752897000.0,3160995000.0,
Selling And Marketing Expense,4298205000.0,3818072000.0,3384979000.0,2581088000.0,
General And Administrative Expense,362527000.0,337026000.0,367918000.0,579907000.0,
Rent And Landing Fees,22482000.0,20169000.0,29508000.0,13403000.0,
Gross Profit,25217259000.0,22447221000.0,19317082000.0,15813000000.0,
Cost Of Revenue,13403164000.0,12029489000.0,11847974000.0,8429400000.0,
Total Revenue,38620423000.0,34476710000.0,31165056000.0,24242400000.0,
Operating Revenue,38620423000.0,34476710000.0,31165056000.0,24242400000.0,
