,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,-1068874909.831544,42062859.897897,5091483.630924,4233486.764151
Tax Rate For Calcs,0.182246,0.232391,0.239037,0.22639
Total Unusual Items,-5865000000.0,181000000.0,21300000.0,18700000.0
Total Unusual Items Excluding Goodwill,-5865000000.0,181000000.0,21300000.0,18700000.0
Net Income From Continuing Operation Net Minority Interest,3787700000.0,17635400000.0,15003000000.0,11878900000.0
Reconciled Depreciation,1885700000.0,1808200000.0,1525900000.0,1217000000.0
Net Interest Income,53354800000.0,59716400000.0,41694900000.0,31470700000.0
Interest Expense,41695200000.0,38677800000.0,32220000000.0,29909900000.0
Interest Income,95050000000.0,98394200000.0,73914900000.0,61380600000.0
Normalized Income,8583825090.168456,17496462859.897896,14986791483.630924,11864433486.76415
Net Income From Continuing And Discontinued Operation,3787700000.0,17635400000.0,15003000000.0,11878900000.0
Diluted Average Shares,433731756.0,385832371.0,394219051.0,392730064.0
Basic Average Shares,417786475.0,381007838.0,391114872.0,390408530.0
Diluted EPS,8.73,45.71,38.054587,30.24553
Basic EPS,9.07,46.29,38.355683,30.430072
Diluted NI Availto Com Stockholders,3787700000.0,17635400000.0,15003000000.0,11878900000.0
Net Income Common Stockholders,3787700000.0,17635400000.0,15003000000.0,11878900000.0
Net Income,3787700000.0,17635400000.0,15003000000.0,11878900000.0
Minority Interests,-1993900000.0,-2106800000.0,-1072500000.0,-3600000.0
Net Income Including Noncontrolling Interests,5781600000.0,19742200000.0,16075500000.0,11882500000.0
Net Income Continuous Operations,5781600000.0,19742200000.0,16075500000.0,11882500000.0
Tax Provision,1288500000.0,5976900000.0,5049700000.0,3477300000.0
Pretax Income,7070100000.0,25719100000.0,21125200000.0,15359800000.0
Special Income Charges,-5865000000.0,181000000.0,21300000.0,18700000.0
Other Special Charges,5865000000.0,-181000000.0,-21300000.0,-18700000.0
Write Off,,1367900000.0,-5138100000.0,
Gain On Sale Of Security,-3194900000.0,-1732100000.0,5138100000.0,4112300000.0
Operating Expense,29633800000.0,28066600000.0,22456700000.0,15917700000.0
Other Operating Expenses,5664800000.0,5280900000.0,4918700000.0,3573300000.0
Depreciation And Amortization In Income Statement,1885700000.0,1808200000.0,1525900000.0,1217000000.0
Amortization,38800000.0,25200000.0,,
Depreciation Income Statement,1846900000.0,1783000000.0,1525900000.0,1217000000.0
Selling General And Administration,2327400000.0,3435200000.0,2216300000.0,1383800000.0
Selling And Marketing Expense,596500000.0,1717500000.0,757400000.0,500500000.0
General And Administrative Expense,1730900000.0,1717700000.0,1458900000.0,883300000.0
Insurance And Claims,280100000.0,185900000.0,144600000.0,202200000.0
Rent And Landing Fees,544100000.0,476500000.0,334800000.0,217100000.0
Total Revenue,57631800000.0,62699000000.0,52051400000.0,40219700000.0
Operating Revenue,57631800000.0,62699000000.0,52051400000.0,40219700000.0
