,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.032618,0.024885,0.021539,0.035085,
Net Income From Continuing Operation Net Minority Interest,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Reconciled Depreciation,837500000.0,762300000.0,677910000.0,748961000.0,
EBIT,25061100000.0,19512400000.0,17832839000.0,15827483000.0,
Net Interest Income,-114400000.0,-91300000.0,-248369000.0,-219908000.0,
Interest Expense,114400000.0,91300000.0,248369000.0,219908000.0,
Interest Income,188258200000.0,167408700000.0,146749501000.0,117731571000.0,
Normalized Income,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Net Income From Continuing And Discontinued Operation,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Total Expenses,1129177400000.0,1289834200000.0,788805922000.0,813504790000.0,
Rent Expense Supplemental,1130100000.0,1036300000.0,964292000.0,920548000.0,
Diluted Average Shares,1002657711.0,1001899848.0,1001420950.0,1001025893.0,
Basic Average Shares,1001823654.0,1001094805.0,1000640815.0,1000202830.0,
Diluted EPS,24.07,18.9,17.18,15.04,
Basic EPS,24.09,18.92,17.19,15.06,
Diluted NI Availto Com Stockholders,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Net Income Common Stockholders,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Otherunder Preferred Stock Dividend,,,,100000.0,-100000.0
Net Income,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Net Income Including Noncontrolling Interests,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Net Income Extraordinary,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,24133000000.0,18937800000.0,17205724000.0,15059977000.0,
Tax Provision,813700000.0,483300000.0,378746000.0,547598000.0,
Pretax Income,24946700000.0,19421100000.0,17584470000.0,15607575000.0,
Other Income Expense,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-114400000.0,-91300000.0,-248369000.0,-219908000.0,
Interest Expense Non Operating,114400000.0,91300000.0,248369000.0,219908000.0,
Other Operating Expenses,2372800000.0,3217500000.0,12780320000.0,12570290000.0,
Depreciation And Amortization In Income Statement,837500000.0,762300000.0,677910000.0,748961000.0,
Depreciation Income Statement,837500000.0,762300000.0,677910000.0,748961000.0,
Selling General And Administration,5787900000.0,4549700000.0,2792179000.0,2538571000.0,
Selling And Marketing Expense,3449900000.0,2679500000.0,956970000.0,960639000.0,
General And Administrative Expense,2338000000.0,1870200000.0,1835209000.0,1577932000.0,
Rent And Landing Fees,1130100000.0,1036300000.0,964292000.0,920548000.0,
Total Revenue,1154124500000.0,1309255600000.0,806390392000.0,829112363000.0,
Operating Revenue,1154124500000.0,1309255600000.0,806390392000.0,829112363000.0,
Net Policyholder Benefits And Claims,490569200000.0,433756900000.0,306917846000.0,317392891000.0,
