,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,2830576500.0,1664172400.0,1327793600.0,1434367400.0,
Tax Rate For Calcs,0.2445,0.2452,0.2302,0.1913,
Normalized EBITDA,202206000000.0,182754000000.0,183115000000.0,180013000000.0,
Total Unusual Items,11577000000.0,6787000000.0,5768000000.0,7498000000.0,
Total Unusual Items Excluding Goodwill,11577000000.0,6787000000.0,5768000000.0,7498000000.0,
Net Income From Continuing Operation Net Minority Interest,131354000000.0,110452000000.0,113500000000.0,122191000000.0,
Reconciled Depreciation,29579000000.0,34071000000.0,33402000000.0,30911000000.0,
Reconciled Cost Of Revenue,596508000000.0,609407000000.0,645446000000.0,555872000000.0,
EBITDA,213783000000.0,189541000000.0,188883000000.0,187511000000.0,
EBIT,184204000000.0,155470000000.0,155481000000.0,156600000000.0,
Net Interest Income,12440000000.0,6926000000.0,6812000000.0,7789000000.0,
Interest Expense,9247000000.0,8260000000.0,7824000000.0,5325000000.0,
Interest Income,27210000000.0,19478000000.0,16889000000.0,13114000000.0,
Normalized Income,122607576500.0,105329172400.0,109059793600.0,116127367400.0,
Net Income From Continuing And Discontinued Operation,131354000000.0,110452000000.0,113500000000.0,122191000000.0,
Total Expenses,740198000000.0,763873000000.0,769742000000.0,655003000000.0,
Total Operating Income As Reported,151271000000.0,136099000000.0,139606000000.0,140286000000.0,
Diluted Average Shares,10488939392.0,10611424628.0,10977982350.0,10964166876.0,
Basic Average Shares,10456741552.0,10576571110.0,10954933146.0,10933411680.0,
Diluted EPS,12.52,10.41,10.34,11.145,
Basic EPS,12.56,10.44,10.365,11.175,
Diluted NI Availto Com Stockholders,131354000000.0,110452000000.0,113500000000.0,122191000000.0,
Net Income Common Stockholders,131354000000.0,110452000000.0,113500000000.0,122191000000.0,
Net Income,131354000000.0,110452000000.0,113500000000.0,122191000000.0,
Minority Interests,-826000000.0,-669000000.0,-165000000.0,-138000000.0,
Net Income Including Noncontrolling Interests,132180000000.0,111121000000.0,113665000000.0,122329000000.0,
Net Income Continuous Operations,132180000000.0,111121000000.0,113665000000.0,122329000000.0,
Tax Provision,42777000000.0,36089000000.0,33992000000.0,28946000000.0,
Pretax Income,174957000000.0,147210000000.0,147657000000.0,151275000000.0,
Other Income Expense,11831000000.0,6554000000.0,5711000000.0,7555000000.0,
Special Income Charges,553000000.0,2029000000.0,33000000.0,,
Gain On Sale Of Ppe,553000000.0,2029000000.0,33000000.0,,
Earnings From Equity Interest,254000000.0,-233000000.0,-57000000.0,57000000.0,
Gain On Sale Of Security,11024000000.0,4758000000.0,5768000000.0,7498000000.0,
Net Non Operating Interest Income Expense,12440000000.0,6926000000.0,6812000000.0,7789000000.0,
Total Other Finance Cost,5523000000.0,4292000000.0,2253000000.0,,
Interest Expense Non Operating,9247000000.0,8260000000.0,7824000000.0,5325000000.0,
Interest Income Non Operating,27210000000.0,19478000000.0,16889000000.0,13114000000.0,
Operating Income,150686000000.0,133730000000.0,135134000000.0,135931000000.0,
Operating Expense,122396000000.0,132376000000.0,124296000000.0,99131000000.0,
Other Operating Expenses,,,-602000000.0,-2186000000.0,81000000.0
Provision For Doubtful Accounts,324000000.0,640000000.0,-602000000.0,-797000000.0,
Depreciation Amortization Depletion Income Statement,8285000000.0,11981000000.0,10095000000.0,8309000000.0,
Depreciation And Amortization In Income Statement,8285000000.0,11981000000.0,10095000000.0,8309000000.0,
Selling General And Administration,113787000000.0,119755000000.0,124296000000.0,101317000000.0,
Selling And Marketing Expense,7920000000.0,6421000000.0,65157000000.0,54935000000.0,
General And Administrative Expense,105867000000.0,113334000000.0,59139000000.0,46382000000.0,
Other Gand A,25190000000.0,23499000000.0,59139000000.0,46382000000.0,
Salaries And Wages,80677000000.0,89835000000.0,80885000000.0,67629000000.0,
Gross Profit,273082000000.0,266106000000.0,259430000000.0,235062000000.0,
Cost Of Revenue,617802000000.0,631497000000.0,645446000000.0,555872000000.0,
Total Revenue,890884000000.0,897603000000.0,904876000000.0,790934000000.0,
Operating Revenue,890884000000.0,897603000000.0,904876000000.0,790934000000.0,
