,2025-03-31,2024-03-31,2023-03-31,2022-03-31
Tax Effect Of Unusual Items,420241548.051385,306981349.633591,126248388.636539,55463080.482565
Tax Rate For Calcs,0.240317,0.245546,0.223528,0.238346
Normalized EBITDA,7958600000.0,7846500000.0,6406100000.0,8037300000.0
Total Unusual Items,1748700000.0,1250200000.0,564800000.0,232700000.0
Total Unusual Items Excluding Goodwill,1748700000.0,1250200000.0,564800000.0,232700000.0
Net Income From Continuing Operation Net Minority Interest,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Reconciled Depreciation,466100000.0,438500000.0,464000000.0,388500000.0
Reconciled Cost Of Revenue,43334300000.0,39847200000.0,35778800000.0,29915700000.0
EBITDA,9707300000.0,9096700000.0,6970900000.0,8270000000.0
EBIT,9241200000.0,8658200000.0,6506900000.0,7881500000.0
Net Interest Income,283400000.0,412100000.0,472800000.0,445800000.0
Interest Expense,16700000.0,20300000.0,12400000.0,15200000.0
Interest Income,300100000.0,432400000.0,485200000.0,461000000.0
Normalized Income,5679241548.051385,5573681349.633591,4604248388.636539,5814163080.482565
Net Income From Continuing And Discontinued Operation,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Total Expenses,47125000000.0,43916500000.0,39451200000.0,33114100000.0
Rent Expense Supplemental,27000000.0,27200000.0,42900000.0,41700000.0
Diluted Average Shares,152939345.0,152939345.0,152939345.0,152939345.0
Basic Average Shares,152939345.0,152939345.0,152939345.0,152939345.0
Diluted EPS,45.82,42.61,32.97,39.18
Basic EPS,45.82,42.61,32.97,39.18
Diluted NI Availto Com Stockholders,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Net Income Common Stockholders,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Net Income Continuous Operations,7007700000.0,6516900000.0,5042800000.0,5991400000.0
Tax Provision,2216800000.0,2121000000.0,1451700000.0,1874900000.0
Pretax Income,9224500000.0,8637900000.0,6494500000.0,7866300000.0
Other Non Operating Income Expenses,1974200000.0,1753400000.0,98700000.0,31700000.0
Special Income Charges,136200000.0,-7100000.0,-22000000.0,24900000.0
Other Special Charges,14900000.0,-900000.0,100000.0,5000000.0
Write Off,-151100000.0,8000000.0,21900000.0,-29900000.0
Net Non Operating Interest Income Expense,283400000.0,412100000.0,472800000.0,445800000.0
Interest Expense Non Operating,16700000.0,20300000.0,12400000.0,15200000.0
Interest Income Non Operating,300100000.0,432400000.0,485200000.0,461000000.0
Operating Income,4813400000.0,5451600000.0,4651600000.0,3871600000.0
Operating Expense,3790700000.0,4069300000.0,3672400000.0,3198400000.0
Other Operating Expenses,1407500000.0,1418000000.0,1227900000.0,1278900000.0
Depreciation And Amortization In Income Statement,466100000.0,438500000.0,464000000.0,388500000.0
Amortization,2400000.0,2400000.0,1200000.0,600000.0
Depreciation Income Statement,463700000.0,436100000.0,462800000.0,387900000.0
Selling General And Administration,1275500000.0,1179800000.0,1009400000.0,715700000.0
Selling And Marketing Expense,1085500000.0,975400000.0,862300000.0,582000000.0
General And Administrative Expense,190000000.0,204400000.0,147100000.0,133700000.0
Rent And Landing Fees,27000000.0,27200000.0,42900000.0,41700000.0
Gross Profit,8604100000.0,9520900000.0,8324000000.0,7070000000.0
Cost Of Revenue,43334300000.0,39847200000.0,35778800000.0,29915700000.0
Total Revenue,51938400000.0,49368100000.0,44102800000.0,36985700000.0
Operating Revenue,51938400000.0,49368100000.0,44102800000.0,36985700000.0
