,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,366520000.0,467106000.0,
Tax Rate For Calcs,0.259,0.242,0.238,0.254,
Normalized EBITDA,74846000000.0,70893000000.0,64756000000.0,58254000000.0,
Total Unusual Items,,3002000000.0,1540000000.0,1839000000.0,496000000.0
Total Unusual Items Excluding Goodwill,,3002000000.0,1540000000.0,1839000000.0,496000000.0
Net Income From Continuing Operation Net Minority Interest,45987000000.0,45821000000.0,44083000000.0,39483000000.0,
Reconciled Depreciation,9915000000.0,8189000000.0,7227000000.0,5971000000.0,
Reconciled Cost Of Revenue,272538000000.0,252922000000.0,208231000000.0,160477000000.0,
EBITDA,74846000000.0,70893000000.0,66296000000.0,60093000000.0,
EBIT,64931000000.0,62704000000.0,59069000000.0,54122000000.0,
Net Interest Income,-2789000000.0,-2217000000.0,232000000.0,-366000000.0,
Interest Expense,2789000000.0,2217000000.0,1154000000.0,1183000000.0,
Interest Income,,3014000000.0,1736000000.0,868000000.0,162000000.0
Normalized Income,45987000000.0,45821000000.0,42909520000.0,38111106000.0,
Net Income From Continuing And Discontinued Operation,45987000000.0,45821000000.0,44083000000.0,39483000000.0,
Total Expenses,325047000000.0,299485000000.0,277850000000.0,214371000000.0,
Rent Expense Supplemental,,1704000000.0,1431000000.0,1250000000.0,844000000.0
Diluted Average Shares,296690323.0,296614448.0,295721895.0,296078328.0,
Basic Average Shares,296136261.0,295905715.0,295721895.0,295362359.0,
Diluted EPS,155.0,154.48,148.83,133.35,
Basic EPS,155.29,154.85,149.07,133.67,
Diluted NI Availto Com Stockholders,45987000000.0,45821000000.0,44083000000.0,39483000000.0,
Net Income Common Stockholders,45987000000.0,45821000000.0,44083000000.0,39483000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,45987000000.0,45821000000.0,44083000000.0,39483000000.0,
Minority Interests,-33000000.0,-25000000.0,-20000000.0,-17000000.0,
Net Income Including Noncontrolling Interests,46020000000.0,45846000000.0,44103000000.0,39500000000.0,
Net Income Continuous Operations,46020000000.0,45846000000.0,44103000000.0,39500000000.0,
Tax Provision,16122000000.0,14641000000.0,13812000000.0,13439000000.0,
Pretax Income,62142000000.0,60487000000.0,57915000000.0,52939000000.0,
Other Non Operating Income Expenses,9897000000.0,7019000000.0,1138000000.0,366000000.0,
Special Income Charges,,-138000000.0,-130000000.0,-201000000.0,-131000000.0
Write Off,,138000000.0,130000000.0,201000000.0,131000000.0
Restructuring And Mergern Acquisition,,,,,-571000000.0
Net Non Operating Interest Income Expense,-2789000000.0,-2217000000.0,232000000.0,-366000000.0,
Total Other Finance Cost,,835000000.0,350000000.0,51000000.0,10000000.0
Interest Expense Non Operating,2789000000.0,2217000000.0,1154000000.0,1183000000.0,
Interest Income Non Operating,,3014000000.0,1736000000.0,868000000.0,162000000.0
Operating Income,55034000000.0,55685000000.0,53980000000.0,46716000000.0,
Operating Expense,52509000000.0,46563000000.0,69619000000.0,53894000000.0,
Other Operating Expenses,42594000000.0,38374000000.0,41220000000.0,31422000000.0,
Depreciation And Amortization In Income Statement,9915000000.0,8189000000.0,7227000000.0,5971000000.0,
Amortization,,1525000000.0,1265000000.0,1164000000.0,778000000.0
Depreciation Income Statement,9915000000.0,8189000000.0,5962000000.0,4807000000.0,
Selling General And Administration,,4967000000.0,5346000000.0,4805000000.0,11987000000.0
Selling And Marketing Expense,,818000000.0,978000000.0,609000000.0,124000000.0
General And Administrative Expense,,4149000000.0,4368000000.0,4196000000.0,11863000000.0
Rent And Landing Fees,,1704000000.0,1431000000.0,1250000000.0,844000000.0
Gross Profit,107543000000.0,102248000000.0,123599000000.0,100610000000.0,
Cost Of Revenue,272538000000.0,252922000000.0,208231000000.0,160477000000.0,
Total Revenue,380081000000.0,355170000000.0,331830000000.0,261087000000.0,
Operating Revenue,380081000000.0,355170000000.0,331830000000.0,261087000000.0,
