,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,3095690436.39911,216673248.955335,-872493000.0,10626405034.275078,
Tax Rate For Calcs,0.326397,0.322858,0.3,0.092808,
Normalized EBITDA,10859340000.0,8262990000.0,5117570000.0,27996350000.0,
Total Unusual Items,9960070000.0,1751110000.0,-2908310000.0,114500150000.0,
Total Unusual Items Excluding Goodwill,9484430000.0,671110000.0,-2908310000.0,114498820000.0,
Net Income From Continuing Operation Net Minority Interest,9621400000.0,5752080000.0,-1074100000.0,127595710000.0,
Reconciled Depreciation,1130900000.0,1011250000.0,730150000.0,449050000.0,
Reconciled Cost Of Revenue,783010000.0,747070000.0,633670000.0,340160000.0,
EBITDA,20819410000.0,10014100000.0,2209260000.0,142496500000.0,
EBIT,19688510000.0,9002850000.0,1479110000.0,142047450000.0,
Net Interest Income,2348870000.0,1950800000.0,1436290000.0,1455250000.0,
Interest Expense,242320000.0,222520000.0,72990000.0,46310000.0,
Interest Income,2713000000.0,2304450000.0,1619720000.0,1569540000.0,
Normalized Income,3708300436.39911,6377643248.955335,961717000.0,23724625034.275078,
Net Income From Continuing And Discontinued Operation,9621400000.0,5752080000.0,-1074100000.0,127595710000.0,
Total Expenses,19665920000.0,17957140000.0,18393230000.0,11879170000.0,
Rent Expense Supplemental,88410000.0,68450000.0,188260000.0,7700000.0,
Diluted Average Shares,648902125.0,647411455.0,646364560.0,647315405.0,
Basic Average Shares,646719260.0,645069420.0,644291670.0,643527315.0,
Diluted EPS,14.83,8.88,-1.668,197.116,
Basic EPS,14.88,8.92,-1.668,198.276,
Diluted NI Availto Com Stockholders,9621400000.0,5752080000.0,-1074100000.0,127595710000.0,
Net Income Common Stockholders,9621400000.0,5752080000.0,-1074100000.0,127595710000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,9621400000.0,5752080000.0,-1074100000.0,127595710000.0,
Minority Interests,-3477610000.0,-193450000.0,-369510000.0,-1226590000.0,
Net Income Including Noncontrolling Interests,13099010000.0,5945530000.0,-704590000.0,128822300000.0,
Net Income Continuous Operations,13099010000.0,5945530000.0,-704590000.0,128822300000.0,
Tax Provision,6347180000.0,2834800000.0,2110710000.0,13178840000.0,
Pretax Income,19446190000.0,8780330000.0,1406120000.0,142001140000.0,
Other Non Operating Income Expenses,13230000.0,61980000.0,124600000.0,82360000.0,
Special Income Charges,1478830000.0,-1098630000.0,-5091090000.0,6447290000.0,
Other Special Charges,-1684710000.0,-665150000.0,5091090000.0,-6448620000.0,
Write Off,-269760000.0,683780000.0,150000000.0,0.0,
Impairment Of Capital Assets,,,,,0.0
Net Non Operating Interest Income Expense,2348870000.0,1950800000.0,1436290000.0,1455250000.0,
Total Other Finance Cost,121810000.0,131130000.0,110440000.0,67980000.0,
Interest Expense Non Operating,242320000.0,222520000.0,72990000.0,46310000.0,
Interest Income Non Operating,2713000000.0,2304450000.0,1619720000.0,1569540000.0,
Operating Income,8829590000.0,7406260000.0,5063680000.0,4011090000.0,
Operating Expense,18882910000.0,17210070000.0,17759560000.0,11539010000.0,
Other Operating Expenses,170720000.0,185720000.0,162260000.0,92260000.0,
Depreciation And Amortization In Income Statement,1130900000.0,1011250000.0,730150000.0,449050000.0,
Amortization,304950000.0,304910000.0,224370000.0,69090000.0,
Depreciation Income Statement,825950000.0,706340000.0,505780000.0,379960000.0,
Selling General And Administration,5139470000.0,4662280000.0,5705840000.0,3526950000.0,
Selling And Marketing Expense,3731140000.0,3424580000.0,4082090000.0,2860780000.0,
General And Administrative Expense,1408330000.0,1237700000.0,1623750000.0,666170000.0,
Rent And Landing Fees,88410000.0,68450000.0,188260000.0,7700000.0,
Gross Profit,27712500000.0,24616330000.0,22823240000.0,15550100000.0,
Cost Of Revenue,783010000.0,747070000.0,633670000.0,340160000.0,
Total Revenue,28495510000.0,25363400000.0,23456910000.0,15890260000.0,
Operating Revenue,28495510000.0,25363400000.0,23456910000.0,15890260000.0,
