,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,-12778140.361887,-562274203.476527,27407226.091615,-34105765.848589,
Tax Rate For Calcs,0.259718,0.331354,0.243403,0.247682,
Normalized EBITDA,7639600000.0,8469700000.0,6625200000.0,5776500000.0,
Total Unusual Items,-49200000.0,-1696900000.0,112600000.0,-137700000.0,
Total Unusual Items Excluding Goodwill,-49200000.0,-1696900000.0,112600000.0,-137700000.0,
Net Income From Continuing Operation Net Minority Interest,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Reconciled Depreciation,1214900000.0,1319300000.0,591300000.0,473200000.0,
Reconciled Cost Of Revenue,85971800000.0,70835500000.0,63325300000.0,47119000000.0,
EBITDA,7590400000.0,6772800000.0,6737800000.0,5638800000.0,
EBIT,6375500000.0,5453500000.0,6146500000.0,5165600000.0,
Net Interest Income,-320500000.0,-507800000.0,78900000.0,106800000.0,
Interest Expense,638900000.0,839700000.0,173700000.0,162000000.0,
Interest Income,332000000.0,342300000.0,264300000.0,287300000.0,
Normalized Income,4283121859.638113,4219625796.523473,4433807226.091615,3867894234.151411,
Net Income From Continuing And Discontinued Operation,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Total Expenses,95502500000.0,79360700000.0,68906600000.0,50769100000.0,
Rent Expense Supplemental,149900000.0,75800000.0,72000000.0,63700000.0,
Diluted Average Shares,277888558.0,277971418.0,277971418.0,277267392.0,
Basic Average Shares,277602821.0,277498255.0,277971418.0,277120484.0,
Diluted EPS,15.28,11.1,16.29,13.575,
Basic EPS,15.3,11.12,16.29,13.585,
Diluted NI Availto Com Stockholders,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Net Income Common Stockholders,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Minority Interests,0.0,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Net Income Continuous Operations,4246700000.0,3085000000.0,4519000000.0,3764300000.0,
Tax Provision,1489900000.0,1528800000.0,1453800000.0,1239300000.0,
Pretax Income,5736600000.0,4613800000.0,5972800000.0,5003600000.0,
Other Non Operating Income Expenses,47500000.0,27500000.0,34900000.0,134100000.0,
Special Income Charges,-151400000.0,-1936200000.0,-18700000.0,-193000000.0,
Other Special Charges,3600000.0,-45100000.0,-44100000.0,,2500000.0
Write Off,147800000.0,234700000.0,62800000.0,193000000.0,
Restructuring And Mergern Acquisition,0.0,1746600000.0,0.0,,
Net Non Operating Interest Income Expense,-320500000.0,-507800000.0,78900000.0,106800000.0,
Total Other Finance Cost,13600000.0,10400000.0,11700000.0,18500000.0,
Interest Expense Non Operating,638900000.0,839700000.0,173700000.0,162000000.0,
Interest Income Non Operating,332000000.0,342300000.0,264300000.0,287300000.0,
Operating Income,5841800000.0,6738800000.0,5561800000.0,4755300000.0,
Operating Expense,9530700000.0,8525200000.0,5581300000.0,3650100000.0,
Other Operating Expenses,1222200000.0,746900000.0,1011100000.0,280000000.0,
Depreciation And Amortization In Income Statement,1214900000.0,1319300000.0,591300000.0,473200000.0,
Amortization,738300000.0,847600000.0,,,
Depreciation Income Statement,476600000.0,471700000.0,591300000.0,473200000.0,
Selling General And Administration,6348800000.0,5707300000.0,3366500000.0,2360600000.0,
Selling And Marketing Expense,201300000.0,161800000.0,-22100000.0,105700000.0,
General And Administrative Expense,6147500000.0,5545500000.0,3388600000.0,2254900000.0,
Rent And Landing Fees,149900000.0,75800000.0,72000000.0,63700000.0,
Gross Profit,15372500000.0,15264000000.0,11143100000.0,8405400000.0,
Cost Of Revenue,85971800000.0,70835500000.0,63325300000.0,47119000000.0,
Total Revenue,101344300000.0,86099500000.0,74468400000.0,55524400000.0,
Operating Revenue,101344300000.0,86099500000.0,74468400000.0,55524400000.0,
