,2025-03-31,2024-03-31,2023-03-31,2022-03-31,2021-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,
Normalized EBITDA,5776300000.0,5343600000.0,4979900000.0,4800600000.0,
Total Unusual Items,57500000.0,87400000.0,29800000.0,20100000.0,
Total Unusual Items Excluding Goodwill,57500000.0,87400000.0,29800000.0,20100000.0,
Net Income From Continuing Operation Net Minority Interest,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Reconciled Depreciation,1679300000.0,1504400000.0,1471600000.0,1602100000.0,
Reconciled Cost Of Revenue,3003900000.0,2683900000.0,2514000000.0,2975100000.0,
EBITDA,5833800000.0,5431000000.0,5009700000.0,4820700000.0,
EBIT,4154500000.0,3926600000.0,3538100000.0,3218600000.0,
Net Interest Income,-16915100000.0,-16205900000.0,-14985100000.0,-15365000000.0,
Interest Expense,16907700000.0,16211000000.0,14985300000.0,15368600000.0,
Interest Income,25000000.0,9500000.0,30400000.0,28400000.0,
Normalized Income,-12810700000.0,-12371800000.0,-11477000000.0,-12170100000.0,
Net Income From Continuing And Discontinued Operation,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Total Expenses,8970400000.0,8086500000.0,7541600000.0,7767400000.0,
Rent Expense Supplemental,623700000.0,680500000.0,592800000.0,593700000.0,
Diluted Average Shares,1954927727.0,1954927727.0,1954927727.0,1954927727.0,
Basic Average Shares,1954927727.0,1954927727.0,1954927727.0,1954927727.0,
Diluted EPS,-6.52,-6.28,-5.86,-6.22,
Basic EPS,-6.52,-6.28,-5.86,-6.22,
Diluted NI Availto Com Stockholders,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Net Income Common Stockholders,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Net Income Including Noncontrolling Interests,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Net Income Continuous Operations,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Tax Provision,0.0,0.0,0.0,0.0,
Pretax Income,-12753200000.0,-12284400000.0,-11447200000.0,-12150000000.0,
Other Non Operating Income Expenses,40600000.0,41900000.0,31400000.0,59500000.0,
Special Income Charges,4800000.0,21100000.0,-35700000.0,-6100000.0,
Other Special Charges,-30600000.0,-37600000.0,21700000.0,-43500000.0,
Write Off,25800000.0,16500000.0,14000000.0,49600000.0,
Restructuring And Mergern Acquisition,,,,,0.0
Net Non Operating Interest Income Expense,-16915100000.0,-16205900000.0,-14985100000.0,-15365000000.0,
Total Other Finance Cost,32400000.0,4400000.0,30200000.0,24800000.0,
Interest Expense Non Operating,16907700000.0,16211000000.0,14985300000.0,15368600000.0,
Interest Income Non Operating,25000000.0,9500000.0,30400000.0,28400000.0,
Operating Income,4057400000.0,3782300000.0,3470800000.0,3136600000.0,
Operating Expense,5966500000.0,5402600000.0,5027600000.0,4792300000.0,
Other Operating Expenses,2546100000.0,2191400000.0,1966700000.0,1653400000.0,
Depreciation And Amortization In Income Statement,1679300000.0,1504400000.0,1471600000.0,1602100000.0,
Amortization,20800000.0,19300000.0,2000000.0,2800000.0,
Depreciation Income Statement,1658500000.0,1485100000.0,1469600000.0,1599300000.0,
Selling General And Administration,339100000.0,368000000.0,426800000.0,419800000.0,
Selling And Marketing Expense,103900000.0,116400000.0,175400000.0,158600000.0,
General And Administrative Expense,235200000.0,251600000.0,251400000.0,261200000.0,
Rent And Landing Fees,623700000.0,680500000.0,592800000.0,593700000.0,
Gross Profit,10023900000.0,9184900000.0,8498400000.0,7928900000.0,
Cost Of Revenue,3003900000.0,2683900000.0,2514000000.0,2975100000.0,
Total Revenue,13027800000.0,11868800000.0,11012400000.0,10904000000.0,
Operating Revenue,13027800000.0,11868800000.0,11012400000.0,10904000000.0,
